library,exp,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,3,31.3364
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,3,36.3110
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,3,31.3345
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,3,36.3142
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,3,31.3106
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,3,36.3378
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,3,32.7050
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,3,36.3168
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,3,32.6988
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,3,36.3144
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,3,32.7088
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,3,36.3183
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,3,32.6793
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,4,36.3222
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,4,32.2032
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,4,36.3148
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,4,32.2165
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,4,36.3312
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,4,32.2334
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,4,36.3292
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,4,32.2018
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,4,36.3203
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,4,32.1972
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,4,36.3160
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,4,32.2018
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,4,36.3258
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,4,33.5879
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,4,36.3032
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,4,33.5926
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,4,36.3235
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,4,33.5969
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,4,36.3225
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,4,33.5871
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,5,36.3107
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,5,32.3922
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,5,36.3200
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,5,32.3990
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,5,36.3142
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,5,32.3970
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,5,36.3202
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,5,32.3910
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,5,36.3223
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,5,32.3946
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,5,36.3282
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,5,32.3955
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,5,36.3269
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,5,33.7551
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,5,36.3258
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,5,33.7591
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,5,36.3207
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,5,33.7586
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,5,36.3172
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,5,33.7403
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,6,36.3335
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,6,33.1348
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,6,36.3102
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,6,33.1298
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,6,36.3165
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,6,33.1292
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,6,36.3144
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,6,33.1652
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,6,36.3047
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,6,33.1429
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,6,36.3096
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,6,33.1579
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,6,36.3245
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,6,33.8496
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,6,36.3129
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,6,33.8476
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,6,36.3194
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,6,33.8224
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,6,36.3148
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,6,33.8439
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,7,36.3146
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,7,30.7319
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,7,36.3160
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,7,30.7300
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,7,36.3148
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,7,30.7440
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,7,36.3257
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,7,30.7362
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,7,36.3103
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,7,30.7215
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,7,36.3268
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,7,30.7112
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,7,36.3229
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,7,33.3137
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,7,36.3187
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,7,33.3150
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,7,36.3209
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,7,33.3155
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,7,36.3166
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,7,33.3228
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,8,36.3197
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,8,31.5479
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,8,36.3207
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,8,31.5508
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,8,36.3116
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,8,31.5525
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,8,36.3068
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,8,31.5431
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,8,36.3067
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,8,31.5421
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,8,36.3143
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,8,31.5620
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,8,36.3301
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,8,32.9850
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,8,36.3101
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,8,32.9669
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,8,36.3084
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,8,32.9887
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,8,36.3255
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,8,32.9719
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,9,36.3125
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,9,33.0183
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,9,36.3141
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,9,33.0323
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,9,36.3290
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,9,33.0467
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,9,36.3237
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,9,33.0009
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,9,36.3401
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,9,33.0327
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,9,36.3038
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,9,33.0163
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,9,36.3151
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,9,32.1542
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,9,36.3255
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,9,32.1684
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,9,36.3224
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,9,32.1448
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,9,36.3138
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,9,32.1589
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,10,36.3311
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,10,32.3999
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,10,36.3192
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,10,32.3756
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,10,36.3119
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,10,32.3874
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,10,36.3303
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,10,32.3898
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,10,36.3323
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,10,32.3822
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,10,36.3284
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,10,32.3894
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,10,36.3084
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,10,33.7398
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,10,36.3210
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,10,33.7409
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,10,36.3184
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,10,33.7438
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,10,36.3199
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,10,33.7395
openfhe,7,15,60,48,10,2,5,300,300,10,enc_dec,11,36.3130
openfhe,7,15,60,48,10,2,5,300,300,10,rot1,11,32.3679
openfhe,7,15,60,48,10,2,5,300,300,9,enc_dec,11,36.3238
openfhe,7,15,60,48,10,2,5,300,300,9,rot1,11,32.3694
openfhe,7,15,60,48,10,2,5,300,300,8,enc_dec,11,36.3249
openfhe,7,15,60,48,10,2,5,300,300,8,rot1,11,32.3822
openfhe,7,15,60,48,10,2,5,300,300,7,enc_dec,11,36.3303
openfhe,7,15,60,48,10,2,5,300,300,7,rot1,11,32.3759
openfhe,7,15,60,48,10,2,5,300,300,6,enc_dec,11,36.3124
openfhe,7,15,60,48,10,2,5,300,300,6,rot1,11,32.3779
openfhe,7,15,60,48,10,2,5,300,300,5,enc_dec,11,36.3206
openfhe,7,15,60,48,10,2,5,300,300,5,rot1,11,32.3621
openfhe,7,15,60,48,10,2,5,300,300,4,enc_dec,11,36.3185
openfhe,7,15,60,48,10,2,5,300,300,4,rot1,11,32.5666
openfhe,7,15,60,48,10,2,5,300,300,3,enc_dec,11,36.3220
openfhe,7,15,60,48,10,2,5,300,300,3,rot1,11,32.5601
openfhe,7,15,60,48,10,2,5,300,300,2,enc_dec,11,36.3192
openfhe,7,15,60,48,10,2,5,300,300,2,rot1,11,32.5710
openfhe,7,15,60,48,10,2,5,300,300,1,enc_dec,11,36.3246
openfhe,7,15,60,48,10,2,5,300,300,1,rot1,11,32.5752
lattigo,7,15,60,48,10,3,4,240,204,10,enc_dec,0,39.6270
lattigo,7,15,60,48,10,3,4,240,204,10,rot1,0,36.0745
lattigo,7,15,60,48,10,3,4,240,204,9,enc_dec,0,39.6316
lattigo,7,15,60,48,10,3,4,240,204,9,rot1,0,36.0612
lattigo,7,15,60,48,10,3,4,240,204,8,enc_dec,0,39.6321
lattigo,7,15,60,48,10,3,4,240,204,8,rot1,0,36.0902
lattigo,7,15,60,48,10,3,4,240,204,7,enc_dec,0,39.6285
lattigo,7,15,60,48,10,3,4,240,204,7,rot1,0,36.0718
lattigo,7,15,60,48,10,3,4,240,204,6,enc_dec,0,39.6342
lattigo,7,15,60,48,10,3,4,240,204,6,rot1,0,36.0840
lattigo,7,15,60,48,10,3,4,240,204,5,enc_dec,0,39.6224
lattigo,7,15,60,48,10,3,4,240,204,5,rot1,0,36.0846
lattigo,7,15,60,48,10,3,4,240,204,4,enc_dec,0,39.6198
lattigo,7,15,60,48,10,3,4,240,204,4,rot1,0,36.0661
lattigo,7,15,60,48,10,3,4,240,204,3,enc_dec,0,39.6202
lattigo,7,15,60,48,10,3,4,240,204,3,rot1,0,36.0710
lattigo,7,15,60,48,10,3,4,240,204,2,enc_dec,0,39.6392
lattigo,7,15,60,48,10,3,4,240,204,2,rot1,0,36.0771
lattigo,7,15,60,48,10,3,4,240,204,1,enc_dec,0,39.6353
lattigo,7,15,60,48,10,3,4,240,204,1,rot1,0,36.0869
lattigo,7,15,60,48,10,3,4,240,204,10,enc_dec,1,39.6282
lattigo,7,15,60,48,10,3,4,240,204,10,rot1,1,36.0724
lattigo,7,15,60,48,10,3,4,240,204,9,enc_dec,1,39.6169
lattigo,7,15,60,48,10,3,4,240,204,9,rot1,1,36.0877
lattigo,7,15,60,48,10,3,4,240,204,8,enc_dec,1,39.6349
lattigo,7,15,60,48,10,3,4,240,204,8,rot1,1,36.0747
lattigo,7,15,60,48,10,3,4,240,204,7,enc_dec,1,39.6320
lattigo,7,15,60,48,10,3,4,240,204,7,rot1,1,36.0737
lattigo,7,15,60,48,10,3,4,240,204,6,enc_dec,1,39.6369
lattigo,7,15,60,48,10,3,4,240,204,6,rot1,1,36.0737
lattigo,7,15,60,48,10,3,4,240,204,5,enc_dec,1,39.6218
lattigo,7,15,60,48,10,3,4,240,204,5,rot1,1,36.0806
lattigo,7,15,60,48,10,3,4,240,204,4,enc_dec,1,39.6294
lattigo,7,15,60,48,10,3,4,240,204,4,rot1,1,36.0846
lattigo,7,15,60,48,10,3,4,240,204,3,enc_dec,1,39.6313
lattigo,7,15,60,48,10,3,4,240,204,3,rot1,1,36.0871
lattigo,7,15,60,48,10,3,4,240,204,2,enc_dec,1,39.6238
lattigo,7,15,60,48,10,3,4,240,204,2,rot1,1,36.0722
lattigo,7,15,60,48,10,3,4,240,204,1,enc_dec,1,39.6389
lattigo,7,15,60,48,10,3,4,240,204,1,rot1,1,36.0876
lattigo,7,15,60,48,10,3,4,240,204,10,enc_dec,2,39.6276
lattigo,7,15,60,48,10,3,4,240,204,10,rot1,2,36.0728
lattigo,7,15,60,48,10,3,4,240,204,9,enc_dec,2,39.6342
lattigo,7,15,60,48,10,3,4,240,204,9,rot1,2,36.0704
lattigo,7,15,60,48,10,3,4,240,204,8,enc_dec,2,39.6449
lattigo,7,15,60,48,10,3,4,240,204,8,rot1,2,36.0812
lattigo,7,15,60,48,10,3,4,240,204,7,enc_dec,2,39.6329
lattigo,7,15,60,48,10,3,4,240,204,7,rot1,2,36.0797
lattigo,7,15,60,48,10,3,4,240,204,6,enc_dec,2,39.6209
lattigo,7,15,60,48,10,3,4,240,204,6,rot1,2,36.0825
lattigo,7,15,60,48,10,3,4,240,204,5,enc_dec,2,39.6423
lattigo,7,15,60,48,10,3,4,240,204,5,rot1,2,36.0707
lattigo,7,15,60,48,10,3,4,240,204,4,enc_dec,2,39.6397
lattigo,7,15,60,48,10,3,4,240,204,4,rot1,2,36.0666
lattigo,7,15,60,48,10,3,4,240,204,3,enc_dec,2,39.6226
lattigo,7,15,60,48,10,3,4,240,204,3,rot1,2,36.0907
lattigo,7,15,60,48,10,3,4,240,204,2,enc_dec,2,39.6364
lattigo,7,15,60,48,10,3,4,240,204,2,rot1,2,36.0907
lattigo,7,15,60,48,10,3,4,240,204,1,enc_dec,2,39.6268
lattigo,7,15,60,48,10,3,4,240,204,1,rot1,2,36.0802
lattigo,7,15,60,48,10,3,4,240,204,10,enc_dec,3,39.6356
lattigo,7,15,60,48,10,3,4,240,204,10,rot1,3,36.0849
lattigo,7,15,60,48,10,3,4,240,204,9,enc_dec,3,39.6187
lattigo,7,15,60,48,10,3,4,240,204,9,rot1,3,36.0928
lattigo,7,15,60,48,10,3,4,240,204,8,enc_dec,3,39.6388
lattigo,7,15,60,48,10,3,4,240,204,8,rot1,3,36.0722
lattigo,7,15,60,48,10,3,4,240,204,7,enc_dec,3,39.6200
lattigo,7,15,60,48,10,3,4,240,204,7,rot1,3,36.0771
lattigo,7,15,60,48,10,3,4,240,204,6,enc_dec,3,39.6252
lattigo,7,15,60,48,10,3,4,240,204,6,rot1,3,36.0906
lattigo,7,15,60,48,10,3,4,240,204,5,enc_dec,3,39.6226
lattigo,7,15,60,48,10,3,4,240,204,5,rot1,3,36.0783
lattigo,7,15,60,48,10,3,4,240,204,4,enc_dec,3,39.6395
lattigo,7,15,60,48,10,3,4,240,204,4,rot1,3,36.0923
lattigo,7,15,60,48,10,3,4,240,204,3,enc_dec,3,39.6493
lattigo,7,15,60,48,10,3,4,240,204,3,rot1,3,36.0748
lattigo,7,15,60,48,10,3,4,240,204,2,enc_dec,3,39.6412
lattigo,7,15,60,48,10,3,4,240,204,2,rot1,3,36.0744
lattigo,7,15,60,48,10,3,4,240,204,1,enc_dec,3,39.6230
lattigo,7,15,60,48,10,3,4,240,204,1,rot1,3,36.0888
lattigo,7,15,60,48,10,3,4,240,204,10,enc_dec,4,39.6195
lattigo,7,15,60,48,10,3,4,240,204,10,rot1,4,36.0868
lattigo,7,15,60,48,10,3,4,240,204,9,enc_dec,4,39.6215
lattigo,7,15,60,48,10,3,4,240,204,9,rot1,4,36.0660
lattigo,7,15,60,48,10,3,4,240,204,8,enc_dec,4,39.6188
lattigo,7,15,60,48,10,3,4,240,204,8,rot1,4,36.0791
lattigo,7,15,60,48,10,3,4,240,204,7,enc_dec,4,39.6275
lattigo,7,15,60,48,10,3,4,240,204,7,rot1,4,36.0866
lattigo,7,15,60,48,10,3,4,240,204,6,enc_dec,4,39.6431
lattigo,7,15,60,48,10,3,4,240,204,6,rot1,4,36.0780
lattigo,7,15,60,48,10,3,4,240,204,5,enc_dec,4,39.6358
lattigo,7,15,60,48,10,3,4,240,204,5,rot1,4,36.0864
lattigo,7,15,60,48,10,3,4,240,204,4,enc_dec,4,39.6343
lattigo,7,15,60,48,10,3,4,240,204,4,rot1,4,36.0869
lattigo,7,15,60,48,10,3,4,240,204,3,enc_dec,4,39.6133
lattigo,7,15,60,48,10,3,4,240,204,3,rot1,4,36.1002
lattigo,7,15,60,48,10,3,4,240,204,2,enc_dec,4,39.6428
lattigo,7,15,60,48,10,3,4,240,204,2,rot1,4,36.0953
lattigo,7,15,60,48,10,3,4,240,204,1,enc_dec,4,39.6300
lattigo,7,15,60,48,10,3,4,240,204,1,rot1,4,36.0942
lattigo,7,15,60,48,10,3,4,240,204,10,enc_dec,5,39.6260
lattigo,7,15,60,48,10,3,4,240,204,10,rot1,5,36.0920
lattigo,7,15,60,48,10,3,4,240,204,9,enc_dec,5,39.6275
lattigo,7,15,60,48,10,3,4,240,204,9,rot1,5,36.0621
lattigo,7,15,60,48,10,3,4,240,204,8,enc_dec,5,39.6267
lattigo,7,15,60,48,10,3,4,240,204,8,rot1,5,36.0674
lattigo,7,15,60,48,10,3,4,240,204,7,enc_dec,5,39.6115
lattigo,7,15,60,48,10,3,4,240,204,7,rot1,5,36.0922
lattigo,7,15,60,48,10,3,4,240,204,6,enc_dec,5,39.6318
lattigo,7,15,60,48,10,3,4,240,204,6,rot1,5,36.0832
lattigo,7,15,60,48,10,3,4,240,204,5,enc_dec,5,39.6230
lattigo,7,15,60,48,10,3,4,240,204,5,rot1,5,36.0815
lattigo,7,15,60,48,10,3,4,240,204,4,enc_dec,5,39.6379
lattigo,7,15,60,48,10,3,4,240,204,4,rot1,5,36.0904
lattigo,7,15,60,48,10,3,4,240,204,3,enc_dec,5,39.6290
lattigo,7,15,60,48,10,3,4,240,204,3,rot1,5,36.0843
lattigo,7,15,60,48,10,3,4,240,204,2,enc_dec,5,39.6078
lattigo,7,15,60,48,10,3,4,240,204,2,rot1,5,36.0908
lattigo,7,15,60,48,10,3,4,240,204,1,enc_dec,5,39.6313
lattigo,7,15,60,48,10,3,4,240,204,1,rot1,5,36.0880
lattigo,7,15,60,48,10,3,4,240,204,10,enc_dec,6,39.6252
lattigo,7,15,60,48,10,3,4,240,204,10,rot1,6,36.0739
lattigo,7,15,60,48,10,3,4,240,204,9,enc_dec,6,39.6309
lattigo,7,15,60,48,10,3,4,240,204,9,rot1,6,36.0716
lattigo,7,15,60,48,10,3,4,240,204,8,enc_dec,6,39.6297
lattigo,7,15,60,48,10,3,4,240,204,8,rot1,6,36.0789
lattigo,7,15,60,48,10,3,4,240,204,7,enc_dec,6,39.6308
lattigo,7,15,60,48,10,3,4,240,204,7,rot1,6,36.0885
lattigo,7,15,60,48,10,3,4,240,204,6,enc_dec,6,39.6229
lattigo,7,15,60,48,10,3,4,240,204,6,rot1,6,36.0725
lattigo,7,15,60,48,10,3,4,240,204,5,enc_dec,6,39.6213
lattigo,7,15,60,48,10,3,4,240,204,5,rot1,6,36.0804
lattigo,7,15,60,48,10,3,4,240,204,4,enc_dec,6,39.6427
lattigo,7,15,60,48,10,3,4,240,204,4,rot1,6,36.0675
lattigo,7,15,60,48,10,3,4,240,204,3,enc_dec,6,39.6190
