preset,level,op,library,mean_us,std_us,cv
medium,5,add_cc,openfhe,314.914,9.177,0.029141289367890916
medium,5,add_cc,seal,246.402,11.369,0.04614004756454899
medium,5,add_cp,lattigo,115.038,3.452,0.03000747579060832
medium,5,add_cp,openfhe,247.636,6.719,0.02713256553974382
medium,5,add_cp,seal,155.172,7.29,0.04698012528033408
medium,5,mul_cp,lattigo,278.499,14.557,0.05226948750264812
medium,5,mul_cp,openfhe,617.127,11.384,0.01844677027581033
medium,5,mul_cp,seal,708.6,18.403,0.025970928591589046
medium,5,mul_cc,lattigo,592.077,14.405,0.024329605777626894
medium,5,mul_cc,openfhe,1867.335,16.903,0.009051937654464784
medium,5,mul_cc,seal,1450.193,15.625,0.010774427955451447
medium,5,mul_cc_rlk,lattigo,9820.291,50.596,0.005152189481961379
medium,5,mul_cc_rlk,openfhe,18143.27,158.563,0.00873949403828527
medium,5,mul_cc_rlk,seal,12596.312,194.591,0.015448251837521968
medium,5,relin,lattigo,9391.239,91.767,0.009771554104841757
medium,5,relin,openfhe,17100.897,75.586,0.004420002061880145
medium,5,relin,seal,11127.133,48.462,0.0043552997883641725
medium,5,rescale,lattigo,1943.832,24.442,0.01257413192086559
medium,5,rescale,openfhe,3136.902,22.677,0.007229106934166256
medium,5,rescale,seal,2245.452,20.686,0.009212399107173076
medium,5,rot1,lattigo,9202.99,45.965,0.004994572416138669
medium,5,rot1,openfhe,16798.718,120.447,0.007170011425871902
medium,5,rot1,seal,11232.0,59.799,0.005323985042735043
medium,6,add_cc,lattigo,166.004,7.452,0.044890484566636954
medium,6,add_cc,openfhe,378.605,14.631,0.03864449756342362
medium,6,add_cc,seal,290.309,13.236,0.0455927993965051
medium,6,add_cp,lattigo,134.712,3.615,0.02683502583288794
medium,6,add_cp,openfhe,306.72,11.163,0.03639475743348983
medium,6,add_cp,seal,179.639,9.335,0.05196533046832815
medium,6,mul_cp,lattigo,322.062,7.155,0.022216219237289715
medium,6,mul_cp,openfhe,739.001,13.809,0.018686036960707766
medium,6,mul_cp,seal,838.649,18.769,0.02238004218689821
medium,6,mul_cc,lattigo,717.117,18.36,0.02560251674412962
medium,6,mul_cc,openfhe,2214.396,20.799,0.0093926289606737
medium,6,mul_cc,seal,1710.731,37.63,0.021996444794652112
medium,6,mul_cc_rlk,lattigo,13427.027,123.302,0.009183119986278422
medium,6,mul_cc_rlk,openfhe,20642.935,132.443,0.006415899677056582
medium,6,mul_cc_rlk,seal,16295.249,268.088,0.01645191184252539
medium,6,relin,lattigo,12782.144,35.819,0.00280226853961276
medium,6,relin,openfhe,18923.902,54.612,0.002885874171193658
medium,6,relin,seal,14491.68,110.981,0.0076582563236284535
medium,6,rescale,lattigo,2278.915,34.363,0.015078666821711209
medium,6,rescale,openfhe,3870.519,82.648,0.02135320870405235
medium,6,rescale,seal,2659.085,26.534,0.009978620465310435
medium,6,rot1,lattigo,12568.96,77.659,0.006178633713529203
medium,6,rot1,openfhe,18710.501,158.044,0.008446807490617167
medium,6,rot1,seal,14476.283,97.84,0.006758641013028
medium,7,add_cc,lattigo,188.448,7.767,0.041215613856342335
medium,7,add_cc,openfhe,437.676,12.607,0.028804412396384538
medium,7,add_cc,seal,331.285,10.399,0.03138989087945424
medium,7,add_cp,lattigo,154.278,4.407,0.02856531715474663
medium,7,add_cp,openfhe,371.034,13.184,0.03553313173455802
medium,7,add_cp,seal,210.326,9.167,0.0435847208619001
medium,7,mul_cp,lattigo,370.691,10.42,0.02810966546260902
medium,7,mul_cp,openfhe,856.168,16.792,0.019612973154801396
medium,7,mul_cp,seal,959.032,14.964,0.015603233260204038
medium,7,mul_cc,lattigo,813.789,24.937,0.030643078242640294
medium,7,mul_cc,openfhe,2550.063,24.122,0.009459374140952596
medium,7,mul_cc,seal,1948.96,31.12,0.015967490353829734
medium,7,mul_cc_rlk,lattigo,15047.605,159.634,0.010608598511191647
medium,7,mul_cc_rlk,openfhe,23117.448,435.211,0.018826083225103395
medium,7,mul_cc_rlk,seal,19836.768,140.942,0.007105088893513299
medium,7,relin,lattigo,14263.366,102.456,0.007183157187440889
medium,7,relin,openfhe,21263.214,217.432,0.010225735394470468
medium,7,relin,seal,18065.877,180.139,0.009971229185275645
medium,7,rescale,lattigo,2592.288,20.845,0.00804115900702391
medium,7,rescale,openfhe,4375.09,27.892,0.00637518313908971
medium,7,rescale,seal,3059.96,21.625,0.007067085844259402
medium,7,rot1,lattigo,13996.686,119.328,0.008525446666446616
medium,7,rot1,openfhe,20653.778,128.858,0.006238955410482286
medium,7,rot1,seal,18112.157,162.346,0.008963371949569563
medium,8,add_cc,lattigo,215.735,6.58,0.03050038241360929
medium,8,add_cc,openfhe,498.221,6.998,0.014045975581117616
medium,8,add_cc,seal,372.493,15.835,0.04251086597600492
medium,8,add_cp,lattigo,175.347,5.304,0.030248592790295813
medium,8,add_cp,openfhe,435.212,14.046,0.03227392627041534
medium,8,add_cp,seal,241.841,11.873,0.04909423960370656
medium,8,mul_cp,lattigo,422.078,10.482,0.024834272338288183
medium,8,mul_cp,openfhe,967.242,15.55,0.016076638524795243
medium,8,mul_cp,seal,1081.238,24.737,0.02287840419963042
medium,8,mul_cc,lattigo,913.66,18.562,0.02031609132500055
medium,8,mul_cc,openfhe,2876.175,43.61,0.015162498804836283
medium,8,mul_cc,seal,2208.032,31.366,0.014205410066520773
medium,8,mul_cc_rlk,lattigo,19460.072,260.876,0.013405705795949777
medium,8,mul_cc_rlk,openfhe,30876.632,226.065,0.007321556314820865
medium,8,mul_cc_rlk,seal,24403.074,393.0,0.016104528470470565
medium,8,relin,lattigo,18739.186,145.919,0.007786837699353643
medium,8,relin,openfhe,29327.49,229.246,0.007816761679911919
medium,8,relin,seal,22793.721,741.526,0.03253202932509352
medium,8,rescale,lattigo,2916.264,36.67,0.01257430740152469
medium,8,rescale,openfhe,5019.432,17.036,0.003394009521396047
medium,8,rescale,seal,3534.494,122.207,0.03457552905734173
medium,8,rot1,lattigo,18673.994,391.947,0.020988921812869814
medium,8,rot1,openfhe,28574.888,307.725,0.010769071080873528
medium,8,rot1,seal,22329.656,180.691,0.008091974188944067
medium,9,add_cc,lattigo,241.487,6.648,0.027529432226165385
medium,9,add_cc,openfhe,557.569,11.355,0.020365192469452214
medium,9,add_cc,seal,420.203,12.374,0.029447671720573155
medium,9,add_cp,lattigo,195.151,4.736,0.02426838704387884
medium,9,add_cp,openfhe,497.139,13.186,0.026523769006253785
medium,9,add_cp,seal,277.206,8.799,0.03174173719183567
medium,9,mul_cp,lattigo,474.63,10.083,0.021243916313760193
medium,9,mul_cp,openfhe,1084.072,18.744,0.017290364477636173
medium,9,mul_cp,seal,1200.208,20.661,0.017214516150533907
medium,9,mul_cc,lattigo,1019.282,16.285,0.01597693278209563
medium,9,mul_cc,openfhe,3223.676,90.616,0.028109524654462793
medium,9,mul_cc,seal,2440.285,15.595,0.0063906469941011
medium,9,mul_cc_rlk,lattigo,21329.074,263.715,0.012364109196676798
medium,9,mul_cc_rlk,openfhe,34520.921,891.689,0.025830394270187632
medium,9,mul_cc_rlk,seal,29290.518,572.16,0.019533966589460793
medium,9,relin,lattigo,20302.116,347.97,0.017139592739988285
medium,9,relin,openfhe,31632.421,311.252,0.009839651539792039
medium,9,relin,seal,26654.521,181.801,0.006820644047589525
medium,9,rescale,lattigo,3240.029,32.037,0.009887874460382915
medium,9,rescale,openfhe,5533.445,63.353,0.011449106298156032
medium,9,rescale,seal,3799.153,21.574,0.005678634158719062
medium,9,rot1,lattigo,19739.552,108.816,0.005512587114439071
medium,9,rot1,openfhe,32223.289,890.152,0.027624492335341685
medium,9,rot1,seal,26906.904,442.687,0.016452543183712257
medium,10,add_cc,lattigo,268.975,9.747,0.036237568547262754
medium,10,add_cc,openfhe,612.779,11.38,0.018571132496381242
medium,10,add_cc,seal,464.735,10.882,0.023415494851904847
medium,10,add_cp,lattigo,217.963,7.992,0.036666773718475154
medium,10,add_cp,openfhe,563.332,8.591,0.01525033195344841
medium,10,add_cp,seal,311.312,9.098,0.029224700621884155
medium,10,mul_cp,lattigo,528.264,12.05,0.022810564414762317
medium,10,mul_cp,openfhe,1195.566,23.266,0.019460238916128424
medium,10,mul_cp,seal,1322.912,24.239,0.01832245833434121
medium,10,mul_cc,lattigo,1151.67,18.415,0.015989823473738136
medium,10,mul_cc,openfhe,3512.655,22.943,0.006531526722664196
medium,10,mul_cc,seal,2684.767,21.96,0.008179480751960972
medium,10,mul_cc_rlk,lattigo,27225.008,314.403,0.011548316165784047
medium,10,mul_cc_rlk,openfhe,36443.873,384.506,0.010550634944864395
medium,10,mul_cc_rlk,seal,34638.893,273.205,0.007887232423969208
medium,10,relin,lattigo,25823.971,188.168,0.00728656332521439
medium,10,relin,openfhe,34580.981,916.777,0.02651101771809192
medium,10,relin,seal,32414.707,420.82,0.012982378646828429
medium,10,rescale,lattigo,3567.971,23.708,0.00664467284067051
medium,10,rescale,openfhe,6171.488,28.533,0.0046233582565501224
medium,10,rescale,seal,4293.276,35.869,0.008354692314214134
medium,10,rot1,lattigo,25643.677,306.702,0.011960141285510654
medium,10,rot1,openfhe,33678.523,622.083,0.01847120789709216
medium,10,rot1,seal,32184.831,278.195,0.008643668192633977
large,1,add_cc,lattigo,86.271,3.728,0.04321266706077361
large,1,add_cc,openfhe,189.545,7.229,0.03813870057242344
large,1,add_cc,seal,140.912,5.518,0.039159191552174406
large,1,add_cp,lattigo,64.782,4.912,0.0758235312278102
large,1,add_cp,openfhe,148.106,5.586,0.03771623026751111
large,1,add_cp,seal,86.289,3.406,0.039472006860665904
large,1,mul_cp,lattigo,186.041,10.742,0.05773996054633119
large,1,mul_cp,openfhe,391.062,10.225,0.02614674910883696
large,1,mul_cp,seal,443.429,8.081,0.018223887025882384
large,1,mul_cc,lattigo,383.489,7.584,0.019776316921736998
large,1,mul_cc,openfhe,964.762,16.954,0.01757324604410207
large,1,mul_cc,seal,940.191,6.386,0.006792236896545489
large,1,mul_cc_rlk,lattigo,6024.767,28.296,0.004696613163629399
large,1,mul_cc_rlk,openfhe,15802.078,144.981,0.00917480599703406
large,1,mul_cc_rlk,seal,5893.027,12.604,0.002138798956800978
large,1,relin,lattigo,5768.819,96.823,0.01678385125274341
large,1,relin,openfhe,14881.612,148.267,0.009963100771609957
large,1,relin,seal,5057.035,38.21,0.007555810865457724
large,1,rescale,lattigo,1365.348,17.263,0.012643663007526288
large,1,rescale,openfhe,1864.405,21.553,0.01156025648933574
large,1,rescale,seal,1386.692,11.668,0.00841426935469448
large,1,rot1,lattigo,5636.848,24.8,0.004399621916361768
large,1,rot1,openfhe,14910.052,50.72,0.003401731932256172
large,1,rot1,seal,5108.068,26.446,0.005177299910651151
large,2,add_cc,lattigo,135.732,4.395,0.03237998408628768
large,2,add_cc,openfhe,301.421,8.533,0.028309241890910056
large,2,add_cc,seal,242.255,7.543,0.031136612247425234
large,2,add_cp,lattigo,115.228,5.501,0.04774013260665811
large,2,add_cp,openfhe,237.053,7.695,0.03246109519812025
large,2,add_cp,seal,143.985,4.418,0.030683751779699273
large,2,mul_cp,lattigo,278.432,14.41,0.05175410872313527
large,2,mul_cp,openfhe,610.42,12.739,0.02086923757412929
large,2,mul_cp,seal,691.293,11.172,0.016161020001649085
large,2,mul_cc,lattigo,584.434,10.867,0.01859405852500026
large,2,mul_cc,openfhe,1462.267,19.098,0.0130605422949434
large,2,mul_cc,seal,1421.305,11.212,0.007888524982322584
large,2,mul_cc_rlk,lattigo,10401.167,200.732,0.019298988276988536
large,2,mul_cc_rlk,openfhe,19095.279,153.825,0.008055656060327791
large,2,mul_cc_rlk,seal,9701.137,70.373,0.007254098153649412
large,2,relin,lattigo,9861.774,48.385,0.004906318072184578
large,2,relin,openfhe,17756.455,229.684,0.012935239607230158
large,2,relin,seal,8486.183,420.464,0.04954689287280276
large,2,rescale,lattigo,2036.563,15.059,0.007394320725653956
large,2,rescale,openfhe,2918.431,50.264,0.017222953018248506
large,2,rescale,seal,2196.326,19.001,0.008651265795696996
large,2,rot1,lattigo,9695.351,63.084,0.0065066236384840525
large,2,rot1,openfhe,17841.182,133.983,0.00750976028381976
large,2,rot1,seal,8444.252,27.537,0.00326103484358354
large,3,add_cc,lattigo,186.656,5.901,0.03161430653180181
large,3,add_cc,openfhe,410.814,10.094,0.02457073030617262
large,3,add_cc,seal,307.565,9.354,0.030413083413262234
large,3,add_cp,lattigo,151.181,5.018,0.03319200164041777
large,3,add_cp,openfhe,343.871,9.202,0.026760035013129926
large,3,add_cp,seal,203.041,7.785,0.038342009741874794
large,3,mul_cp,lattigo,368.269,9.132,0.024797091256662927
large,3,mul_cp,openfhe,830.751,15.987,0.01924403341073318
large,3,mul_cp,seal,930.126,9.653,0.010378163818665428
large,3,mul_cc,lattigo,788.611,12.247,0.015529836636820941
large,3,mul_cc,openfhe,1963.387,19.099,0.009727577904916351
large,3,mul_cc,seal,1904.666,17.387,0.009128634626753458
large,3,mul_cc_rlk,lattigo,12375.168,118.113,0.009544355276631396
large,3,mul_cc_rlk,openfhe,22008.927,74.538,0.0033867166718304803
large,3,mul_cc_rlk,seal,14286.963,82.073,0.005744607863826623
large,3,relin,lattigo,11631.315,61.994,0.005329921853204044
large,3,relin,openfhe,20872.58,244.235,0.01170123674217562
large,3,relin,seal,12489.456,46.616,0.003732428377985398
large,3,rescale,lattigo,2711.701,19.279,0.007109559645403383
large,3,rescale,openfhe,4250.839,33.535,0.007889030847792635
large,3,rescale,seal,3018.282,17.469,0.005787729575964075
large,3,rot1,lattigo,11529.024,99.03,0.008589625626592504
large,3,rot1,openfhe,20392.021,189.1,0.00927323485985033
large,3,rot1,seal,12666.097,50.65,0.003998864054175489
large,4,add_cc,lattigo,233.246,6.24,0.026752870360049048
large,4,add_cc,openfhe,522.698,11.218,0.021461723595651794
large,4,add_cc,seal,385.698,11.131,0.02885936665474024
large,4,add_cp,lattigo,189.722,5.249,0.02766679668146024
large,4,add_cp,openfhe,471.757,14.117,0.02992430424985745
large,4,add_cp,seal,259.884,7.861,0.030248110695541085
