preset,level,op,library,mean_us,std_us,cv
large,7,mul_cp,lattigo,891.858,29.704,0.0333057504670026
large,7,mul_cc,lattigo,1908.111,54.737,0.028686486268356504
large,7,mul_cc_rlk,lattigo,39553.352,869.743,0.02198910979782447
large,7,relin,lattigo,37645.24,0.0,0.0
large,7,rescale,lattigo,7254.682,83.977,0.011575559066544889
large,7,rot1,lattigo,37651.808,379.008,0.01006613015768061
large,8,add_cc,lattigo,313.414,19.108,0.0609672828910004
large,8,add_cp,lattigo,271.19,50.667,0.18683211032855193
large,8,mul_cp,lattigo,1017.546,15.656,0.015386036601785079
large,8,mul_cc,lattigo,2214.365,86.65,0.039130856927381
large,8,mul_cc_rlk,lattigo,51252.24,1705.456,0.033275735850764765
large,8,relin,lattigo,49037.875,0.0,0.0
large,8,rescale,lattigo,8428.951,521.501,0.06187021374308618
large,8,rot1,lattigo,49418.342,1116.197,0.02258669463253138
large,9,add_cc,lattigo,342.365,19.543,0.057082353628437485
large,9,add_cp,lattigo,270.262,34.419,0.12735419703842937
large,9,mul_cp,lattigo,1105.927,35.564,0.03215763789110855
large,9,mul_cc,lattigo,2476.357,98.92,0.03994577518508034
large,9,mul_cc_rlk,lattigo,56009.769,2649.844,0.04731038972862038
large,9,relin,lattigo,53533.412,0.0,0.0
large,9,rescale,lattigo,9067.046,75.036,0.008275683171784945
large,9,rot1,lattigo,53304.686,784.358,0.014714616272197906
large,10,add_cc,lattigo,370.282,12.362,0.03338536574826754
large,10,add_cp,lattigo,298.328,30.779,0.10317167681209945
large,10,mul_cp,lattigo,1293.507,94.394,0.0729752525498509
large,10,mul_cc,lattigo,2833.557,335.93,0.11855417060606158
large,10,mul_cc_rlk,lattigo,69437.516,2604.029,0.037501759135508246
large,10,relin,lattigo,66603.959,0.0,0.0
large,10,rescale,lattigo,10360.299,1068.127,0.1030980862617961
large,10,rot1,lattigo,66249.836,1489.901,0.022489127369311527
large,11,add_cc,lattigo,444.982,24.21,0.0544066951022738
large,11,add_cp,lattigo,353.798,28.592,0.08081447605695906
large,11,mul_cp,lattigo,1410.694,89.226,0.06324971964153814
large,11,mul_cc,lattigo,3088.974,316.716,0.10253113169615542
large,11,mul_cc_rlk,lattigo,74470.418,1702.497,0.022861386382979614
large,11,relin,lattigo,71381.444,0.0,0.0
large,11,rescale,lattigo,11022.727,185.041,0.016787225157622064
large,11,rot1,lattigo,71991.132,3690.351,0.05126118866973783
large,12,add_cc,lattigo,440.612,14.548,0.03301771172823255
large,12,add_cp,lattigo,326.615,10.896,0.03336037842720022
large,12,mul_cp,lattigo,1565.945,129.045,0.08240710880650341
large,12,mul_cc,lattigo,3352.467,316.265,0.09433799050072678
large,12,mul_cc_rlk,lattigo,91892.887,4306.133,0.046860351661385934
large,12,relin,lattigo,88540.42,0.0,0.0
large,12,rescale,lattigo,12283.107,671.557,0.05467321908048184
large,12,rot1,lattigo,90093.509,2922.437,0.03243781968798662
large,13,add_cc,lattigo,529.976,13.814,0.026065331260283486
large,13,add_cp,lattigo,395.835,62.925,0.15896775171472963
large,13,mul_cp,lattigo,1551.028,33.306,0.02147350015602555
large,13,mul_cc,lattigo,3438.305,120.453,0.03503266871321771
large,13,mul_cc_rlk,lattigo,96862.785,2694.105,0.027813623157748355
large,13,relin,lattigo,93424.48,0.0,0.0
large,13,rescale,lattigo,13143.839,453.032,0.03446725115850856
large,13,rot1,lattigo,94124.016,3412.639,0.03625683587491634
large,14,add_cc,lattigo,586.232,60.258,0.10278865705045102
large,14,add_cp,lattigo,422.61,19.327,0.045732472019119286
large,14,mul_cp,lattigo,1708.072,50.467,0.0295461783812392
large,14,mul_cc,lattigo,3703.858,129.578,0.034984602541458125
large,14,mul_cc_rlk,lattigo,117088.553,3606.123,0.03079825403598591
large,14,relin,lattigo,113384.695,0.0,0.0
large,14,rescale,lattigo,14202.765,497.537,0.03503099572512817
large,14,rot1,lattigo,112546.597,2746.881,0.024406610890243086
large,15,add_cc,lattigo,595.417,32.067,0.05385637292855259
large,15,add_cp,lattigo,445.047,10.561,0.023730077946823594
large,15,mul_cp,lattigo,1906.23,200.556,0.10521080876914118
large,15,mul_cc,lattigo,4003.158,191.126,0.04774380626495382
large,15,mul_cc_rlk,lattigo,120917.765,3028.837,0.025048734567662576
large,15,relin,lattigo,116914.607,0.0,0.0
large,15,rescale,lattigo,15372.667,1143.816,0.07440582691344319
large,15,rot1,lattigo,117989.39,2377.158,0.020147218321918604
