preset,level,op,library,mean_us,std_us,cv
small,3,rot1,openfhe,5989.76,130.819,0.02184044101933967
small,4,add_cc,lattigo,43.926,3.479,0.07920138414606383
small,4,add_cc,openfhe,111.445,16.978,0.15234420566198575
small,4,add_cp,lattigo,34.638,3.13,0.09036318494139385
small,4,add_cp,openfhe,111.439,16.455,0.14765925753102593
small,4,mul_cp,lattigo,150.623,7.015,0.04657323250765155
small,4,mul_cp,openfhe,397.866,79.449,0.19968783459757808
small,4,mul_cc,lattigo,298.754,10.58,0.035413751782402914
small,4,mul_cc,openfhe,929.495,51.916,0.05585398522853807
small,4,mul_cc_rlk,lattigo,6806.417,216.392,0.03179235124735966
small,4,mul_cc_rlk,openfhe,11084.024,1207.611,0.10895059411636064
small,4,relin,lattigo,6507.663,0.0,0.0
small,4,relin,openfhe,10154.528,0.0,0.0
small,4,rescale,lattigo,1010.316,18.741,0.018549641894219232
small,4,rescale,openfhe,1763.125,282.185,0.16004820985466148
small,4,rot1,lattigo,6556.356,234.045,0.03569742094541541
small,4,rot1,openfhe,9161.249,706.997,0.0771725558381832
small,5,add_cc,lattigo,59.942,11.651,0.19437122551800073
small,5,add_cc,openfhe,125.577,6.087,0.048472252084378505
small,5,add_cp,lattigo,41.036,3.748,0.09133443805439127
small,5,add_cp,openfhe,106.847,6.395,0.05985193781762707
small,5,mul_cp,lattigo,169.382,11.985,0.0707572233177079
small,5,mul_cp,openfhe,376.656,39.529,0.10494721974427595
small,5,mul_cc,lattigo,365.361,18.771,0.05137658370762069
small,5,mul_cc,openfhe,1106.32,40.638,0.03673259093209921
small,5,mul_cc_rlk,lattigo,8853.2,242.995,0.027447137758098764
small,5,mul_cc_rlk,openfhe,11205.683,362.529,0.0323522448386234
small,5,relin,lattigo,8487.839,0.0,0.0
small,5,relin,openfhe,10099.363,0.0,0.0
small,5,rescale,lattigo,1212.685,28.092,0.023165125321085032
small,5,rescale,openfhe,1991.017,110.478,0.055488225364223404
small,5,rot1,lattigo,8558.675,203.792,0.02381116235865949
small,5,rot1,openfhe,10349.302,257.702,0.02490042323627236
medium,1,add_cc,lattigo,36.019,5.257,0.14595074821621923
medium,1,add_cc,openfhe,83.737,3.861,0.046108649700849096
medium,1,add_cp,lattigo,27.901,2.868,0.10279201462313178
medium,1,add_cp,openfhe,65.582,4.157,0.063386295019975
medium,1,mul_cp,lattigo,110.908,7.951,0.07169004941032206
medium,1,mul_cp,openfhe,246.311,31.717,0.12876810211480608
medium,1,mul_cc,lattigo,262.734,54.53,0.20754831883197455
medium,1,mul_cc,openfhe,515.198,26.858,0.052131413553624044
medium,1,mul_cc_rlk,lattigo,3924.901,307.831,0.078430258495692
medium,1,mul_cc_rlk,openfhe,8187.897,329.492,0.04024134646539887
medium,1,relin,lattigo,3662.166,0.0,0.0
medium,1,relin,openfhe,7672.699,0.0,0.0
medium,1,rescale,lattigo,862.654,37.923,0.04396084641119151
medium,1,rescale,openfhe,1244.359,67.8,0.054485883896849704
medium,1,rot1,lattigo,3723.538,468.195,0.12573928344493865
medium,1,rot1,openfhe,7662.459,199.158,0.02599139519049955
medium,2,add_cc,lattigo,57.857,11.249,0.19442764056207548
medium,2,add_cc,openfhe,121.453,4.597,0.037850032522868934
medium,2,add_cp,lattigo,44.401,7.102,0.15995135244701694
medium,2,add_cp,openfhe,104.361,6.084,0.05829763992295972
medium,2,mul_cp,lattigo,179.734,22.294,0.12403885742263566
medium,2,mul_cp,openfhe,394.115,81.445,0.20665288050442127
medium,2,mul_cc,lattigo,391.496,28.562,0.07295604552792366
medium,2,mul_cc,openfhe,819.532,130.537,0.15928237091413147
medium,2,mul_cc_rlk,lattigo,6479.18,236.514,0.03650369336860529
medium,2,mul_cc_rlk,openfhe,10234.5,441.485,0.043136938785480486
medium,2,relin,lattigo,6087.684,0.0,0.0
medium,2,relin,openfhe,9414.967,0.0,0.0
medium,2,rescale,lattigo,1312.418,132.783,0.10117432098614923
medium,2,rescale,openfhe,2074.155,186.662,0.08999423861765393
medium,2,rot1,lattigo,6283.54,518.017,0.0824403123080302
medium,2,rot1,openfhe,9439.28,605.837,0.06418254358383266
medium,3,add_cc,lattigo,72.4,9.598,0.13256906077348066
medium,3,add_cc,openfhe,162.677,8.256,0.05075087443215698
medium,3,add_cp,lattigo,54.518,4.032,0.07395722513665211
medium,3,add_cp,openfhe,140.251,9.269,0.06608865533935587
medium,3,mul_cp,lattigo,230.913,9.218,0.03991979663336408
medium,3,mul_cp,openfhe,495.888,61.316,0.12364888845868423
medium,3,mul_cc,lattigo,513.029,21.461,0.04183194322348249
medium,3,mul_cc,openfhe,1057.749,136.814,0.12934448531740517
medium,3,mul_cc_rlk,lattigo,7761.212,358.889,0.04624136024115821
medium,3,mul_cc_rlk,openfhe,12537.656,317.422,0.025317491563016246
medium,3,relin,lattigo,7248.183,0.0,0.0
medium,3,relin,openfhe,11479.907,0.0,0.0
medium,3,rescale,lattigo,1767.553,143.553,0.0812156693462657
medium,3,rescale,openfhe,2679.109,42.249,0.01576979510725394
medium,3,rot1,lattigo,7296.5,304.381,0.04171602823271431
medium,3,rot1,openfhe,11595.261,669.015,0.05769727822426765
medium,4,add_cc,lattigo,89.212,7.395,0.0828924359951576
medium,4,add_cc,openfhe,201.6,5.105,0.02532242063492064
medium,4,add_cp,lattigo,66.873,4.069,0.06084667952686435
medium,4,add_cp,openfhe,173.04,6.582,0.0380374479889043
medium,4,mul_cp,lattigo,329.361,65.845,0.19991741584462033
medium,4,mul_cp,openfhe,594.658,26.635,0.04479045098190893
medium,4,mul_cc,lattigo,630.071,93.0,0.14760241306138513
medium,4,mul_cc,openfhe,1956.631,260.985,0.13338488452855954
medium,4,mul_cc_rlk,lattigo,11530.476,647.498,0.05615535733303638
medium,4,mul_cc_rlk,openfhe,20698.238,985.564,0.04761584053676453
medium,4,relin,lattigo,10900.405,0.0,0.0
medium,4,relin,openfhe,18741.608,0.0,0.0
medium,4,rescale,lattigo,2239.801,230.913,0.10309531962884204
medium,4,rescale,openfhe,3479.446,70.654,0.020306106201964335
medium,4,rot1,lattigo,11051.611,1108.039,0.10026040547391687
medium,4,rot1,openfhe,19133.723,1405.789,0.07347179636707397
medium,5,add_cc,lattigo,102.418,4.04,0.03944619109922084
medium,5,add_cc,openfhe,243.737,15.155,0.06217767511703188
medium,5,add_cp,lattigo,79.94,3.767,0.0471228421315987
medium,5,add_cp,openfhe,262.166,14.123,0.05387044849446534
medium,5,mul_cp,lattigo,344.526,24.78,0.07192490552236987
medium,5,mul_cp,openfhe,746.896,112.566,0.15071174567811316
medium,5,mul_cc,lattigo,734.387,50.471,0.06872534508372288
medium,5,mul_cc,openfhe,2285.891,179.983,0.07873647518626216
medium,5,mul_cc_rlk,lattigo,12657.441,200.466,0.015837798493392147
medium,5,mul_cc_rlk,openfhe,22695.726,330.478,0.01456124382185439
medium,5,relin,lattigo,11923.054,0.0,0.0
medium,5,relin,openfhe,20409.836,0.0,0.0
medium,5,rescale,lattigo,2628.948,120.79,0.045946135108035614
medium,5,rescale,openfhe,4333.462,427.531,0.09865807061421099
medium,5,rot1,lattigo,12201.962,815.729,0.06685228162487312
medium,5,rot1,openfhe,20973.744,305.857,0.01458285177887172
medium,6,add_cc,lattigo,119.54,4.906,0.041040655847415085
medium,6,add_cc,openfhe,288.76,28.388,0.09831001523756754
medium,6,add_cp,lattigo,92.726,3.504,0.03778875396328969
medium,6,add_cp,openfhe,240.721,6.486,0.026944055566402596
medium,6,mul_cp,lattigo,389.438,18.399,0.047245004339586796
medium,6,mul_cp,openfhe,833.024,27.808,0.0333819913952059
medium,6,mul_cc,lattigo,853.346,33.1,0.03878848673340005
medium,6,mul_cc,openfhe,2619.282,107.591,0.04107652402452275
medium,6,mul_cc_rlk,lattigo,17769.139,1223.662,0.06886445088870091
medium,6,mul_cc_rlk,openfhe,25366.607,1058.176,0.041715314941410966
medium,6,relin,lattigo,16915.792,0.0,0.0
medium,6,relin,openfhe,22747.324,0.0,0.0
medium,6,rescale,lattigo,3083.416,123.995,0.040213516437613346
medium,6,rescale,openfhe,4956.976,141.41,0.028527473201403437
medium,6,rot1,lattigo,16527.201,403.612,0.02442107408265925
medium,6,rot1,openfhe,23071.38,288.462,0.012503023226178927
medium,7,add_cc,lattigo,140.675,6.117,0.043483205971210234
medium,7,add_cc,openfhe,325.121,20.285,0.06239215553593893
medium,7,add_cp,lattigo,112.521,35.879,0.3188649229921526
medium,7,add_cp,openfhe,284.562,23.136,0.08130389862314714
medium,7,mul_cp,lattigo,445.885,33.858,0.07593437769828543
medium,7,mul_cp,openfhe,966.138,50.325,0.052088832030206866
medium,7,mul_cc,lattigo,961.793,39.648,0.041223007445469036
medium,7,mul_cc,openfhe,3018.896,212.52,0.0703965953116636
medium,7,mul_cc_rlk,lattigo,19462.182,834.648,0.04288563327585777
medium,7,mul_cc_rlk,openfhe,28007.299,603.312,0.021541241802717215
medium,7,relin,lattigo,18500.389,0.0,0.0
medium,7,relin,openfhe,24988.403,0.0,0.0
medium,7,rescale,lattigo,3694.445,393.335,0.10646660053133826
medium,7,rescale,openfhe,5838.37,476.568,0.08162689243744402
medium,7,rot1,lattigo,18127.506,375.303,0.02070350990367897
medium,7,rot1,openfhe,25682.991,978.93,0.03811588767055986
medium,8,add_cc,lattigo,155.08,9.635,0.062129223626515344
medium,8,add_cc,openfhe,385.352,36.843,0.09560869023645915
medium,8,add_cp,lattigo,120.525,6.283,0.052130263430823484
medium,8,add_cp,openfhe,329.537,6.951,0.021093230805645496
medium,8,mul_cp,lattigo,516.074,39.301,0.076153807399714
medium,8,mul_cp,openfhe,1108.732,54.584,0.04923101344599056
medium,8,mul_cc,lattigo,1093.799,72.101,0.06591796116105426
medium,8,mul_cc,openfhe,3407.324,136.508,0.040063111110067606
medium,8,mul_cc_rlk,lattigo,24961.107,1220.614,0.04890063569696649
medium,8,mul_cc_rlk,openfhe,38022.663,865.904,0.02277336545312463
medium,8,relin,lattigo,23867.308,0.0,0.0
medium,8,relin,openfhe,34615.339,0.0,0.0
medium,8,rescale,lattigo,4104.345,421.029,0.10258128885364168
medium,8,rescale,openfhe,6493.688,248.557,0.038276708089455484
medium,8,rot1,lattigo,24234.436,1146.531,0.04730999310237712
medium,8,rot1,openfhe,35745.072,1192.381,0.03335791294531453
medium,9,add_cc,lattigo,176.491,21.381,0.1211449875631052
medium,9,add_cc,openfhe,399.236,8.619,0.021588734482862266
medium,9,add_cp,lattigo,139.772,12.371,0.08850842801133275
medium,9,add_cp,openfhe,340.644,29.442,0.08643040828548279
medium,9,mul_cp,lattigo,631.284,142.947,0.22643849677799532
medium,9,mul_cp,openfhe,1216.711,85.921,0.07061742681705023
medium,9,mul_cc,lattigo,1294.128,132.598,0.10246127121892118
medium,9,mul_cc,openfhe,3746.326,120.512,0.032168049443641586
medium,9,mul_cc_rlk,lattigo,27467.952,2502.58,0.09110908596316172
medium,9,mul_cc_rlk,openfhe,41202.242,723.885,0.01756906820750191
medium,9,relin,lattigo,26173.824,0.0,0.0
medium,9,relin,openfhe,37455.916,0.0,0.0
medium,9,rescale,lattigo,4352.635,187.053,0.042974657879652205
medium,9,rescale,openfhe,7093.475,216.166,0.03047392145598596
medium,9,rot1,lattigo,25824.968,953.192,0.03690970691619056
medium,9,rot1,openfhe,38516.235,1267.375,0.03290495553368599
medium,10,add_cc,lattigo,195.174,33.356,0.17090391138163896
medium,10,add_cc,openfhe,439.817,10.853,0.02467617213522897
medium,10,add_cp,lattigo,160.719,42.654,0.26539488175013537
medium,10,add_cp,openfhe,374.511,24.86,0.06637989271343164
medium,10,mul_cp,lattigo,639.865,77.874,0.12170379689465746
medium,10,mul_cp,openfhe,1335.718,157.737,0.11809154327485291
medium,10,mul_cc,lattigo,1328.213,51.185,0.03853674071854439
medium,10,mul_cc,openfhe,4192.734,228.195,0.05442630035676005
medium,10,mul_cc_rlk,lattigo,33550.465,1174.07,0.03499414985753551
medium,10,mul_cc_rlk,openfhe,44777.985,1198.487,0.02676509449900437
medium,10,relin,lattigo,32222.252,0.0,0.0
medium,10,relin,openfhe,40585.252,0.0,0.0
medium,10,rescale,lattigo,4940.274,368.734,0.07463837026043493
medium,10,rescale,openfhe,7784.048,136.458,0.017530467438021967
medium,10,rot1,lattigo,32659.49,1823.077,0.055820743067328975
medium,10,rot1,openfhe,41419.796,1142.934,0.02759390702938276
large,1,add_cc,lattigo,71.173,9.355,0.13144029336967672
large,1,add_cc,openfhe,161.853,10.105,0.06243319555399035
large,1,add_cp,lattigo,54.658,9.088,0.1662702623586666
large,1,add_cp,openfhe,143.971,5.802,0.04029978259510596
large,1,mul_cp,lattigo,229.14,25.784,0.11252509382910011
large,1,mul_cp,openfhe,555.27,120.054,0.21620833108217624
large,1,mul_cc,lattigo,473.699,11.05,0.02332704945545589
large,1,mul_cc,openfhe,1173.87,228.8,0.19491085043488635
large,1,mul_cc_rlk,lattigo,7842.638,204.614,0.026089945755497067
large,1,mul_cc_rlk,openfhe,19173.245,279.509,0.01457807481206233
large,1,relin,lattigo,7368.938,0.0,0.0
large,1,relin,openfhe,17999.375,0.0,0.0
large,1,rescale,lattigo,1779.528,47.104,0.026469940343731596
large,1,rescale,openfhe,2594.574,32.684,0.012597058322483767
large,1,rot1,lattigo,7300.986,163.631,0.02241217830030081
large,1,rot1,openfhe,18684.996,768.818,0.04114627586754634
large,2,add_cc,lattigo,105.121,8.535,0.08119214999857308
large,2,add_cc,openfhe,242.585,7.207,0.029709174103922334
large,2,add_cp,lattigo,80.77,6.291,0.07788782963971773
large,2,add_cp,openfhe,206.86,6.118,0.029575558348641593
large,2,mul_cp,lattigo,345.494,30.551,0.08842700596826572
large,2,mul_cp,openfhe,716.37,33.788,0.04716557086421821
large,2,mul_cc,lattigo,713.975,14.844,0.020790643930109595
large,2,mul_cc,openfhe,1516.794,55.314,0.03646770754631149
large,2,mul_cc_rlk,lattigo,13148.782,210.525,0.01601098869842089
large,2,mul_cc_rlk,openfhe,22991.886,489.165,0.021275549121981558
large,2,relin,lattigo,12434.807,0.0,0.0
large,2,relin,openfhe,21475.092,0.0,0.0
large,2,rescale,lattigo,2704.893,85.905,0.03175911209796469
large,2,rescale,openfhe,4010.148,53.358,0.013305743329173884
large,2,rot1,lattigo,12569.978,215.405,0.017136465950855283
large,2,rot1,openfhe,21681.382,367.098,0.01693148527155695
large,3,add_cc,lattigo,141.162,13.56,0.09605984613422876
large,3,add_cc,openfhe,427.71,62.853,0.1469523742722873
large,3,add_cp,lattigo,107.129,4.57,0.042658850544670446
large,3,add_cp,openfhe,289.534,21.28,0.07349741308447368
large,3,mul_cp,lattigo,454.901,32.326,0.07106161560427433
large,3,mul_cp,openfhe,981.275,82.512,0.08408652008866016
large,3,mul_cc,lattigo,965.335,31.609,0.032744073300978414
large,3,mul_cc,openfhe,1998.066,38.361,0.019199065496334954
large,3,mul_cc_rlk,lattigo,15778.285,274.26,0.017382117257990968
large,3,mul_cc_rlk,openfhe,26649.565,464.622,0.01743450596660771
large,3,relin,lattigo,14812.95,0.0,0.0
large,3,relin,openfhe,24651.499,0.0,0.0
large,3,rescale,lattigo,3577.255,20.599,0.005758325867180282
large,3,rescale,openfhe,5697.774,180.465,0.03167289541494626
large,3,rot1,lattigo,14732.107,160.065,0.010865044626678316
large,3,rot1,openfhe,24798.268,179.379,0.007233529373906274
large,4,add_cc,lattigo,172.22,9.825,0.05704912321449308
large,4,add_cc,openfhe,403.808,14.907,0.03691605911720422
large,4,add_cp,lattigo,139.111,17.191,0.12357757474247184
large,4,add_cp,openfhe,345.098,16.065,0.04655199392636295
large,4,mul_cp,lattigo,555.858,24.522,0.044115583476355476
large,4,mul_cp,openfhe,1194.716,51.493,0.04310061972887281
large,4,mul_cc,lattigo,1178.065,11.153,0.009467219550703908
large,4,mul_cc,openfhe,2495.867,76.799,0.03077046974057512
large,4,mul_cc_rlk,lattigo,23595.967,1258.005,0.05331440750023087
large,4,mul_cc_rlk,openfhe,31392.614,734.278,0.02339015158151532
large,4,relin,lattigo,22417.903,0.0,0.0
large,4,relin,openfhe,28896.747,0.0,0.0
large,4,rescale,lattigo,4556.013,141.915,0.031148945360779258
large,4,rescale,openfhe,7009.856,63.112,0.009003323320764364
large,4,rot1,lattigo,23144.945,2653.069,0.11462844262537673
large,4,rot1,openfhe,28484.235,360.279,0.012648364963987973
large,5,add_cc,lattigo,214.314,24.06,0.11226518099610851
large,5,add_cc,openfhe,514.446,32.416,0.06301147253550421
large,5,add_cp,lattigo,160.198,11.067,0.06908325946641032
large,5,add_cp,openfhe,441.863,33.196,0.07512735847989083
large,5,mul_cp,lattigo,684.799,78.611,0.11479426809910646
large,5,mul_cp,openfhe,1412.819,27.352,0.01935987553961265
large,5,mul_cc,lattigo,1419.224,20.772,0.014636167370337592
large,5,mul_cc,openfhe,2988.086,67.38,0.022549551786662098
large,5,mul_cc_rlk,lattigo,26405.846,454.408,0.017208613577463113
large,5,mul_cc_rlk,openfhe,37033.937,1334.342,0.03603024976793583
large,5,relin,lattigo,24986.622,0.0,0.0
large,5,relin,openfhe,34045.852,0.0,0.0
large,5,rescale,lattigo,5645.157,526.412,0.09325019658443512
large,5,rescale,openfhe,8717.345,193.894,0.02224232263378357
large,5,rot1,lattigo,25742.622,1952.466,0.07584565395086794
large,5,rot1,openfhe,33181.17,389.132,0.011727494841200597
large,6,add_cc,lattigo,237.79,9.449,0.03973674250388999
large,6,add_cc,openfhe,596.172,53.512,0.08975933119972088
large,6,add_cp,lattigo,184.948,7.272,0.03931915998010251
large,6,add_cp,openfhe,502.086,40.711,0.0810837187254773
large,6,mul_cp,lattigo,782.881,41.413,0.052898205474395214
large,6,mul_cp,openfhe,1655.537,83.625,0.05051231111113796
large,6,mul_cc,lattigo,1871.403,227.549,0.12159273016020601
large,6,mul_cc,openfhe,5109.885,583.081,0.11410843883962163
large,6,mul_cc_rlk,lattigo,36039.806,1493.527,0.04144103883356087
large,6,mul_cc_rlk,openfhe,56684.076,1054.075,0.018595610520316146
large,6,relin,lattigo,34168.404,0.0,0.0
large,6,relin,openfhe,51574.191,0.0,0.0
large,6,rescale,lattigo,6339.162,36.611,0.005775369047202137
large,6,rescale,openfhe,10147.713,276.739,0.02727107083142773
large,6,rot1,lattigo,34341.057,1022.632,0.029778699007430083
large,6,rot1,openfhe,52459.758,888.733,0.01694123331640226
large,7,add_cc,lattigo,272.868,17.285,0.06334564697949192
large,7,add_cc,openfhe,710.647,68.333,0.09615603808923417
large,7,add_cp,lattigo,207.934,5.571,0.026792155203093287
large,7,add_cp,openfhe,537.329,52.565,0.0978264713052897
large,7,mul_cp,lattigo,891.858,29.704,0.0333057504670026
large,7,mul_cp,openfhe,1847.661,25.394,0.013743863187024025
large,7,mul_cc,lattigo,1908.111,54.737,0.028686486268356504
large,7,mul_cc,openfhe,6074.768,134.021,0.022061912487851387
large,7,mul_cc_rlk,lattigo,39553.352,869.743,0.02198910979782447
large,7,mul_cc_rlk,openfhe,62542.903,747.727,0.011955425222267025
large,7,relin,lattigo,37645.24,0.0,0.0
large,7,relin,openfhe,56468.134,0.0,0.0
large,7,rescale,lattigo,7254.682,83.977,0.011575559066544889
large,7,rescale,openfhe,11839.887,607.323,0.05129466184939096
large,7,rot1,lattigo,37651.808,379.008,0.01006613015768061
large,7,rot1,openfhe,57886.016,859.586,0.014849631385929202
large,8,add_cc,lattigo,313.414,19.108,0.0609672828910004
large,8,add_cc,openfhe,732.544,29.134,0.03977098986545518
large,8,add_cp,lattigo,271.19,50.667,0.18683211032855193
large,8,add_cp,openfhe,593.909,65.948,0.11104058029091998
large,8,mul_cp,lattigo,1017.546,15.656,0.015386036601785079
large,8,mul_cp,openfhe,2128.397,90.508,0.04252402159935388
large,8,mul_cc,lattigo,2214.365,86.65,0.039130856927381
large,8,mul_cc,openfhe,6965.521,228.795,0.03284678920643553
large,8,mul_cc_rlk,lattigo,51252.24,1705.456,0.033275735850764765
large,8,mul_cc_rlk,openfhe,68476.334,1475.042,0.02154090199980624
large,8,relin,lattigo,49037.875,0.0,0.0
large,8,relin,openfhe,61510.813,0.0,0.0
large,8,rescale,lattigo,8428.951,521.501,0.06187021374308618
large,8,rescale,openfhe,13105.692,268.184,0.020463169743345107
large,8,rot1,lattigo,49418.342,1116.197,0.02258669463253138
large,8,rot1,openfhe,62888.999,1137.619,0.018089316384253467
large,9,add_cc,lattigo,342.365,19.543,0.057082353628437485
large,9,add_cc,openfhe,1110.196,102.138,0.09199997117626078
large,9,add_cp,lattigo,270.262,34.419,0.12735419703842937
large,9,add_cp,openfhe,814.596,76.193,0.09353470923009688
large,9,mul_cp,lattigo,1105.927,35.564,0.03215763789110855
large,9,mul_cp,openfhe,2719.0,299.206,0.11004266274365576
large,9,mul_cc,lattigo,2476.357,98.92,0.03994577518508034
large,9,mul_cc,openfhe,8386.579,527.471,0.06289465585431199
large,9,mul_cc_rlk,lattigo,56009.769,2649.844,0.04731038972862038
large,9,mul_cc_rlk,openfhe,75992.682,3122.372,0.04108779842774861
large,9,relin,lattigo,53533.412,0.0,0.0
large,9,relin,openfhe,67606.103,0.0,0.0
large,9,rescale,lattigo,9067.046,75.036,0.008275683171784945
large,9,rescale,openfhe,14833.89,245.275,0.01653477273998931
large,9,rot1,lattigo,53304.686,784.358,0.014714616272197906
large,9,rot1,openfhe,68231.129,1638.63,0.02401587111360857
large,10,add_cc,lattigo,370.282,12.362,0.03338536574826754
large,10,add_cc,openfhe,948.834,18.672,0.019678890090363544
large,10,add_cp,lattigo,298.328,30.779,0.10317167681209945
large,10,add_cp,openfhe,738.49,31.983,0.043308643312705654
large,10,mul_cp,lattigo,1293.507,94.394,0.0729752525498509
large,10,mul_cp,openfhe,2577.32,71.992,0.027932891530737355
large,10,mul_cc,lattigo,2833.557,335.93,0.11855417060606158
large,10,mul_cc,openfhe,8753.723,240.848,0.027513778994377593
large,10,mul_cc_rlk,lattigo,69437.516,2604.029,0.037501759135508246
large,10,mul_cc_rlk,openfhe,82438.047,5228.92,0.06342847981345312
large,10,relin,lattigo,66603.959,0.0,0.0
large,10,relin,openfhe,73684.324,0.0,0.0
large,10,rescale,lattigo,10360.299,1068.127,0.1030980862617961
large,10,rescale,openfhe,16505.914,398.157,0.024122081333999436
large,10,rot1,lattigo,66249.836,1489.901,0.022489127369311527
large,10,rot1,openfhe,77453.922,5470.577,0.0706300837806509
large,11,add_cc,lattigo,444.982,24.21,0.0544066951022738
large,11,add_cc,openfhe,982.817,23.716,0.02413063673094788
large,11,add_cp,lattigo,353.798,28.592,0.08081447605695906
large,11,add_cp,openfhe,889.924,78.264,0.0879445885266607
large,11,mul_cp,lattigo,1410.694,89.226,0.06324971964153814
large,11,mul_cp,openfhe,2822.55,57.411,0.020340117978423763
large,11,mul_cc,lattigo,3088.974,316.716,0.10253113169615542
large,11,mul_cc,openfhe,9699.591,290.538,0.0299536341274596
large,11,mul_cc_rlk,lattigo,74470.418,1702.497,0.022861386382979614
large,11,mul_cc_rlk,openfhe,86876.029,2118.255,0.02438250256581134
large,11,relin,lattigo,71381.444,0.0,0.0
large,11,relin,openfhe,77176.438,0.0,0.0
large,11,rescale,lattigo,11022.727,185.041,0.016787225157622064
large,11,rescale,openfhe,18679.166,1843.313,0.09868283198511112
large,11,rot1,lattigo,71991.132,3690.351,0.05126118866973783
large,11,rot1,openfhe,79621.335,2230.562,0.02801462698408661
large,12,add_cc,lattigo,440.612,14.548,0.03301771172823255
large,12,add_cc,openfhe,1103.115,27.629,0.025046346029199133
large,12,add_cp,lattigo,326.615,10.896,0.03336037842720022
large,12,add_cp,openfhe,904.016,76.312,0.08441443514274084
large,12,mul_cp,lattigo,1565.945,129.045,0.08240710880650341
large,12,mul_cp,openfhe,3155.899,135.013,0.04278115364274966
large,12,mul_cc,lattigo,3352.467,316.265,0.09433799050072678
large,12,mul_cc,openfhe,10500.386,242.657,0.023109340932799996
large,12,mul_cc_rlk,lattigo,91892.887,4306.133,0.046860351661385934
large,12,mul_cc_rlk,openfhe,113361.869,2740.556,0.024175289488214066
large,12,relin,lattigo,88540.42,0.0,0.0
large,12,relin,openfhe,102861.484,0.0,0.0
large,12,rescale,lattigo,12283.107,671.557,0.05467321908048184
large,12,rescale,openfhe,19424.05,395.39,0.02035569307121841
large,12,rot1,lattigo,90093.509,2922.437,0.03243781968798662
large,12,rot1,openfhe,109810.454,8418.009,0.07665944992814619
large,13,add_cc,lattigo,529.976,13.814,0.026065331260283486
large,13,add_cc,openfhe,1224.246,42.438,0.03466460172220289
large,13,add_cp,lattigo,395.835,62.925,0.15896775171472963
large,13,add_cp,openfhe,1030.4,45.674,0.0443264751552795
large,13,mul_cp,lattigo,1551.028,33.306,0.02147350015602555
large,13,mul_cp,openfhe,3462.675,156.899,0.04531150050177969
