preset,level,op,library,mean_us,std_us,cv
small,5,rot1,openfhe,8501.441,4253.755,0.5003569394882585
medium,1,add_cc,lattigo,36.019,5.257,0.14595074821621923
medium,1,add_cc,openfhe,136.496,37.142,0.2721105380377447
medium,1,add_cp,lattigo,27.901,2.868,0.10279201462313178
medium,1,add_cp,openfhe,84.703,6.543,0.07724637852260251
medium,1,mul_cp,lattigo,110.908,7.951,0.07169004941032206
medium,1,mul_cp,openfhe,171.623,13.332,0.07768189578319923
medium,1,mul_cc,lattigo,262.734,54.53,0.20754831883197455
medium,1,mul_cc,openfhe,548.082,47.283,0.08626993771005069
medium,1,mul_cc_rlk,lattigo,3924.901,307.831,0.078430258495692
medium,1,mul_cc_rlk,openfhe,5796.504,937.022,0.16165295495353751
medium,1,relin,lattigo,3662.166,0.0,0.0
medium,1,relin,openfhe,5248.422,0.0,0.0
medium,1,rescale,lattigo,862.654,37.923,0.04396084641119151
medium,1,rescale,openfhe,1251.512,51.679,0.04129325168276453
medium,1,rot1,lattigo,3723.538,468.195,0.12573928344493865
medium,1,rot1,openfhe,5123.267,798.4,0.15583806192415894
medium,2,add_cc,lattigo,57.857,11.249,0.19442764056207548
medium,2,add_cc,openfhe,162.163,9.658,0.059557358953645397
medium,2,add_cp,lattigo,44.401,7.102,0.15995135244701694
medium,2,add_cp,openfhe,140.475,26.514,0.18874532835024027
medium,2,mul_cp,lattigo,179.734,22.294,0.12403885742263566
medium,2,mul_cp,openfhe,301.209,26.885,0.08925696111337975
medium,2,mul_cc,lattigo,391.496,28.562,0.07295604552792366
medium,2,mul_cc,openfhe,1609.061,73.848,0.045895090366368956
medium,2,mul_cc_rlk,lattigo,6479.18,236.514,0.03650369336860529
medium,2,mul_cc_rlk,openfhe,8254.356,816.425,0.09890838243468054
medium,2,relin,lattigo,6087.684,0.0,0.0
medium,2,relin,openfhe,6645.295,0.0,0.0
medium,2,rescale,lattigo,1312.418,132.783,0.10117432098614923
medium,2,rescale,openfhe,1821.185,274.715,0.15084409326894302
medium,2,rot1,lattigo,6283.54,518.017,0.0824403123080302
medium,2,rot1,openfhe,6976.572,968.489,0.13882018274877692
medium,3,add_cc,lattigo,72.4,9.598,0.13256906077348066
medium,3,add_cc,openfhe,246.055,25.165,0.10227388185568266
medium,3,add_cp,lattigo,54.518,4.032,0.07395722513665211
medium,3,add_cp,openfhe,191.983,15.655,0.08154367834652027
medium,3,mul_cp,lattigo,230.913,9.218,0.03991979663336408
medium,3,mul_cp,openfhe,380.542,104.347,0.27420626369756823
medium,3,mul_cc,lattigo,513.029,21.461,0.04183194322348249
medium,3,mul_cc,openfhe,2266.036,326.415,0.1440466965220323
medium,3,mul_cc_rlk,lattigo,7761.212,358.889,0.04624136024115821
medium,3,mul_cc_rlk,openfhe,10058.901,2326.577,0.23129534727501547
medium,3,relin,lattigo,7248.183,0.0,0.0
medium,3,relin,openfhe,7792.865,0.0,0.0
medium,3,rescale,lattigo,1767.553,143.553,0.0812156693462657
medium,3,rescale,openfhe,2145.479,303.949,0.14166952927528073
medium,3,rot1,lattigo,7296.5,304.381,0.04171602823271431
medium,3,rot1,openfhe,8769.15,2113.423,0.2410065969905863
medium,4,add_cc,lattigo,89.212,7.395,0.0828924359951576
medium,4,add_cc,openfhe,307.135,61.145,0.199081836977225
medium,4,add_cp,lattigo,66.873,4.069,0.06084667952686435
medium,4,add_cp,openfhe,229.373,13.048,0.05688550962842183
medium,4,mul_cp,lattigo,329.361,65.845,0.19991741584462033
medium,4,mul_cp,openfhe,560.625,161.042,0.287254403567447
medium,4,mul_cc,lattigo,630.071,93.0,0.14760241306138513
medium,4,mul_cc,openfhe,2992.887,680.752,0.2274566330102005
medium,4,mul_cc_rlk,lattigo,11530.476,647.498,0.05615535733303638
medium,4,mul_cc_rlk,openfhe,17463.879,3532.395,0.20226863688187485
medium,4,relin,lattigo,10900.405,0.0,0.0
medium,4,relin,openfhe,14470.993,0.0,0.0
medium,4,rescale,lattigo,2239.801,230.913,0.10309531962884204
medium,4,rescale,openfhe,2352.855,553.907,0.23541909722443585
medium,4,rot1,lattigo,11051.611,1108.039,0.10026040547391687
medium,4,rot1,openfhe,15287.377,2897.446,0.18953192558801943
medium,5,add_cc,lattigo,102.418,4.04,0.03944619109922084
medium,5,add_cc,openfhe,385.81,57.536,0.14913040097457297
medium,5,add_cp,lattigo,79.94,3.767,0.0471228421315987
medium,5,add_cp,openfhe,289.089,10.517,0.03637979999238988
medium,5,mul_cp,lattigo,344.526,24.78,0.07192490552236987
medium,5,mul_cp,openfhe,634.247,122.644,0.19336946016299647
medium,5,mul_cc,lattigo,734.387,50.471,0.06872534508372288
medium,5,mul_cc,openfhe,3521.516,469.577,0.13334512749622604
medium,5,mul_cc_rlk,lattigo,12657.441,200.466,0.015837798493392147
medium,5,mul_cc_rlk,openfhe,24153.975,20574.652,0.8518122586447986
medium,5,relin,lattigo,11923.054,0.0,0.0
medium,5,relin,openfhe,20632.459,0.0,0.0
medium,5,rescale,lattigo,2628.948,120.79,0.045946135108035614
medium,5,rescale,openfhe,3422.335,710.795,0.20769299323415152
medium,5,rot1,lattigo,12201.962,815.729,0.06685228162487312
medium,5,rot1,openfhe,16423.21,5364.277,0.3266278029690907
medium,6,add_cc,lattigo,119.54,4.906,0.041040655847415085
medium,6,add_cc,openfhe,396.607,12.881,0.032477994589102055
medium,6,add_cp,lattigo,92.726,3.504,0.03778875396328969
medium,6,add_cp,openfhe,325.313,23.413,0.07197068669250845
medium,6,mul_cp,lattigo,389.438,18.399,0.047245004339586796
medium,6,mul_cp,openfhe,814.59,574.115,0.7047901398249425
medium,6,mul_cc,lattigo,853.346,33.1,0.03878848673340005
medium,6,mul_cc,openfhe,4043.027,553.067,0.13679527739982938
medium,6,mul_cc_rlk,lattigo,17769.139,1223.662,0.06886445088870091
medium,6,mul_cc_rlk,openfhe,22932.036,8455.6,0.3687243470226543
medium,6,relin,lattigo,16915.792,0.0,0.0
medium,6,relin,openfhe,18889.009,0.0,0.0
medium,6,rescale,lattigo,3083.416,123.995,0.040213516437613346
medium,6,rescale,openfhe,3430.199,809.912,0.23611224888118737
medium,6,rot1,lattigo,16527.201,403.612,0.02442107408265925
medium,6,rot1,openfhe,16072.611,2472.613,0.15384015702240286
medium,7,add_cc,lattigo,140.675,6.117,0.043483205971210234
medium,7,add_cc,openfhe,504.04,109.235,0.21671891119752398
medium,7,add_cp,lattigo,112.521,35.879,0.3188649229921526
medium,7,add_cp,openfhe,375.894,36.344,0.0966868319260217
medium,7,mul_cp,lattigo,445.885,33.858,0.07593437769828543
medium,7,mul_cp,openfhe,723.991,179.258,0.24759700051519978
medium,7,mul_cc,lattigo,961.793,39.648,0.041223007445469036
medium,7,mul_cc,openfhe,4787.811,777.858,0.16246631289330343
medium,7,mul_cc_rlk,lattigo,19462.182,834.648,0.04288563327585777
medium,7,mul_cc_rlk,openfhe,21972.097,3921.407,0.17847213217746125
medium,7,relin,lattigo,18500.389,0.0,0.0
medium,7,relin,openfhe,17184.287,0.0,0.0
medium,7,rescale,lattigo,3694.445,393.335,0.10646660053133826
medium,7,rescale,openfhe,3947.514,752.868,0.1907195262638714
medium,7,rot1,lattigo,18127.506,375.303,0.02070350990367897
medium,7,rot1,openfhe,18051.41,3961.119,0.21943543468349566
medium,8,add_cc,lattigo,155.08,9.635,0.062129223626515344
medium,8,add_cc,openfhe,729.515,667.602,0.9151312858543005
medium,8,add_cp,lattigo,120.525,6.283,0.052130263430823484
medium,8,add_cp,openfhe,466.642,331.841,0.7111254452021035
medium,8,mul_cp,lattigo,516.074,39.301,0.076153807399714
medium,8,mul_cp,openfhe,1054.506,581.603,0.5515407214373365
medium,8,mul_cc,lattigo,1093.799,72.101,0.06591796116105426
medium,8,mul_cc,openfhe,5329.682,882.515,0.16558492608001754
medium,8,mul_cc_rlk,lattigo,24961.107,1220.614,0.04890063569696649
medium,8,mul_cc_rlk,openfhe,35525.286,16955.154,0.4772700211336792
medium,8,relin,lattigo,23867.308,0.0,0.0
medium,8,relin,openfhe,30195.604,0.0,0.0
medium,8,rescale,lattigo,4104.345,421.029,0.10258128885364168
medium,8,rescale,openfhe,3848.372,636.487,0.16539123556662402
medium,8,rot1,lattigo,24234.436,1146.531,0.04730999310237712
medium,8,rot1,openfhe,25054.457,3023.742,0.12068679037825487
medium,9,add_cc,lattigo,176.491,21.381,0.1211449875631052
medium,9,add_cc,openfhe,600.308,65.239,0.1086758797150796
medium,9,add_cp,lattigo,139.772,12.371,0.08850842801133275
medium,9,add_cp,openfhe,468.397,13.151,0.028076610225940817
medium,9,mul_cp,lattigo,631.284,142.947,0.22643849677799532
medium,9,mul_cp,openfhe,1427.251,1143.567,0.8012374838062821
medium,9,mul_cc,lattigo,1294.128,132.598,0.10246127121892118
medium,9,mul_cc,openfhe,8873.821,1937.681,0.21835926147259452
medium,9,mul_cc_rlk,lattigo,27467.952,2502.58,0.09110908596316172
medium,9,mul_cc_rlk,openfhe,47565.423,29090.179,0.6115824724190931
medium,9,relin,lattigo,26173.824,0.0,0.0
medium,9,relin,openfhe,38691.602,0.0,0.0
medium,9,rescale,lattigo,4352.635,187.053,0.042974657879652205
medium,9,rescale,openfhe,5239.75,1302.123,0.24850861205210173
medium,9,rot1,lattigo,25824.968,953.192,0.03690970691619056
medium,9,rot1,openfhe,26460.966,2278.291,0.08610006906021496
medium,10,add_cc,lattigo,195.174,33.356,0.17090391138163896
medium,10,add_cc,openfhe,829.12,635.473,0.7664427344654573
medium,10,add_cp,lattigo,160.719,42.654,0.26539488175013537
medium,10,add_cp,openfhe,492.665,9.779,0.019849187581825377
medium,10,mul_cp,lattigo,639.865,77.874,0.12170379689465746
medium,10,mul_cp,openfhe,1062.228,369.213,0.3475835696291192
medium,10,mul_cc,lattigo,1328.213,51.185,0.03853674071854439
medium,10,mul_cc,openfhe,7029.628,1962.535,0.279180491485467
medium,10,mul_cc_rlk,lattigo,33550.465,1174.07,0.03499414985753551
medium,10,mul_cc_rlk,openfhe,35816.805,6935.063,0.19362595295699883
medium,10,relin,lattigo,32222.252,0.0,0.0
medium,10,relin,openfhe,28787.177,0.0,0.0
medium,10,rescale,lattigo,4940.274,368.734,0.07463837026043493
medium,10,rescale,openfhe,4687.249,544.566,0.11618030106785453
medium,10,rot1,lattigo,32659.49,1823.077,0.055820743067328975
medium,10,rot1,openfhe,29258.356,6839.557,0.23376422790125323
large,1,add_cc,lattigo,71.173,9.355,0.13144029336967672
large,1,add_cc,openfhe,242.312,10.889,0.04493793126217438
large,1,add_cp,lattigo,54.658,9.088,0.1662702623586666
large,1,add_cp,openfhe,182.896,9.916,0.05421660397165603
large,1,mul_cp,lattigo,229.14,25.784,0.11252509382910011
large,1,mul_cp,openfhe,349.851,40.62,0.11610657108311824
large,1,mul_cc,lattigo,473.699,11.05,0.02332704945545589
large,1,mul_cc,openfhe,1064.681,58.752,0.055182726093543515
large,1,mul_cc_rlk,lattigo,7842.638,204.614,0.026089945755497067
large,1,mul_cc_rlk,openfhe,14351.713,2252.638,0.15695952113869613
large,1,relin,lattigo,7368.938,0.0,0.0
large,1,relin,openfhe,13287.032,0.0,0.0
large,1,rescale,lattigo,1779.528,47.104,0.026469940343731596
large,1,rescale,openfhe,2611.795,60.55,0.023183289653284426
large,1,rot1,lattigo,7300.986,163.631,0.02241217830030081
large,1,rot1,openfhe,12432.092,446.511,0.03591599869112938
large,2,add_cc,lattigo,105.121,8.535,0.08119214999857308
large,2,add_cc,openfhe,417.491,14.407,0.03450852832755676
large,2,add_cp,lattigo,80.77,6.291,0.07788782963971773
large,2,add_cp,openfhe,326.7,14.287,0.0437312519130701
large,2,mul_cp,lattigo,345.494,30.551,0.08842700596826572
large,2,mul_cp,openfhe,638.665,37.777,0.05914994558962837
large,2,mul_cc,lattigo,713.975,14.844,0.020790643930109595
large,2,mul_cc,openfhe,2370.673,107.881,0.04550648697648305
large,2,mul_cc_rlk,lattigo,13148.782,210.525,0.01601098869842089
large,2,mul_cc_rlk,openfhe,16554.373,597.201,0.036075120453066996
large,2,relin,lattigo,12434.807,0.0,0.0
large,2,relin,openfhe,14183.701,0.0,0.0
large,2,rescale,lattigo,2704.893,85.905,0.03175911209796469
large,2,rescale,openfhe,2873.718,265.416,0.09235979313210274
large,2,rot1,lattigo,12569.978,215.405,0.017136465950855283
large,2,rot1,openfhe,15503.251,1656.815,0.10686887543780334
large,3,add_cc,lattigo,141.162,13.56,0.09605984613422876
large,3,add_cc,openfhe,5000.084,5984.852,1.1969502912351073
large,3,add_cp,lattigo,107.129,4.57,0.042658850544670446
large,3,add_cp,openfhe,483.121,330.566,0.6842302445971092
large,3,mul_cp,lattigo,454.901,32.326,0.07106161560427433
large,3,mul_cp,openfhe,741.81,148.615,0.2003410576832343
large,3,mul_cc,lattigo,965.335,31.609,0.032744073300978414
large,3,mul_cc,openfhe,3891.287,271.872,0.06986685895951648
large,3,mul_cc_rlk,lattigo,15778.285,274.26,0.017382117257990968
large,3,mul_cc_rlk,openfhe,21447.492,973.201,0.04537598149005022
large,3,relin,lattigo,14812.95,0.0,0.0
large,3,relin,openfhe,17556.205,0.0,0.0
large,3,rescale,lattigo,3577.255,20.599,0.005758325867180282
large,3,rescale,openfhe,4306.878,170.324,0.03954697579081646
large,3,rot1,lattigo,14732.107,160.065,0.010865044626678316
large,3,rot1,openfhe,19950.62,4185.246,0.20978024743090692
large,4,add_cc,lattigo,172.22,9.825,0.05704912321449308
large,4,add_cc,openfhe,561.37,61.588,0.1097101733259704
large,4,add_cp,lattigo,139.111,17.191,0.12357757474247184
large,4,add_cp,openfhe,453.402,40.226,0.08872038500050727
large,4,mul_cp,lattigo,555.858,24.522,0.044115583476355476
large,4,mul_cp,openfhe,1080.181,208.188,0.19273436581461809
large,4,mul_cc,lattigo,1178.065,11.153,0.009467219550703908
large,4,mul_cc,openfhe,5507.473,167.164,0.030352214164281875
large,4,mul_cc_rlk,lattigo,23595.967,1258.005,0.05331440750023087
large,4,mul_cc_rlk,openfhe,28701.275,5308.296,0.18494983236807425
large,4,relin,lattigo,22417.903,0.0,0.0
large,4,relin,openfhe,23193.802,0.0,0.0
large,4,rescale,lattigo,4556.013,141.915,0.031148945360779258
large,4,rescale,openfhe,4655.472,325.644,0.06994865397106889
large,4,rot1,lattigo,23144.945,2653.069,0.11462844262537673
large,4,rot1,openfhe,23558.106,3601.616,0.15288223934470793
large,5,add_cc,lattigo,214.314,24.06,0.11226518099610851
large,5,add_cc,openfhe,688.655,16.738,0.024305348832143817
large,5,add_cp,lattigo,160.198,11.067,0.06908325946641032
large,5,add_cp,openfhe,547.293,13.234,0.0241808318396179
large,5,mul_cp,lattigo,684.799,78.611,0.11479426809910646
large,5,mul_cp,openfhe,1189.808,86.864,0.07300673722146767
large,5,mul_cc,lattigo,1419.224,20.772,0.014636167370337592
large,5,mul_cc,openfhe,7267.99,1440.185,0.19815451039420803
large,5,mul_cc_rlk,lattigo,26405.846,454.408,0.017208613577463113
large,5,mul_cc_rlk,openfhe,29201.604,4672.76,0.16001723740928753
large,5,relin,lattigo,24986.622,0.0,0.0
large,5,relin,openfhe,21933.614,0.0,0.0
large,5,rescale,lattigo,5645.157,526.412,0.09325019658443512
large,5,rescale,openfhe,6287.092,338.204,0.053793391284873836
large,5,rot1,lattigo,25742.622,1952.466,0.07584565395086794
large,5,rot1,openfhe,27192.763,5618.518,0.2066181358621042
large,6,add_cc,lattigo,237.79,9.449,0.03973674250388999
large,6,add_cc,openfhe,990.917,487.853,0.49232478603152435
large,6,add_cp,lattigo,184.948,7.272,0.03931915998010251
large,6,add_cp,openfhe,719.793,223.44,0.310422579825033
large,6,mul_cp,lattigo,782.881,41.413,0.052898205474395214
large,6,mul_cp,openfhe,1301.771,28.231,0.021686610010516444
large,6,mul_cc,lattigo,1871.403,227.549,0.12159273016020601
large,6,mul_cc,openfhe,7961.843,283.377,0.03559188494422711
large,6,mul_cc_rlk,lattigo,36039.806,1493.527,0.04144103883356087
large,6,mul_cc_rlk,openfhe,46924.503,7870.256,0.16772166984911915
large,6,relin,lattigo,34168.404,0.0,0.0
large,6,relin,openfhe,38962.66,0.0,0.0
large,6,rescale,lattigo,6339.162,36.611,0.005775369047202137
large,6,rescale,openfhe,6996.421,873.337,0.12482625045005152
large,6,rot1,lattigo,34341.057,1022.632,0.029778699007430083
large,6,rot1,openfhe,36742.405,3704.246,0.10081664496376871
large,7,add_cc,lattigo,272.868,17.285,0.06334564697949192
large,7,add_cc,openfhe,920.493,77.875,0.08460140381295675
large,7,add_cp,lattigo,207.934,5.571,0.026792155203093287
large,7,add_cp,openfhe,793.968,301.368,0.3795719726739617
large,7,mul_cp,lattigo,891.858,29.704,0.0333057504670026
large,7,mul_cp,openfhe,2706.256,1854.209,0.6851565409924265
large,7,mul_cc,lattigo,1908.111,54.737,0.028686486268356504
large,7,mul_cc,openfhe,9736.855,1261.33,0.12954182844460557
large,7,mul_cc_rlk,lattigo,39553.352,869.743,0.02198910979782447
large,7,mul_cc_rlk,openfhe,54340.67,9306.93,0.17127006347179746
large,7,relin,lattigo,37645.24,0.0,0.0
large,7,relin,openfhe,44603.815,0.0,0.0
large,7,rescale,lattigo,7254.682,83.977,0.011575559066544889
large,7,rescale,openfhe,8965.896,2830.532,0.31569984751105745
large,7,rot1,lattigo,37651.808,379.008,0.01006613015768061
large,7,rot1,openfhe,43221.98,14229.652,0.329222585360504
large,8,add_cc,lattigo,313.414,19.108,0.0609672828910004
large,8,add_cc,openfhe,1047.158,345.863,0.33028731098840863
large,8,add_cp,lattigo,271.19,50.667,0.18683211032855193
large,8,add_cp,openfhe,944.156,501.684,0.5313571062409179
large,8,mul_cp,lattigo,1017.546,15.656,0.015386036601785079
large,8,mul_cp,openfhe,1767.408,267.676,0.15145116464336475
large,8,mul_cc,lattigo,2214.365,86.65,0.039130856927381
large,8,mul_cc,openfhe,10220.167,1582.82,0.1548722246906533
large,8,mul_cc_rlk,lattigo,51252.24,1705.456,0.033275735850764765
large,8,mul_cc_rlk,openfhe,51023.314,4072.242,0.07981139758973713
large,8,relin,lattigo,49037.875,0.0,0.0
large,8,relin,openfhe,40803.147,0.0,0.0
large,8,rescale,lattigo,8428.951,521.501,0.06187021374308618
large,8,rescale,openfhe,8459.293,1492.047,0.17637963361713563
large,8,rot1,lattigo,49418.342,1116.197,0.02258669463253138
large,8,rot1,openfhe,43913.72,4264.405,0.09710871682016463
large,9,add_cc,lattigo,342.365,19.543,0.057082353628437485
large,9,add_cc,openfhe,1250.778,299.179,0.23919432545183875
large,9,add_cp,lattigo,270.262,34.419,0.12735419703842937
large,9,add_cp,openfhe,956.609,50.392,0.052677739808009334
large,9,mul_cp,lattigo,1105.927,35.564,0.03215763789110855
large,9,mul_cp,openfhe,2039.256,486.911,0.23876894318320013
large,9,mul_cc,lattigo,2476.357,98.92,0.03994577518508034
large,9,mul_cc,openfhe,11005.172,667.544,0.060657298223053664
large,9,mul_cc_rlk,lattigo,56009.769,2649.844,0.04731038972862038
large,9,mul_cc_rlk,openfhe,60162.114,16390.591,0.27244040992309543
large,9,relin,lattigo,53533.412,0.0,0.0
large,9,relin,openfhe,49156.942,0.0,0.0
large,9,rescale,lattigo,9067.046,75.036,0.008275683171784945
large,9,rescale,openfhe,9233.44,232.592,0.025190178308409434
large,9,rot1,lattigo,53304.686,784.358,0.014714616272197906
large,9,rot1,openfhe,50073.992,6411.719,0.12804489404399794
large,10,add_cc,lattigo,370.282,12.362,0.03338536574826754
large,10,add_cc,openfhe,1214.073,208.474,0.1717145509372171
large,10,add_cp,lattigo,298.328,30.779,0.10317167681209945
large,10,add_cp,openfhe,1050.567,338.88,0.3225686700610242
large,10,mul_cp,lattigo,1293.507,94.394,0.0729752525498509
large,10,mul_cp,openfhe,2037.026,376.289,0.18472469178105727
large,10,mul_cc,lattigo,2833.557,335.93,0.11855417060606158
large,10,mul_cc,openfhe,12102.094,1023.923,0.08460709361536937
large,10,mul_cc_rlk,lattigo,69437.516,2604.029,0.037501759135508246
large,10,mul_cc_rlk,openfhe,59029.048,5399.948,0.09147950344718417
large,10,relin,lattigo,66603.959,0.0,0.0
large,10,relin,openfhe,46926.954,0.0,0.0
large,10,rescale,lattigo,10360.299,1068.127,0.1030980862617961
large,10,rescale,openfhe,9548.413,430.469,0.04508277972475635
large,10,rot1,lattigo,66249.836,1489.901,0.022489127369311527
large,10,rot1,openfhe,50993.772,6152.307,0.12064820386301292
large,11,add_cc,lattigo,444.982,24.21,0.0544066951022738
large,11,add_cc,openfhe,1537.855,506.449,0.32932168507434056
large,11,add_cp,lattigo,353.798,28.592,0.08081447605695906
large,11,add_cp,openfhe,1179.289,247.292,0.2096958421557396
large,11,mul_cp,lattigo,1410.694,89.226,0.06324971964153814
large,11,mul_cp,openfhe,3145.777,1165.375,0.3704569650041945
large,11,mul_cc,lattigo,3088.974,316.716,0.10253113169615542
large,11,mul_cc,openfhe,12563.993,517.959,0.04122566766791417
large,11,mul_cc_rlk,lattigo,74470.418,1702.497,0.022861386382979614
large,11,mul_cc_rlk,openfhe,65773.637,7671.265,0.11663130320739296
large,11,relin,lattigo,71381.444,0.0,0.0
large,11,relin,openfhe,53209.644,0.0,0.0
large,11,rescale,lattigo,11022.727,185.041,0.016787225157622064
large,11,rescale,openfhe,14879.761,5634.627,0.3786772516037052
large,11,rot1,lattigo,71991.132,3690.351,0.05126118866973783
large,11,rot1,openfhe,57957.655,6325.342,0.10913730032728204
large,12,add_cc,lattigo,440.612,14.548,0.03301771172823255
large,12,add_cc,openfhe,1513.728,200.386,0.13237913284288855
large,12,add_cp,lattigo,326.615,10.896,0.03336037842720022
large,12,add_cp,openfhe,1267.676,190.485,0.15026315872510013
large,12,mul_cp,lattigo,1565.945,129.045,0.08240710880650341
large,12,mul_cp,openfhe,2493.988,166.291,0.0666767442345352
large,12,mul_cc,lattigo,3352.467,316.265,0.09433799050072678
large,12,mul_cc,openfhe,13221.779,334.947,0.02533297523729598
large,12,mul_cc_rlk,lattigo,91892.887,4306.133,0.046860351661385934
large,12,mul_cc_rlk,openfhe,81821.461,7639.096,0.09336298700410642
large,12,relin,lattigo,88540.42,0.0,0.0
large,12,relin,openfhe,68599.682,0.0,0.0
large,12,rescale,lattigo,12283.107,671.557,0.05467321908048184
large,12,rescale,openfhe,12263.252,2840.767,0.23164875026624257
large,12,rot1,lattigo,90093.509,2922.437,0.03243781968798662
large,12,rot1,openfhe,70990.499,6699.412,0.09437054386672224
large,13,add_cc,lattigo,529.976,13.814,0.026065331260283486
large,13,add_cc,openfhe,1984.211,566.869,0.2856898787477743
large,13,add_cp,lattigo,395.835,62.925,0.15896775171472963
large,13,add_cp,openfhe,1290.884,60.052,0.0465200591222759
large,13,mul_cp,lattigo,1551.028,33.306,0.02147350015602555
