library,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
openfhe,15,60,42,12,3,4,240,228,12,enc_dec,11,30.3073
openfhe,15,60,42,12,3,4,240,228,12,rot1,11,27.9427
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,0,29.3248
openfhe,15,60,41,12,3,4,240,224,12,rot1,0,26.5176
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,1,29.3314
openfhe,15,60,41,12,3,4,240,224,12,rot1,1,26.0525
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,2,29.3325
openfhe,15,60,41,12,3,4,240,224,12,rot1,2,26.8603
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,3,29.3053
openfhe,15,60,41,12,3,4,240,224,12,rot1,3,25.9990
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,4,29.3161
openfhe,15,60,41,12,3,4,240,224,12,rot1,4,26.4944
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,5,29.3204
openfhe,15,60,41,12,3,4,240,224,12,rot1,5,25.2455
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,6,29.3165
openfhe,15,60,41,12,3,4,240,224,12,rot1,6,25.4744
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,7,29.3140
openfhe,15,60,41,12,3,4,240,224,12,rot1,7,26.7436
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,8,29.3247
openfhe,15,60,41,12,3,4,240,224,12,rot1,8,26.9507
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,9,29.3095
openfhe,15,60,41,12,3,4,240,224,12,rot1,9,26.1657
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,10,29.3188
openfhe,15,60,41,12,3,4,240,224,12,rot1,10,27.0245
openfhe,15,60,41,12,3,4,240,224,12,enc_dec,11,29.3237
openfhe,15,60,41,12,3,4,240,224,12,rot1,11,26.0216
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,0,28.3199
openfhe,15,60,40,12,3,4,240,220,12,rot1,0,25.9943
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,1,28.3313
openfhe,15,60,40,12,3,4,240,220,12,rot1,1,26.1866
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,2,28.3193
openfhe,15,60,40,12,3,4,240,220,12,rot1,2,25.8791
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,3,28.3167
openfhe,15,60,40,12,3,4,240,220,12,rot1,3,25.6252
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,4,28.3199
openfhe,15,60,40,12,3,4,240,220,12,rot1,4,25.6433
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,5,28.3250
openfhe,15,60,40,12,3,4,240,220,12,rot1,5,25.9046
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,6,28.3286
openfhe,15,60,40,12,3,4,240,220,12,rot1,6,25.8669
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,7,28.3179
openfhe,15,60,40,12,3,4,240,220,12,rot1,7,25.7891
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,8,28.3074
openfhe,15,60,40,12,3,4,240,220,12,rot1,8,25.1480
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,9,28.3228
openfhe,15,60,40,12,3,4,240,220,12,rot1,9,25.7025
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,10,28.3042
openfhe,15,60,40,12,3,4,240,220,12,rot1,10,24.6731
openfhe,15,60,40,12,3,4,240,220,12,enc_dec,11,28.3103
openfhe,15,60,40,12,3,4,240,220,12,rot1,11,25.8182
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,0,34.3209
openfhe,15,60,46,11,3,4,240,198,11,rot1,0,31.9208
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,1,34.3176
openfhe,15,60,46,11,3,4,240,198,11,rot1,1,32.0744
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,2,34.3152
openfhe,15,60,46,11,3,4,240,198,11,rot1,2,32.0757
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,3,34.3193
openfhe,15,60,46,11,3,4,240,198,11,rot1,3,31.3021
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,4,34.3125
openfhe,15,60,46,11,3,4,240,198,11,rot1,4,31.4790
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,5,34.3309
openfhe,15,60,46,11,3,4,240,198,11,rot1,5,30.8722
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,6,34.3073
openfhe,15,60,46,11,3,4,240,198,11,rot1,6,30.7784
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,7,34.3286
openfhe,15,60,46,11,3,4,240,198,11,rot1,7,31.8028
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,8,34.3137
openfhe,15,60,46,11,3,4,240,198,11,rot1,8,32.0779
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,9,34.3212
openfhe,15,60,46,11,3,4,240,198,11,rot1,9,30.8472
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,10,34.3206
openfhe,15,60,46,11,3,4,240,198,11,rot1,10,29.7667
openfhe,15,60,46,11,3,4,240,198,11,enc_dec,11,34.3333
openfhe,15,60,46,11,3,4,240,198,11,rot1,11,31.3648
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,0,33.3212
openfhe,15,60,45,11,3,4,240,195,11,rot1,0,30.3322
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,1,33.3012
openfhe,15,60,45,11,3,4,240,195,11,rot1,1,29.9749
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,2,33.3135
openfhe,15,60,45,11,3,4,240,195,11,rot1,2,30.3370
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,3,33.3114
openfhe,15,60,45,11,3,4,240,195,11,rot1,3,30.5938
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,4,33.3147
openfhe,15,60,45,11,3,4,240,195,11,rot1,4,29.7007
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,5,33.3271
openfhe,15,60,45,11,3,4,240,195,11,rot1,5,30.9157
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,6,33.3344
openfhe,15,60,45,11,3,4,240,195,11,rot1,6,30.6474
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,7,33.3322
openfhe,15,60,45,11,3,4,240,195,11,rot1,7,30.5305
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,8,33.3210
openfhe,15,60,45,11,3,4,240,195,11,rot1,8,30.5262
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,9,33.3078
openfhe,15,60,45,11,3,4,240,195,11,rot1,9,29.5277
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,10,33.3204
openfhe,15,60,45,11,3,4,240,195,11,rot1,10,29.8318
openfhe,15,60,45,11,3,4,240,195,11,enc_dec,11,33.3093
openfhe,15,60,45,11,3,4,240,195,11,rot1,11,30.3031
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,0,32.3270
openfhe,15,60,44,11,3,4,240,192,11,rot1,0,29.9663
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,1,32.3269
openfhe,15,60,44,11,3,4,240,192,11,rot1,1,30.1901
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,2,32.3167
openfhe,15,60,44,11,3,4,240,192,11,rot1,2,29.9418
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,3,32.3265
openfhe,15,60,44,11,3,4,240,192,11,rot1,3,29.7122
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,4,32.3185
openfhe,15,60,44,11,3,4,240,192,11,rot1,4,29.1150
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,5,32.3095
openfhe,15,60,44,11,3,4,240,192,11,rot1,5,29.1651
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,6,32.3404
openfhe,15,60,44,11,3,4,240,192,11,rot1,6,29.2449
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,7,32.3222
openfhe,15,60,44,11,3,4,240,192,11,rot1,7,30.0900
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,8,32.3128
openfhe,15,60,44,11,3,4,240,192,11,rot1,8,28.4949
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,9,32.3179
openfhe,15,60,44,11,3,4,240,192,11,rot1,9,29.6131
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,10,32.3434
openfhe,15,60,44,11,3,4,240,192,11,rot1,10,27.8328
openfhe,15,60,44,11,3,4,240,192,11,enc_dec,11,32.3169
openfhe,15,60,44,11,3,4,240,192,11,rot1,11,29.6065
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,0,39.3333
openfhe,15,60,51,10,3,4,240,213,10,rot1,0,37.1162
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,1,39.3310
openfhe,15,60,51,10,3,4,240,213,10,rot1,1,36.0624
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,2,39.3217
openfhe,15,60,51,10,3,4,240,213,10,rot1,2,35.7039
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,3,39.3162
openfhe,15,60,51,10,3,4,240,213,10,rot1,3,36.2057
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,4,39.3246
openfhe,15,60,51,10,3,4,240,213,10,rot1,4,36.0503
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,5,39.3318
openfhe,15,60,51,10,3,4,240,213,10,rot1,5,36.5249
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,6,39.3211
openfhe,15,60,51,10,3,4,240,213,10,rot1,6,36.5421
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,7,39.3207
openfhe,15,60,51,10,3,4,240,213,10,rot1,7,35.1328
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,8,39.3119
openfhe,15,60,51,10,3,4,240,213,10,rot1,8,36.3652
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,9,39.3190
openfhe,15,60,51,10,3,4,240,213,10,rot1,9,36.4385
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,10,39.3210
openfhe,15,60,51,10,3,4,240,213,10,rot1,10,35.2252
openfhe,15,60,51,10,3,4,240,213,10,enc_dec,11,39.3297
openfhe,15,60,51,10,3,4,240,213,10,rot1,11,35.6047
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,0,38.3207
openfhe,15,60,50,10,3,4,240,210,10,rot1,0,35.1204
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,1,38.3073
openfhe,15,60,50,10,3,4,240,210,10,rot1,1,34.0047
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,2,38.3187
openfhe,15,60,50,10,3,4,240,210,10,rot1,2,36.0256
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,3,38.3321
openfhe,15,60,50,10,3,4,240,210,10,rot1,3,35.2636
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,4,38.3196
openfhe,15,60,50,10,3,4,240,210,10,rot1,4,35.0557
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,5,38.3292
openfhe,15,60,50,10,3,4,240,210,10,rot1,5,36.0533
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,6,38.3205
openfhe,15,60,50,10,3,4,240,210,10,rot1,6,35.3960
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,7,38.3255
openfhe,15,60,50,10,3,4,240,210,10,rot1,7,34.9606
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,8,38.3192
openfhe,15,60,50,10,3,4,240,210,10,rot1,8,34.5646
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,9,38.3193
openfhe,15,60,50,10,3,4,240,210,10,rot1,9,34.6132
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,10,38.3167
openfhe,15,60,50,10,3,4,240,210,10,rot1,10,34.4522
openfhe,15,60,50,10,3,4,240,210,10,enc_dec,11,38.3131
openfhe,15,60,50,10,3,4,240,210,10,rot1,11,34.3533
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,0,37.3200
openfhe,15,60,49,10,3,4,240,207,10,rot1,0,33.2622
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,1,37.3245
openfhe,15,60,49,10,3,4,240,207,10,rot1,1,34.9318
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,2,37.3164
openfhe,15,60,49,10,3,4,240,207,10,rot1,2,33.7540
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,3,37.3202
openfhe,15,60,49,10,3,4,240,207,10,rot1,3,35.0688
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,4,37.2955
openfhe,15,60,49,10,3,4,240,207,10,rot1,4,34.3636
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,5,37.3135
openfhe,15,60,49,10,3,4,240,207,10,rot1,5,34.6540
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,6,37.3233
openfhe,15,60,49,10,3,4,240,207,10,rot1,6,34.0095
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,7,37.3132
openfhe,15,60,49,10,3,4,240,207,10,rot1,7,33.6650
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,8,37.3255
openfhe,15,60,49,10,3,4,240,207,10,rot1,8,34.7372
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,9,37.3261
openfhe,15,60,49,10,3,4,240,207,10,rot1,9,33.4169
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,10,37.3186
openfhe,15,60,49,10,3,4,240,207,10,rot1,10,34.9288
openfhe,15,60,49,10,3,4,240,207,10,enc_dec,11,37.3352
openfhe,15,60,49,10,3,4,240,207,10,rot1,11,33.6112
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,0,36.3146
openfhe,15,60,48,10,3,4,240,204,10,rot1,0,34.0745
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,1,36.3056
openfhe,15,60,48,10,3,4,240,204,10,rot1,1,32.4457
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,2,36.3111
openfhe,15,60,48,10,3,4,240,204,10,rot1,2,33.3773
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,3,36.3268
openfhe,15,60,48,10,3,4,240,204,10,rot1,3,33.4466
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,4,36.3210
openfhe,15,60,48,10,3,4,240,204,10,rot1,4,33.4971
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,5,36.3078
openfhe,15,60,48,10,3,4,240,204,10,rot1,5,34.0225
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,6,36.2983
openfhe,15,60,48,10,3,4,240,204,10,rot1,6,32.6441
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,7,36.3268
openfhe,15,60,48,10,3,4,240,204,10,rot1,7,32.8826
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,8,36.3057
openfhe,15,60,48,10,3,4,240,204,10,rot1,8,33.5735
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,9,36.3203
openfhe,15,60,48,10,3,4,240,204,10,rot1,9,32.2716
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,10,36.3261
openfhe,15,60,48,10,3,4,240,204,10,rot1,10,32.7025
openfhe,15,60,48,10,3,4,240,204,10,enc_dec,11,36.3290
openfhe,15,60,48,10,3,4,240,204,10,rot1,11,34.1997
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,0,45.3174
openfhe,15,60,57,9,3,4,240,231,9,rot1,0,42.9321
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,1,45.3228
openfhe,15,60,57,9,3,4,240,231,9,rot1,1,43.1568
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,2,45.3351
openfhe,15,60,57,9,3,4,240,231,9,rot1,2,41.8690
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,3,45.3117
openfhe,15,60,57,9,3,4,240,231,9,rot1,3,42.3529
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,4,45.3190
openfhe,15,60,57,9,3,4,240,231,9,rot1,4,42.1630
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,5,45.3229
openfhe,15,60,57,9,3,4,240,231,9,rot1,5,41.7200
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,6,45.3088
openfhe,15,60,57,9,3,4,240,231,9,rot1,6,42.4762
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,7,45.3228
openfhe,15,60,57,9,3,4,240,231,9,rot1,7,42.4233
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,8,45.3200
openfhe,15,60,57,9,3,4,240,231,9,rot1,8,41.5901
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,9,45.3206
openfhe,15,60,57,9,3,4,240,231,9,rot1,9,42.4289
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,10,45.3108
openfhe,15,60,57,9,3,4,240,231,9,rot1,10,41.6135
openfhe,15,60,57,9,3,4,240,231,9,enc_dec,11,45.3190
openfhe,15,60,57,9,3,4,240,231,9,rot1,11,43.1201
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,0,44.3249
openfhe,15,60,56,9,3,4,240,228,9,rot1,0,41.1307
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,1,44.3114
openfhe,15,60,56,9,3,4,240,228,9,rot1,1,42.1251
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,2,44.3194
openfhe,15,60,56,9,3,4,240,228,9,rot1,2,41.5156
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,3,44.3263
openfhe,15,60,56,9,3,4,240,228,9,rot1,3,41.9466
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,4,44.3345
openfhe,15,60,56,9,3,4,240,228,9,rot1,4,40.1969
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,5,44.3162
openfhe,15,60,56,9,3,4,240,228,9,rot1,5,40.7779
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,6,44.3213
openfhe,15,60,56,9,3,4,240,228,9,rot1,6,41.2295
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,7,44.3203
openfhe,15,60,56,9,3,4,240,228,9,rot1,7,42.0326
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,8,44.3247
openfhe,15,60,56,9,3,4,240,228,9,rot1,8,42.1216
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,9,44.3239
openfhe,15,60,56,9,3,4,240,228,9,rot1,9,42.0384
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,10,44.3131
openfhe,15,60,56,9,3,4,240,228,9,rot1,10,40.2595
openfhe,15,60,56,9,3,4,240,228,9,enc_dec,11,44.3363
openfhe,15,60,56,9,3,4,240,228,9,rot1,11,41.6904
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,0,43.3363
openfhe,15,60,55,9,3,4,240,225,9,rot1,0,41.1417
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,1,43.3245
openfhe,15,60,55,9,3,4,240,225,9,rot1,1,40.9025
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,2,43.3308
openfhe,15,60,55,9,3,4,240,225,9,rot1,2,40.2076
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,3,43.3259
openfhe,15,60,55,9,3,4,240,225,9,rot1,3,39.2673
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,4,43.3188
openfhe,15,60,55,9,3,4,240,225,9,rot1,4,38.7365
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,5,43.3212
openfhe,15,60,55,9,3,4,240,225,9,rot1,5,39.7041
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,6,43.3164
openfhe,15,60,55,9,3,4,240,225,9,rot1,6,40.4231
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,7,43.2995
openfhe,15,60,55,9,3,4,240,225,9,rot1,7,40.4249
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,8,43.3272
openfhe,15,60,55,9,3,4,240,225,9,rot1,8,40.3364
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,9,43.3216
openfhe,15,60,55,9,3,4,240,225,9,rot1,9,39.9970
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,10,43.3047
openfhe,15,60,55,9,3,4,240,225,9,rot1,10,39.8425
openfhe,15,60,55,9,3,4,240,225,9,enc_dec,11,43.3151
openfhe,15,60,55,9,3,4,240,225,9,rot1,11,40.9825
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,0,42.3129
openfhe,15,60,54,9,3,4,240,222,9,rot1,0,38.6925
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,1,42.3267
openfhe,15,60,54,9,3,4,240,222,9,rot1,1,39.6368
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,2,42.3258
openfhe,15,60,54,9,3,4,240,222,9,rot1,2,39.5141
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,3,42.3197
openfhe,15,60,54,9,3,4,240,222,9,rot1,3,39.4202
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,4,42.3176
openfhe,15,60,54,9,3,4,240,222,9,rot1,4,39.4331
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,5,42.3166
openfhe,15,60,54,9,3,4,240,222,9,rot1,5,39.0413
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,6,42.3225
openfhe,15,60,54,9,3,4,240,222,9,rot1,6,38.2883
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,7,42.3120
openfhe,15,60,54,9,3,4,240,222,9,rot1,7,39.0784
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,8,42.3111
openfhe,15,60,54,9,3,4,240,222,9,rot1,8,38.7640
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,9,42.3160
openfhe,15,60,54,9,3,4,240,222,9,rot1,9,39.3008
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,10,42.3044
openfhe,15,60,54,9,3,4,240,222,9,rot1,10,39.6785
openfhe,15,60,54,9,3,4,240,222,9,enc_dec,11,42.3130
openfhe,15,60,54,9,3,4,240,222,9,rot1,11,38.3051
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,0,34.6314
lattigo,15,60,43,12,3,5,300,232,12,rot1,0,31.0726
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,1,34.6267
lattigo,15,60,43,12,3,5,300,232,12,rot1,1,31.0894
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,2,34.6247
lattigo,15,60,43,12,3,5,300,232,12,rot1,2,31.0758
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,3,34.6274
lattigo,15,60,43,12,3,5,300,232,12,rot1,3,31.0834
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,4,34.6278
lattigo,15,60,43,12,3,5,300,232,12,rot1,4,31.0675
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,5,34.6240
lattigo,15,60,43,12,3,5,300,232,12,rot1,5,31.0710
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,6,34.6160
lattigo,15,60,43,12,3,5,300,232,12,rot1,6,31.0723
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,7,34.6299
lattigo,15,60,43,12,3,5,300,232,12,rot1,7,31.0760
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,8,34.6361
lattigo,15,60,43,12,3,5,300,232,12,rot1,8,31.0643
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,9,34.6281
lattigo,15,60,43,12,3,5,300,232,12,rot1,9,31.0698
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,10,34.6244
lattigo,15,60,43,12,3,5,300,232,12,rot1,10,31.0711
lattigo,15,60,43,12,3,5,300,232,12,enc_dec,11,34.6283
lattigo,15,60,43,12,3,5,300,232,12,rot1,11,31.0741
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,0,33.6351
lattigo,15,60,42,12,3,5,300,228,12,rot1,0,30.0880
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,1,33.6487
lattigo,15,60,42,12,3,5,300,228,12,rot1,1,30.0710
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,2,33.6246
lattigo,15,60,42,12,3,5,300,228,12,rot1,2,30.0916
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,3,33.6187
lattigo,15,60,42,12,3,5,300,228,12,rot1,3,30.0885
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,4,33.6354
lattigo,15,60,42,12,3,5,300,228,12,rot1,4,30.0811
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,5,33.6428
lattigo,15,60,42,12,3,5,300,228,12,rot1,5,30.0751
lattigo,15,60,42,12,3,5,300,228,12,enc_dec,6,33.6206
