library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
openfhe,2,15,60,44,13,7,2,120,632,752,881,129,13,13,mul_cc_rlk,144689.509,563.653,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,44,13,7,2,120,632,752,881,129,13,13,relin,139167.220,580.359,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,44,13,7,2,120,632,752,881,129,13,13,rescale,16049.628,43.458,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,44,13,7,2,120,632,752,881,129,13,13,rot1,137157.398,549.256,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,add_cc,1458.929,68.136,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,add_cp,1377.043,17.216,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,mul_cp,2924.782,20.762,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,mul_cc,9177.616,182.267,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,mul_cc_rlk,144221.639,574.445,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,relin,139362.139,1131.263,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,rescale,16088.099,161.583,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,45,13,7,2,120,645,765,881,116,13,13,rot1,137189.146,751.157,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,add_cc,1620.930,231.775,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,add_cp,1370.355,20.092,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,mul_cp,2920.148,20.439,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,mul_cc,9184.307,98.753,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,mul_cc_rlk,144028.274,701.396,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,relin,139108.054,890.173,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,rescale,16061.378,34.223,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,46,13,7,2,120,658,778,881,103,13,13,rot1,137079.609,528.839,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,add_cc,1459.817,89.340,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,add_cp,1361.388,16.996,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,mul_cp,2918.093,20.315,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,mul_cc,9211.115,146.260,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,mul_cc_rlk,137011.850,3319.832,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,relin,132610.044,846.196,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,rescale,16080.119,44.881,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,47,13,7,2,120,671,791,881,90,13,13,rot1,128689.097,1134.355,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,add_cc,1447.608,34.993,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,add_cp,1366.891,17.904,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,mul_cp,2913.531,17.281,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,mul_cc,9429.400,1191.418,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,mul_cc_rlk,144338.320,1801.268,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,relin,138669.000,715.177,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,rescale,16122.698,45.016,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,48,13,7,2,120,684,804,881,77,13,13,rot1,137014.517,423.511,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,add_cc,1441.012,50.103,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,add_cp,1355.210,14.435,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,mul_cp,2908.716,17.833,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,mul_cc,9167.723,109.260,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,mul_cc_rlk,144373.981,574.363,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,relin,139210.211,916.791,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,rescale,16052.853,37.730,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,49,13,7,2,120,697,817,881,64,13,13,rot1,137137.520,437.903,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,add_cc,1445.232,46.058,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,add_cp,1361.208,17.051,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,mul_cp,2914.710,16.240,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,mul_cc,8543.510,114.847,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,mul_cc_rlk,143634.355,738.553,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,relin,138561.053,651.571,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,rescale,16042.490,32.623,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
openfhe,2,15,60,50,13,7,2,120,710,830,881,51,13,13,rot1,137130.092,729.156,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,add_cc,674.733,17.705,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,add_cp,546.496,11.132,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,mul_cp,1360.001,19.894,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,mul_cc,3021.461,27.459,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,mul_cc_rlk,79652.774,324.483,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,relin,74464.648,231.241,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,rescale,9477.004,41.824,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,40,13,7,2,120,580,700,881,181,13,13,rot1,73771.591,217.143,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,add_cc,771.896,17.094,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,add_cp,606.154,17.245,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,mul_cp,1655.903,19.141,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,mul_cc,3641.004,21.297,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,mul_cc_rlk,82886.475,2597.864,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,relin,73971.071,304.186,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,rescale,9460.528,24.547,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,41,13,7,2,120,593,713,881,168,13,13,rot1,74250.996,355.956,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,add_cc,771.679,15.281,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,add_cp,611.284,13.720,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,mul_cp,1652.989,21.687,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,mul_cc,3631.722,21.467,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,mul_cc_rlk,80925.823,2466.813,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,relin,73797.444,324.740,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,rescale,9464.900,37.625,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,42,13,7,2,120,606,726,881,155,13,13,rot1,74165.728,202.966,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,add_cc,747.963,15.858,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,add_cp,581.891,16.949,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,mul_cp,1639.493,19.985,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,mul_cc,3653.993,167.469,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,mul_cc_rlk,81493.109,679.731,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
lattigo,2,15,60,43,13,7,2,120,619,739,881,142,13,13,relin,75757.563,431.938,30,L13=7;L12=7;L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1,1,
