library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,threads,nthreads,ok,err
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,8,mul_cc_rlk,22823.775,312.781,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,8,relin,22105.117,270.850,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,8,rescale,2562.729,33.436,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,8,rot1,22514.855,239.152,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,add_cc,522.761,6.223,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,add_cp,390.373,4.790,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,mul_cp,554.366,8.197,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,mul_cc,821.225,10.692,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,mul_cc_rlk,18432.539,113.711,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,relin,17989.397,245.740,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,rescale,2293.286,32.468,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,7,rot1,18529.872,269.101,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,add_cc,453.577,5.177,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,add_cp,337.735,4.257,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,mul_cp,486.672,7.425,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,mul_cc,731.861,11.267,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,mul_cc_rlk,14976.223,231.851,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,relin,14491.589,213.976,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,rescale,2026.280,53.114,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,6,rot1,14976.471,362.806,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,add_cc,389.810,6.879,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,add_cp,287.108,4.586,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,mul_cp,416.381,7.247,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,mul_cc,639.725,10.982,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,mul_cc_rlk,11544.862,108.037,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,relin,11131.717,131.469,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,rescale,1732.814,83.651,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,5,rot1,11256.241,75.832,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,add_cc,322.793,4.524,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,add_cp,232.541,3.998,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,mul_cp,346.833,6.122,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,mul_cc,542.990,9.589,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,mul_cc_rlk,8619.953,41.100,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,relin,8340.739,83.546,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,rescale,1422.704,25.294,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,4,rot1,8529.725,53.322,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,add_cc,256.331,3.937,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,add_cp,178.846,3.380,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,mul_cp,270.600,5.834,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,mul_cc,444.168,9.307,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,mul_cc_rlk,6325.463,55.363,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,relin,6090.811,53.963,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,rescale,1127.625,28.150,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,3,rot1,6195.435,76.836,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,add_cc,187.494,3.498,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,add_cp,123.572,2.983,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,mul_cp,202.510,5.039,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,mul_cc,348.021,7.564,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,mul_cc_rlk,4404.262,20.818,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,relin,4196.370,28.038,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,rescale,821.439,16.648,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,2,rot1,4285.397,71.820,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,add_cc,87.575,2.979,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,add_cp,57.018,3.062,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,mul_cp,113.329,4.508,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,mul_cc,247.942,7.867,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,mul_cc_rlk,2856.648,33.655,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,relin,2689.570,26.753,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,rescale,538.359,16.278,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
seal,7,15,60,42,12,13,1,60,564,624,881,257,12,1,rot1,2732.328,28.358,30,L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1t,1,1,
