library,exp,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,3,28.5173
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,4,31.3180
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,4,29.0936
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,4,31.3233
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,4,29.1184
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,4,31.3014
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,4,29.1272
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,4,31.2912
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,4,29.1148
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,4,31.3173
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,4,29.1114
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,4,31.3000
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,4,29.1141
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,5,31.3163
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,5,29.4440
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,5,31.3066
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,5,29.4438
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,5,31.3259
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,5,29.4612
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,5,31.3128
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,5,29.4894
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,5,31.2997
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,5,29.4644
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,5,31.3007
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,5,29.4439
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,6,31.2865
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,6,28.1919
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,6,31.2823
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,6,28.1919
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,6,31.3140
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,6,28.1750
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,6,31.3065
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,6,28.1633
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,6,31.3064
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,6,28.1779
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,6,31.3009
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,6,28.1817
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,7,31.3039
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,7,28.6517
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,7,31.3279
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,7,28.6475
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,7,31.3081
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,7,28.6295
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,7,31.3394
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,7,28.6676
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,7,31.3049
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,7,28.6592
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,7,31.3011
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,7,28.6603
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,8,31.3064
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,8,28.5313
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,8,31.3126
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,8,28.5101
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,8,31.3259
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,8,28.5299
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,8,31.3128
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,8,28.5450
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,8,31.2978
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,8,28.5406
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,8,31.3079
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,8,28.5452
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,9,31.3150
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,9,28.7321
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,9,31.3051
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,9,28.7283
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,9,31.3358
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,9,28.7258
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,9,31.2891
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,9,28.6957
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,9,31.3128
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,9,28.7123
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,9,31.3276
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,9,28.7302
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,10,31.3087
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,10,29.0675
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,10,31.3187
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,10,29.0515
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,10,31.2956
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,10,29.0595
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,10,31.3114
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,10,29.0542
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,10,31.3066
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,10,29.0559
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,10,31.3076
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,10,29.0717
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,11,31.3139
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,11,29.5980
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,11,31.3106
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,11,29.6092
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,11,31.3435
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,11,29.6168
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,11,31.3251
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,11,29.6195
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,11,31.3114
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,11,29.6098
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,11,31.3300
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,11,29.6115
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,0,34.1329
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,0,31.0959
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,0,34.1374
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,0,31.0665
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,0,34.1255
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,0,31.0490
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,0,34.1383
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,0,31.0765
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,0,34.1224
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,0,31.0609
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,0,34.1095
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,0,31.0716
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,1,34.1240
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,1,31.0641
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,1,34.1388
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,1,31.0775
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,1,34.1163
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,1,31.0664
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,1,34.1189
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,1,31.0687
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,1,34.1356
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,1,31.0768
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,1,34.1275
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,1,31.0789
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,2,34.1407
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,2,31.0744
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,2,34.1216
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,2,31.0742
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,2,34.1204
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,2,31.0621
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,2,34.1359
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,2,31.0660
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,2,34.1412
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,2,31.0547
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,2,34.1413
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,2,31.0529
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,3,34.1263
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,3,31.0680
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,3,34.1391
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,3,31.0698
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,3,34.1422
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,3,31.0800
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,3,34.1412
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,3,31.0677
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,3,34.1348
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,3,31.0553
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,3,34.1549
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,3,31.0598
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,4,34.1198
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,4,31.0506
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,4,34.1343
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,4,31.0670
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,4,34.1437
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,4,31.0644
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,4,34.1464
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,4,31.0594
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,4,34.1453
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,4,31.0454
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,4,34.1385
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,4,31.0666
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,5,34.1279
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,5,31.0824
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,5,34.1223
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,5,31.0558
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,5,34.1178
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,5,31.0740
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,5,34.1288
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,5,31.0819
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,5,34.1156
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,5,31.0703
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,5,34.1484
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,5,31.0870
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,6,34.1439
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,6,31.0801
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,6,34.1248
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,6,31.0813
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,6,34.1545
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,6,31.0574
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,6,34.1386
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,6,31.0824
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,6,34.1262
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,6,31.0734
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,6,34.1299
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,6,31.0560
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,7,34.1298
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,7,31.0820
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,7,34.1301
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,7,31.0463
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,7,34.1259
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,7,31.0855
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,7,34.1290
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,7,31.0677
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,7,34.1186
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,7,31.0868
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,7,34.1174
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,7,31.0758
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,8,34.1312
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,8,31.0713
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,8,34.1303
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,8,31.0680
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,8,34.1451
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,8,31.0790
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,8,34.1228
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,8,31.0751
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,8,34.1317
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,8,31.0818
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,8,34.1346
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,8,31.0711
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,9,34.1271
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,9,31.0730
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,9,34.1285
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,9,31.0678
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,9,34.1183
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,9,31.0701
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,9,34.1299
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,9,31.0900
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,9,34.1343
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,9,31.0741
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,9,34.1260
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,9,31.0714
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,10,34.1260
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,10,31.0495
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,10,34.1251
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,10,31.0807
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,10,34.1215
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,10,31.0734
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,10,34.1262
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,10,31.0659
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,10,34.1218
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,10,31.0625
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,10,34.1486
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,10,31.0673
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,11,34.1349
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,11,31.0632
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,11,34.1142
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,11,31.0841
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,11,34.1495
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,11,31.0811
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,11,34.1437
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,11,31.0633
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,11,34.1209
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,11,31.0982
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,11,34.1472
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,11,31.0652
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,0,34.1142
seal,7,14,60,42,6,7,1,60,60,6,rot1,0,28.9122
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,0,34.0985
seal,7,14,60,42,6,7,1,60,60,5,rot1,0,28.9279
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,0,34.1423
seal,7,14,60,42,6,7,1,60,60,4,rot1,0,28.9208
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,0,34.1363
seal,7,14,60,42,6,7,1,60,60,3,rot1,0,28.9158
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,0,34.1227
seal,7,14,60,42,6,7,1,60,60,2,rot1,0,28.9288
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,0,34.1288
seal,7,14,60,42,6,7,1,60,60,1,rot1,0,28.9353
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,1,34.1152
seal,7,14,60,42,6,7,1,60,60,6,rot1,1,28.9379
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,1,34.1311
seal,7,14,60,42,6,7,1,60,60,5,rot1,1,28.9265
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,1,34.1214
seal,7,14,60,42,6,7,1,60,60,4,rot1,1,28.9487
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,1,34.1234
seal,7,14,60,42,6,7,1,60,60,3,rot1,1,28.9565
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,1,34.1107
seal,7,14,60,42,6,7,1,60,60,2,rot1,1,28.9640
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,1,34.1372
seal,7,14,60,42,6,7,1,60,60,1,rot1,1,28.9593
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,2,34.1268
seal,7,14,60,42,6,7,1,60,60,6,rot1,2,28.9230
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,2,34.1163
seal,7,14,60,42,6,7,1,60,60,5,rot1,2,28.9065
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,2,34.1429
seal,7,14,60,42,6,7,1,60,60,4,rot1,2,28.9215
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,2,34.1005
seal,7,14,60,42,6,7,1,60,60,3,rot1,2,28.9211
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,2,34.0913
seal,7,14,60,42,6,7,1,60,60,2,rot1,2,28.9372
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,2,34.1173
seal,7,14,60,42,6,7,1,60,60,1,rot1,2,28.9080
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,3,34.1110
seal,7,14,60,42,6,7,1,60,60,6,rot1,3,28.9481
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,3,34.1121
seal,7,14,60,42,6,7,1,60,60,5,rot1,3,28.9455
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,3,34.1284
seal,7,14,60,42,6,7,1,60,60,4,rot1,3,28.9302
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,3,34.1245
seal,7,14,60,42,6,7,1,60,60,3,rot1,3,28.9289
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,3,34.1204
seal,7,14,60,42,6,7,1,60,60,2,rot1,3,28.9363
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,3,34.1319
seal,7,14,60,42,6,7,1,60,60,1,rot1,3,28.9503
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,4,34.1072
seal,7,14,60,42,6,7,1,60,60,6,rot1,4,28.9689
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,4,34.1258
seal,7,14,60,42,6,7,1,60,60,5,rot1,4,28.9729
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,4,34.1392
seal,7,14,60,42,6,7,1,60,60,4,rot1,4,28.9681
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,4,34.1232
seal,7,14,60,42,6,7,1,60,60,3,rot1,4,28.9758
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,4,34.1355
seal,7,14,60,42,6,7,1,60,60,2,rot1,4,28.9920
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,4,34.1115
seal,7,14,60,42,6,7,1,60,60,1,rot1,4,28.9561
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,5,34.1196
seal,7,14,60,42,6,7,1,60,60,6,rot1,5,28.9394
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,5,34.1079
seal,7,14,60,42,6,7,1,60,60,5,rot1,5,28.9497
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,5,34.1176
seal,7,14,60,42,6,7,1,60,60,4,rot1,5,28.9614
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,5,34.1292
seal,7,14,60,42,6,7,1,60,60,3,rot1,5,28.9357
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,5,34.1073
seal,7,14,60,42,6,7,1,60,60,2,rot1,5,28.9615
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,5,34.1263
seal,7,14,60,42,6,7,1,60,60,1,rot1,5,28.9304
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,6,34.1260
seal,7,14,60,42,6,7,1,60,60,6,rot1,6,28.9228
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,6,34.1218
seal,7,14,60,42,6,7,1,60,60,5,rot1,6,28.9084
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,6,34.1441
seal,7,14,60,42,6,7,1,60,60,4,rot1,6,28.8991
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,6,34.1174
seal,7,14,60,42,6,7,1,60,60,3,rot1,6,28.9229
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,6,34.1376
seal,7,14,60,42,6,7,1,60,60,2,rot1,6,28.9142
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,6,34.1001
seal,7,14,60,42,6,7,1,60,60,1,rot1,6,28.9371
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,7,34.1189
seal,7,14,60,42,6,7,1,60,60,6,rot1,7,28.9555
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,7,34.1217
seal,7,14,60,42,6,7,1,60,60,5,rot1,7,28.9619
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,7,34.1173
seal,7,14,60,42,6,7,1,60,60,4,rot1,7,28.9427
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,7,34.1077
seal,7,14,60,42,6,7,1,60,60,3,rot1,7,28.9838
