library,exp,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,4,31.3018
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,4,28.5934
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,5,31.3099
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,5,28.6704
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,5,31.3111
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,5,28.6543
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,5,31.2977
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,5,28.6545
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,5,31.3041
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,5,28.6714
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,5,31.3022
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,5,28.6615
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,5,31.3023
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,5,28.6708
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,6,31.3244
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,6,29.3883
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,6,31.3261
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,6,29.3765
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,6,31.3039
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,6,29.4127
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,6,31.3217
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,6,29.3936
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,6,31.3034
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,6,29.3927
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,6,31.2946
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,6,29.3889
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,7,31.3229
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,7,29.2782
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,7,31.3020
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,7,29.2569
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,7,31.3154
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,7,29.2560
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,7,31.3084
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,7,29.2612
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,7,31.3197
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,7,29.2552
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,7,31.3014
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,7,29.2685
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,8,31.2981
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,8,29.2446
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,8,31.3008
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,8,29.2360
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,8,31.2918
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,8,29.2365
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,8,31.3170
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,8,29.2393
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,8,31.3145
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,8,29.2289
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,8,31.3162
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,8,29.2420
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,9,31.3178
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,9,29.0279
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,9,31.3139
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,9,29.0407
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,9,31.3297
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,9,29.0417
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,9,31.3250
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,9,29.0488
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,9,31.3212
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,9,29.0575
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,9,31.2936
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,9,29.0440
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,10,31.3164
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,10,28.6028
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,10,31.3367
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,10,28.5919
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,10,31.2933
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,10,28.6070
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,10,31.3384
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,10,28.6147
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,10,31.3028
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,10,28.6045
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,10,31.3168
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,10,28.5901
openfhe,7,14,60,42,6,4,2,120,102,6,enc_dec,11,31.3125
openfhe,7,14,60,42,6,4,2,120,102,6,rot1,11,28.8431
openfhe,7,14,60,42,6,4,2,120,102,5,enc_dec,11,31.3051
openfhe,7,14,60,42,6,4,2,120,102,5,rot1,11,28.8402
openfhe,7,14,60,42,6,4,2,120,102,4,enc_dec,11,31.3152
openfhe,7,14,60,42,6,4,2,120,102,4,rot1,11,28.8424
openfhe,7,14,60,42,6,4,2,120,102,3,enc_dec,11,31.2989
openfhe,7,14,60,42,6,4,2,120,102,3,rot1,11,28.8660
openfhe,7,14,60,42,6,4,2,120,102,2,enc_dec,11,31.3093
openfhe,7,14,60,42,6,4,2,120,102,2,rot1,11,28.8286
openfhe,7,14,60,42,6,4,2,120,102,1,enc_dec,11,31.3239
openfhe,7,14,60,42,6,4,2,120,102,1,rot1,11,28.8484
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,0,34.1350
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,0,31.0771
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,0,34.1153
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,0,31.0861
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,0,34.1290
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,0,31.0851
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,0,34.1422
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,0,31.0693
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,0,34.1193
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,0,31.0722
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,0,34.1094
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,0,31.0516
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,1,34.1388
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,1,31.0715
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,1,34.1591
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,1,31.0750
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,1,34.1398
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,1,31.0901
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,1,34.1143
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,1,31.0665
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,1,34.1194
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,1,31.0759
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,1,34.1444
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,1,31.0730
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,2,34.1358
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,2,31.0689
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,2,34.1305
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,2,31.0752
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,2,34.1204
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,2,31.0688
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,2,34.1292
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,2,31.0739
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,2,34.1597
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,2,31.0645
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,2,34.1256
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,2,31.0588
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,3,34.1021
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,3,31.0755
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,3,34.1396
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,3,31.0724
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,3,34.1182
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,3,31.0719
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,3,34.1333
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,3,31.0575
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,3,34.1290
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,3,31.0546
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,3,34.1329
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,3,31.0494
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,4,34.1250
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,4,31.0526
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,4,34.1378
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,4,31.0647
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,4,34.1493
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,4,31.0648
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,4,34.1578
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,4,31.0869
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,4,34.1195
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,4,31.0880
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,4,34.1365
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,4,31.0746
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,5,34.1337
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,5,31.0454
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,5,34.1430
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,5,31.0598
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,5,34.1262
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,5,31.0768
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,5,34.1342
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,5,31.0700
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,5,34.1472
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,5,31.0724
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,5,34.1381
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,5,31.0761
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,6,34.1475
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,6,31.0810
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,6,34.1261
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,6,31.0648
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,6,34.1164
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,6,31.0440
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,6,34.1121
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,6,31.0881
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,6,34.1515
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,6,31.0758
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,6,34.1309
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,6,31.0726
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,7,34.1329
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,7,31.0620
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,7,34.1294
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,7,31.0663
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,7,34.1266
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,7,31.0574
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,7,34.1261
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,7,31.0782
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,7,34.1300
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,7,31.0590
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,7,34.1318
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,7,31.0629
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,8,34.1285
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,8,31.0713
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,8,34.1184
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,8,31.0698
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,8,34.1241
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,8,31.0681
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,8,34.1017
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,8,31.0749
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,8,34.1172
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,8,31.0704
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,8,34.1345
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,8,31.0719
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,9,34.1562
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,9,31.0518
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,9,34.1332
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,9,31.0726
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,9,34.1102
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,9,31.0600
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,9,34.1289
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,9,31.0623
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,9,34.1345
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,9,31.0537
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,9,34.1323
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,9,31.0707
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,10,34.1021
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,10,31.0543
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,10,34.1433
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,10,31.0713
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,10,34.1386
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,10,31.0583
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,10,34.1391
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,10,31.0582
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,10,34.1152
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,10,31.0644
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,10,34.1287
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,10,31.0556
lattigo,7,14,60,42,6,4,2,120,102,6,enc_dec,11,34.1268
lattigo,7,14,60,42,6,4,2,120,102,6,rot1,11,31.0664
lattigo,7,14,60,42,6,4,2,120,102,5,enc_dec,11,34.1250
lattigo,7,14,60,42,6,4,2,120,102,5,rot1,11,31.0674
lattigo,7,14,60,42,6,4,2,120,102,4,enc_dec,11,34.1331
lattigo,7,14,60,42,6,4,2,120,102,4,rot1,11,31.0818
lattigo,7,14,60,42,6,4,2,120,102,3,enc_dec,11,34.1122
lattigo,7,14,60,42,6,4,2,120,102,3,rot1,11,31.0675
lattigo,7,14,60,42,6,4,2,120,102,2,enc_dec,11,34.1227
lattigo,7,14,60,42,6,4,2,120,102,2,rot1,11,31.0595
lattigo,7,14,60,42,6,4,2,120,102,1,enc_dec,11,34.1269
lattigo,7,14,60,42,6,4,2,120,102,1,rot1,11,31.0547
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,0,34.1207
seal,7,14,60,42,6,7,1,60,60,6,rot1,0,28.9461
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,0,34.1170
seal,7,14,60,42,6,7,1,60,60,5,rot1,0,28.9474
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,0,34.1217
seal,7,14,60,42,6,7,1,60,60,4,rot1,0,28.9441
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,0,34.1043
seal,7,14,60,42,6,7,1,60,60,3,rot1,0,28.9511
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,0,34.0787
seal,7,14,60,42,6,7,1,60,60,2,rot1,0,28.9649
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,0,34.1121
seal,7,14,60,42,6,7,1,60,60,1,rot1,0,28.9438
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,1,34.1283
seal,7,14,60,42,6,7,1,60,60,6,rot1,1,28.9644
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,1,34.1179
seal,7,14,60,42,6,7,1,60,60,5,rot1,1,28.9836
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,1,34.1153
seal,7,14,60,42,6,7,1,60,60,4,rot1,1,28.9852
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,1,34.1388
seal,7,14,60,42,6,7,1,60,60,3,rot1,1,28.9782
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,1,34.0997
seal,7,14,60,42,6,7,1,60,60,2,rot1,1,28.9841
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,1,34.1148
seal,7,14,60,42,6,7,1,60,60,1,rot1,1,28.9792
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,2,34.1464
seal,7,14,60,42,6,7,1,60,60,6,rot1,2,28.9665
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,2,34.1089
seal,7,14,60,42,6,7,1,60,60,5,rot1,2,28.9670
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,2,34.1053
seal,7,14,60,42,6,7,1,60,60,4,rot1,2,28.9802
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,2,34.1206
seal,7,14,60,42,6,7,1,60,60,3,rot1,2,28.9727
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,2,34.0888
seal,7,14,60,42,6,7,1,60,60,2,rot1,2,28.9629
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,2,34.1256
seal,7,14,60,42,6,7,1,60,60,1,rot1,2,28.9875
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,3,34.1181
seal,7,14,60,42,6,7,1,60,60,6,rot1,3,28.9394
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,3,34.1124
seal,7,14,60,42,6,7,1,60,60,5,rot1,3,28.9318
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,3,34.1167
seal,7,14,60,42,6,7,1,60,60,4,rot1,3,28.9220
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,3,34.1312
seal,7,14,60,42,6,7,1,60,60,3,rot1,3,28.9345
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,3,34.1151
seal,7,14,60,42,6,7,1,60,60,2,rot1,3,28.9185
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,3,34.0926
seal,7,14,60,42,6,7,1,60,60,1,rot1,3,28.9441
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,4,34.1254
seal,7,14,60,42,6,7,1,60,60,6,rot1,4,28.9660
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,4,34.1359
seal,7,14,60,42,6,7,1,60,60,5,rot1,4,28.9695
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,4,34.0870
seal,7,14,60,42,6,7,1,60,60,4,rot1,4,28.9501
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,4,34.1061
seal,7,14,60,42,6,7,1,60,60,3,rot1,4,28.9745
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,4,34.1360
seal,7,14,60,42,6,7,1,60,60,2,rot1,4,28.9639
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,4,34.1122
seal,7,14,60,42,6,7,1,60,60,1,rot1,4,28.9505
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,5,34.1116
seal,7,14,60,42,6,7,1,60,60,6,rot1,5,28.9433
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,5,34.1163
seal,7,14,60,42,6,7,1,60,60,5,rot1,5,28.9605
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,5,34.1112
seal,7,14,60,42,6,7,1,60,60,4,rot1,5,28.9555
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,5,34.1089
seal,7,14,60,42,6,7,1,60,60,3,rot1,5,28.9592
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,5,34.1320
seal,7,14,60,42,6,7,1,60,60,2,rot1,5,28.9437
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,5,34.1219
seal,7,14,60,42,6,7,1,60,60,1,rot1,5,28.9546
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,6,34.1109
seal,7,14,60,42,6,7,1,60,60,6,rot1,6,28.9495
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,6,34.0872
seal,7,14,60,42,6,7,1,60,60,5,rot1,6,28.9510
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,6,34.1161
seal,7,14,60,42,6,7,1,60,60,4,rot1,6,28.9232
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,6,34.1271
seal,7,14,60,42,6,7,1,60,60,3,rot1,6,28.9285
seal,7,14,60,42,6,7,1,60,60,2,enc_dec,6,34.1088
seal,7,14,60,42,6,7,1,60,60,2,rot1,6,28.9496
seal,7,14,60,42,6,7,1,60,60,1,enc_dec,6,34.1227
seal,7,14,60,42,6,7,1,60,60,1,rot1,6,28.9446
seal,7,14,60,42,6,7,1,60,60,6,enc_dec,7,34.1189
seal,7,14,60,42,6,7,1,60,60,6,rot1,7,28.9499
seal,7,14,60,42,6,7,1,60,60,5,enc_dec,7,34.1114
seal,7,14,60,42,6,7,1,60,60,5,rot1,7,28.9625
seal,7,14,60,42,6,7,1,60,60,4,enc_dec,7,34.1105
seal,7,14,60,42,6,7,1,60,60,4,rot1,7,28.9570
seal,7,14,60,42,6,7,1,60,60,3,enc_dec,7,34.1268
seal,7,14,60,42,6,7,1,60,60,3,rot1,7,28.9392
