preset,level,op,library,mean_us,std_us,cv
medium,5,add_cc,openfhe,314.914,9.177,0.029141289367890916
medium,5,add_cc,seal,232.428,13.482,0.05800505963136971
medium,5,add_cp,lattigo,115.038,3.452,0.03000747579060832
medium,5,add_cp,openfhe,247.636,6.719,0.02713256553974382
medium,5,add_cp,seal,141.889,4.237,0.029861370507932257
medium,5,mul_cp,lattigo,278.499,14.557,0.05226948750264812
medium,5,mul_cp,openfhe,617.127,11.384,0.01844677027581033
medium,5,mul_cp,seal,689.717,13.423,0.019461605267087807
medium,5,mul_cc,lattigo,592.077,14.405,0.024329605777626894
medium,5,mul_cc,openfhe,1867.335,16.903,0.009051937654464784
medium,5,mul_cc,seal,1422.156,16.396,0.011528974317866677
medium,5,mul_cc_rlk,lattigo,9820.291,50.596,0.005152189481961379
medium,5,mul_cc_rlk,openfhe,18143.27,158.563,0.00873949403828527
medium,5,mul_cc_rlk,seal,12276.344,112.201,0.009139610294400352
medium,5,relin,lattigo,9391.239,91.767,0.009771554104841757
medium,5,relin,openfhe,17100.897,75.586,0.004420002061880145
medium,5,relin,seal,10940.744,90.042,0.008229970466359508
medium,5,rescale,lattigo,1943.832,24.442,0.01257413192086559
medium,5,rescale,openfhe,3136.902,22.677,0.007229106934166256
medium,5,rescale,seal,2191.122,20.739,0.00946501381484007
medium,5,rot1,lattigo,9202.99,45.965,0.004994572416138669
medium,5,rot1,openfhe,16798.718,120.447,0.007170011425871902
medium,5,rot1,seal,11005.083,62.18,0.005650116405301078
medium,6,add_cc,lattigo,166.004,7.452,0.044890484566636954
medium,6,add_cc,openfhe,378.605,14.631,0.03864449756342362
medium,6,add_cc,seal,277.741,11.987,0.04315891424024541
medium,6,add_cp,lattigo,134.712,3.615,0.02683502583288794
medium,6,add_cp,openfhe,306.72,11.163,0.03639475743348983
medium,6,add_cp,seal,177.86,6.513,0.03661868885640391
medium,6,mul_cp,lattigo,322.062,7.155,0.022216219237289715
medium,6,mul_cp,openfhe,739.001,13.809,0.018686036960707766
medium,6,mul_cp,seal,831.136,40.758,0.04903890578677858
medium,6,mul_cc,lattigo,717.117,18.36,0.02560251674412962
medium,6,mul_cc,openfhe,2214.396,20.799,0.0093926289606737
medium,6,mul_cc,seal,1662.871,18.403,0.011067003994897979
medium,6,mul_cc_rlk,lattigo,13427.027,123.302,0.009183119986278422
medium,6,mul_cc_rlk,openfhe,20642.935,132.443,0.006415899677056582
medium,6,mul_cc_rlk,seal,15699.435,258.135,0.016442311458979255
medium,6,relin,lattigo,12782.144,35.819,0.00280226853961276
medium,6,relin,openfhe,18923.902,54.612,0.002885874171193658
medium,6,relin,seal,14069.814,112.058,0.007964426537550532
medium,6,rescale,lattigo,2278.915,34.363,0.015078666821711209
medium,6,rescale,openfhe,3870.519,82.648,0.02135320870405235
medium,6,rescale,seal,2580.968,22.201,0.008601811413392186
medium,6,rot1,lattigo,12568.96,77.659,0.006178633713529203
medium,6,rot1,openfhe,18710.501,158.044,0.008446807490617167
medium,6,rot1,seal,14090.982,85.929,0.006098155543737122
medium,7,add_cc,lattigo,188.448,7.767,0.041215613856342335
medium,7,add_cc,openfhe,437.676,12.607,0.028804412396384538
medium,7,add_cc,seal,319.497,16.66,0.0521444645802621
medium,7,add_cp,lattigo,154.278,4.407,0.02856531715474663
medium,7,add_cp,openfhe,371.034,13.184,0.03553313173455802
medium,7,add_cp,seal,207.252,11.49,0.05543975450176596
medium,7,mul_cp,lattigo,370.691,10.42,0.02810966546260902
medium,7,mul_cp,openfhe,856.168,16.792,0.019612973154801396
medium,7,mul_cp,seal,932.405,14.328,0.0153667129627147
medium,7,mul_cc,lattigo,813.789,24.937,0.030643078242640294
medium,7,mul_cc,openfhe,2550.063,24.122,0.009459374140952596
medium,7,mul_cc,seal,1905.582,26.001,0.013644650295815137
medium,7,mul_cc_rlk,lattigo,15047.605,159.634,0.010608598511191647
medium,7,mul_cc_rlk,openfhe,23117.448,435.211,0.018826083225103395
medium,7,mul_cc_rlk,seal,19779.388,181.227,0.00916241695648015
medium,7,relin,lattigo,14263.366,102.456,0.007183157187440889
medium,7,relin,openfhe,21263.214,217.432,0.010225735394470468
medium,7,relin,seal,17746.911,160.445,0.009040728270965014
medium,7,rescale,lattigo,2592.288,20.845,0.00804115900702391
medium,7,rescale,openfhe,4375.09,27.892,0.00637518313908971
medium,7,rescale,seal,2991.99,66.531,0.022236371110866016
medium,7,rot1,lattigo,13996.686,119.328,0.008525446666446616
medium,7,rot1,openfhe,20653.778,128.858,0.006238955410482286
medium,7,rot1,seal,17745.521,120.54,0.006792699972009838
medium,8,add_cc,lattigo,215.735,6.58,0.03050038241360929
medium,8,add_cc,openfhe,498.221,6.998,0.014045975581117616
medium,8,add_cc,seal,362.909,15.998,0.044082676373415924
medium,8,add_cp,lattigo,175.347,5.304,0.030248592790295813
medium,8,add_cp,openfhe,435.212,14.046,0.03227392627041534
medium,8,add_cp,seal,236.501,10.175,0.04302307389820762
medium,8,mul_cp,lattigo,422.078,10.482,0.024834272338288183
medium,8,mul_cp,openfhe,967.242,15.55,0.016076638524795243
medium,8,mul_cp,seal,1054.656,15.395,0.014597176709751806
medium,8,mul_cc,lattigo,913.66,18.562,0.02031609132500055
medium,8,mul_cc,openfhe,2876.175,43.61,0.015162498804836283
medium,8,mul_cc,seal,2144.821,17.213,0.008025378341595873
medium,8,mul_cc_rlk,lattigo,19460.072,260.876,0.013405705795949777
medium,8,mul_cc_rlk,openfhe,30876.632,226.065,0.007321556314820865
medium,8,mul_cc_rlk,seal,23818.998,205.823,0.008641127557086995
medium,8,relin,lattigo,18739.186,145.919,0.007786837699353643
medium,8,relin,openfhe,29327.49,229.246,0.007816761679911919
medium,8,relin,seal,21724.88,276.893,0.012745432886165538
medium,8,rescale,lattigo,2916.264,36.67,0.01257430740152469
medium,8,rescale,openfhe,5019.432,17.036,0.003394009521396047
medium,8,rescale,seal,3369.546,22.448,0.006662025091807621
medium,8,rot1,lattigo,18673.994,391.947,0.020988921812869814
medium,8,rot1,openfhe,28574.888,307.725,0.010769071080873528
medium,8,rot1,seal,21793.901,277.114,0.012715208718255624
medium,9,add_cc,lattigo,241.487,6.648,0.027529432226165385
medium,9,add_cc,openfhe,557.569,11.355,0.020365192469452214
medium,9,add_cc,seal,396.224,19.186,0.04842210466806655
medium,9,add_cp,lattigo,195.151,4.736,0.02426838704387884
medium,9,add_cp,openfhe,497.139,13.186,0.026523769006253785
medium,9,add_cp,seal,266.143,11.779,0.04425816196555987
medium,9,mul_cp,lattigo,474.63,10.083,0.021243916313760193
medium,9,mul_cp,openfhe,1084.072,18.744,0.017290364477636173
medium,9,mul_cp,seal,1166.59,17.084,0.014644390917117412
medium,9,mul_cc,lattigo,1019.282,16.285,0.01597693278209563
medium,9,mul_cc,openfhe,3223.676,90.616,0.028109524654462793
medium,9,mul_cc,seal,2384.65,12.569,0.0052707944562095065
medium,9,mul_cc_rlk,lattigo,21329.074,263.715,0.012364109196676798
medium,9,mul_cc_rlk,openfhe,34520.921,891.689,0.025830394270187632
medium,9,mul_cc_rlk,seal,28560.871,277.566,0.009718401094980612
medium,9,relin,lattigo,20302.116,347.97,0.017139592739988285
medium,9,relin,openfhe,31632.421,311.252,0.009839651539792039
medium,9,relin,seal,26527.852,314.954,0.011872578299969407
medium,9,rescale,lattigo,3240.029,32.037,0.009887874460382915
medium,9,rescale,openfhe,5533.445,63.353,0.011449106298156032
medium,9,rescale,seal,3819.745,204.821,0.05362164228240367
medium,9,rot1,lattigo,19739.552,108.816,0.005512587114439071
medium,9,rot1,openfhe,32223.289,890.152,0.027624492335341685
medium,9,rot1,seal,26512.706,221.758,0.008364216010240524
medium,10,add_cc,lattigo,268.975,9.747,0.036237568547262754
medium,10,add_cc,openfhe,612.779,11.38,0.018571132496381242
medium,10,add_cc,seal,445.554,20.01,0.044910381233251195
medium,10,add_cp,lattigo,217.963,7.992,0.036666773718475154
medium,10,add_cp,openfhe,563.332,8.591,0.01525033195344841
medium,10,add_cp,seal,300.897,8.593,0.028557945077551456
medium,10,mul_cp,lattigo,528.264,12.05,0.022810564414762317
medium,10,mul_cp,openfhe,1195.566,23.266,0.019460238916128424
medium,10,mul_cp,seal,1290.885,20.867,0.01616487913330777
medium,10,mul_cc,lattigo,1151.67,18.415,0.015989823473738136
medium,10,mul_cc,openfhe,3512.655,22.943,0.006531526722664196
medium,10,mul_cc,seal,2622.713,17.278,0.006587834810747496
medium,10,mul_cc_rlk,lattigo,27225.008,314.403,0.011548316165784047
medium,10,mul_cc_rlk,openfhe,36443.873,384.506,0.010550634944864395
medium,10,mul_cc_rlk,seal,33934.02,443.987,0.013083831505963634
medium,10,relin,lattigo,25823.971,188.168,0.00728656332521439
medium,10,relin,openfhe,34580.981,916.777,0.02651101771809192
medium,10,relin,seal,31406.945,183.243,0.005834473871941381
medium,10,rescale,lattigo,3567.971,23.708,0.00664467284067051
medium,10,rescale,openfhe,6171.488,28.533,0.0046233582565501224
medium,10,rescale,seal,4180.914,197.726,0.04729252981525093
medium,10,rot1,lattigo,25643.677,306.702,0.011960141285510654
medium,10,rot1,openfhe,33678.523,622.083,0.01847120789709216
medium,10,rot1,seal,31465.993,231.837,0.007367859008930689
large,1,add_cc,lattigo,86.271,3.728,0.04321266706077361
large,1,add_cc,openfhe,189.545,7.229,0.03813870057242344
large,1,add_cc,seal,135.395,5.702,0.04211381513349828
large,1,add_cp,lattigo,64.782,4.912,0.0758235312278102
large,1,add_cp,openfhe,148.106,5.586,0.03771623026751111
large,1,add_cp,seal,85.879,3.259,0.037948741834441475
large,1,mul_cp,lattigo,186.041,10.742,0.05773996054633119
large,1,mul_cp,openfhe,391.062,10.225,0.02614674910883696
large,1,mul_cp,seal,434.93,6.7,0.015404777780332467
large,1,mul_cc,lattigo,383.489,7.584,0.019776316921736998
large,1,mul_cc,openfhe,964.762,16.954,0.01757324604410207
large,1,mul_cc,seal,937.149,17.043,0.018186008841710337
large,1,mul_cc_rlk,lattigo,6024.767,28.296,0.004696613163629399
large,1,mul_cc_rlk,openfhe,15802.078,144.981,0.00917480599703406
large,1,mul_cc_rlk,seal,5899.736,8.738,0.0014810832213509213
large,1,relin,lattigo,5768.819,96.823,0.01678385125274341
large,1,relin,openfhe,14881.612,148.267,0.009963100771609957
large,1,relin,seal,5056.564,8.002,0.001582497522032748
large,1,rescale,lattigo,1365.348,17.263,0.012643663007526288
large,1,rescale,openfhe,1864.405,21.553,0.01156025648933574
large,1,rescale,seal,1385.669,22.861,0.016498168032914064
large,1,rot1,lattigo,5636.848,24.8,0.004399621916361768
large,1,rot1,openfhe,14910.052,50.72,0.003401731932256172
large,1,rot1,seal,5110.055,9.663,0.0018909776900640012
large,2,add_cc,lattigo,135.732,4.395,0.03237998408628768
large,2,add_cc,openfhe,301.421,8.533,0.028309241890910056
large,2,add_cc,seal,233.568,8.661,0.037081278257295514
large,2,add_cp,lattigo,115.228,5.501,0.04774013260665811
large,2,add_cp,openfhe,237.053,7.695,0.03246109519812025
large,2,add_cp,seal,141.707,5.553,0.03918649043448807
large,2,mul_cp,lattigo,278.432,14.41,0.05175410872313527
large,2,mul_cp,openfhe,610.42,12.739,0.02086923757412929
large,2,mul_cp,seal,691.429,13.831,0.02000349999783058
large,2,mul_cc,lattigo,584.434,10.867,0.01859405852500026
large,2,mul_cc,openfhe,1462.267,19.098,0.0130605422949434
large,2,mul_cc,seal,1420.308,11.866,0.008354525919730087
large,2,mul_cc_rlk,lattigo,10401.167,200.732,0.019298988276988536
large,2,mul_cc_rlk,openfhe,19095.279,153.825,0.008055656060327791
large,2,mul_cc_rlk,seal,9624.055,31.798,0.003304012705663049
large,2,relin,lattigo,9861.774,48.385,0.004906318072184578
large,2,relin,openfhe,17756.455,229.684,0.012935239607230158
large,2,relin,seal,8404.16,304.277,0.036205522027186535
large,2,rescale,lattigo,2036.563,15.059,0.007394320725653956
large,2,rescale,openfhe,2918.431,50.264,0.017222953018248506
large,2,rescale,seal,2200.794,8.027,0.00364732001268633
large,2,rot1,lattigo,9695.351,63.084,0.0065066236384840525
large,2,rot1,openfhe,17841.182,133.983,0.00750976028381976
large,2,rot1,seal,8425.772,20.311,0.0024105803005350724
large,3,add_cc,lattigo,186.656,5.901,0.03161430653180181
large,3,add_cc,openfhe,410.814,10.094,0.02457073030617262
large,3,add_cc,seal,310.582,15.491,0.049877327082702795
large,3,add_cp,lattigo,151.181,5.018,0.03319200164041777
large,3,add_cp,openfhe,343.871,9.202,0.026760035013129926
large,3,add_cp,seal,195.946,4.965,0.025338613699692772
large,3,mul_cp,lattigo,368.269,9.132,0.024797091256662927
large,3,mul_cp,openfhe,830.751,15.987,0.01924403341073318
large,3,mul_cp,seal,930.064,16.474,0.01771275955203083
large,3,mul_cc,lattigo,788.611,12.247,0.015529836636820941
large,3,mul_cc,openfhe,1963.387,19.099,0.009727577904916351
large,3,mul_cc,seal,1921.65,58.341,0.030359847006478806
large,3,mul_cc_rlk,lattigo,12375.168,118.113,0.009544355276631396
large,3,mul_cc_rlk,openfhe,22008.927,74.538,0.0033867166718304803
large,3,mul_cc_rlk,seal,14282.311,66.806,0.0046775343290031985
large,3,relin,lattigo,11631.315,61.994,0.005329921853204044
large,3,relin,openfhe,20872.58,244.235,0.01170123674217562
large,3,relin,seal,12493.945,29.668,0.0023745902515178354
large,3,rescale,lattigo,2711.701,19.279,0.007109559645403383
large,3,rescale,openfhe,4250.839,33.535,0.007889030847792635
large,3,rescale,seal,3019.673,26.405,0.008744324302664561
large,3,rot1,lattigo,11529.024,99.03,0.008589625626592504
large,3,rot1,openfhe,20392.021,189.1,0.00927323485985033
large,3,rot1,seal,12614.7,46.389,0.003677376394206759
large,4,add_cc,lattigo,233.246,6.24,0.026752870360049048
large,4,add_cc,openfhe,522.698,11.218,0.021461723595651794
large,4,add_cc,seal,398.999,22.595,0.05662921460956042
large,4,add_cp,lattigo,189.722,5.249,0.02766679668146024
large,4,add_cp,openfhe,471.757,14.117,0.02992430424985745
large,4,add_cp,seal,264.918,10.488,0.0395896088601001
