preset,level,op,library,mean_us,std_us,cv
small,4,rot1,openfhe,7140.431,8036.819,1.1255369598837943
small,4,rot1,seal,3920.341,43.127,0.011000828754437433
small,5,add_cc,lattigo,62.981,8.749,0.1389149108461282
small,5,add_cc,openfhe,197.662,6.728,0.03403790308708806
small,5,add_cc,seal,101.98,4.594,0.04504804863698764
small,5,add_cp,lattigo,38.45,4.44,0.11547464239271782
small,5,add_cp,openfhe,161.744,4.835,0.02989291720249283
small,5,add_cp,seal,62.726,3.497,0.05575040652998756
small,5,mul_cp,lattigo,143.94,13.887,0.0964776990412672
small,5,mul_cp,openfhe,290.097,121.082,0.4173845300020338
small,5,mul_cp,seal,322.903,8.67,0.026850168626491547
small,5,mul_cc,lattigo,312.936,16.327,0.05217360738297928
small,5,mul_cc,openfhe,958.166,12.824,0.013383902163090737
small,5,mul_cc,seal,697.415,10.622,0.015230529885362375
small,5,mul_cc_rlk,lattigo,6976.77,50.245,0.007201756686833591
small,5,mul_cc_rlk,openfhe,7258.426,6695.225,0.9224072822399787
small,5,mul_cc_rlk,seal,5810.904,41.889,0.007208689043907798
small,5,relin,lattigo,6520.573,47.74,0.007321442456054092
small,5,relin,openfhe,6462.823,4223.873,0.6535647038453628
small,5,relin,seal,5161.783,26.104,0.005057167261777567
small,5,rescale,lattigo,933.694,15.847,0.01697236996275011
small,5,rescale,openfhe,617.11,34.487,0.055884688305164396
small,5,rescale,seal,1011.943,18.387,0.018169995740866828
small,5,rot1,lattigo,6555.774,88.204,0.013454399129683237
small,5,rot1,openfhe,4965.399,2076.084,0.41811020624928624
small,5,rot1,seal,5195.675,30.115,0.0057961670042872195
medium,1,add_cc,lattigo,32.371,3.091,0.09548670105959037
medium,1,add_cc,openfhe,81.361,2.699,0.033173141923034374
medium,1,add_cc,seal,60.712,4.116,0.06779549347740149
medium,1,add_cp,lattigo,21.512,2.029,0.09431944960952027
medium,1,add_cp,openfhe,62.959,4.88,0.07751076097142584
medium,1,add_cp,seal,35.253,1.618,0.04589680310895527
medium,1,mul_cp,lattigo,88.341,3.774,0.042720820457092405
medium,1,mul_cp,openfhe,127.403,3.722,0.029214382706843636
medium,1,mul_cp,seal,209.516,2.878,0.013736421084785889
medium,1,mul_cc,lattigo,194.24,7.816,0.040238879736408564
medium,1,mul_cc,openfhe,454.745,11.125,0.02446426018977669
medium,1,mul_cc,seal,450.435,3.221,0.007150865274678921
medium,1,mul_cc_rlk,lattigo,2937.152,44.019,0.014986966966639792
medium,1,mul_cc_rlk,openfhe,4598.027,2806.376,0.6103435234286358
medium,1,mul_cc_rlk,seal,2892.237,176.279,0.060949016280477705
medium,1,relin,lattigo,2765.914,30.868,0.01116014453088563
medium,1,relin,openfhe,9196.666,7213.413,0.7843508723704873
medium,1,relin,seal,2378.849,16.205,0.006812117961249325
medium,1,rescale,lattigo,647.982,11.553,0.017829198959230352
medium,1,rescale,openfhe,874.358,15.602,0.01784394950352144
medium,1,rescale,seal,644.029,8.625,0.013392254075515232
medium,1,rot1,lattigo,2736.5,51.267,0.018734514891284488
medium,1,rot1,openfhe,4106.872,1993.212,0.48533579814515765
medium,1,rot1,seal,2404.692,22.52,0.009365024710025234
medium,2,add_cc,lattigo,56.342,3.128,0.05551808597493877
medium,2,add_cc,openfhe,175.15,5.01,0.028604053668284325
medium,2,add_cc,seal,100.534,4.65,0.04625300893230151
medium,2,add_cp,lattigo,37.148,1.931,0.05198126413265855
medium,2,add_cp,openfhe,130.94,5.811,0.04437910493355735
medium,2,add_cp,seal,57.247,1.663,0.02904955718203574
medium,2,mul_cp,lattigo,135.479,4.501,0.03322286110762553
medium,2,mul_cp,openfhe,199.595,5.279,0.026448558330619504
medium,2,mul_cp,seal,322.441,8.37,0.025958237320936235
medium,2,mul_cc,lattigo,294.469,8.563,0.02907946167508295
medium,2,mul_cc,openfhe,938.707,13.32,0.014189731194078663
medium,2,mul_cc,seal,694.237,9.198,0.013249077764509816
medium,2,mul_cc_rlk,lattigo,4983.643,40.528,0.008132203691155245
medium,2,mul_cc_rlk,openfhe,5651.123,1331.561,0.2356276796665017
medium,2,mul_cc_rlk,seal,4599.447,22.637,0.004921678627887222
medium,2,relin,lattigo,4816.159,144.656,0.0300355532282053
medium,2,relin,openfhe,5628.67,3592.276,0.6382104475835322
medium,2,relin,seal,3999.257,100.432,0.02511266467746384
medium,2,rescale,lattigo,971.089,18.646,0.019201123686912323
medium,2,rescale,openfhe,1084.164,12.151,0.011207713962094296
medium,2,rescale,seal,1024.678,35.891,0.03502661323850029
medium,2,rot1,lattigo,4672.842,24.589,0.005262108156021539
medium,2,rot1,openfhe,4406.862,345.203,0.07833306329991725
medium,2,rot1,seal,3996.231,31.009,0.007759561446773222
medium,3,add_cc,lattigo,90.12,4.678,0.05190856635596981
medium,3,add_cc,openfhe,256.044,8.447,0.03299042352095734
medium,3,add_cc,seal,143.122,6.568,0.04589091823758751
medium,3,add_cp,lattigo,66.026,3.872,0.0586435646563475
medium,3,add_cp,openfhe,194.618,5.511,0.028317010759539202
medium,3,add_cp,seal,90.031,4.04,0.044873432484366496
medium,3,mul_cp,lattigo,180.472,6.31,0.034963872512079434
medium,3,mul_cp,openfhe,263.134,6.349,0.024128390857889894
medium,3,mul_cp,seal,442.294,10.415,0.02354768547617648
medium,3,mul_cc,lattigo,396.938,12.213,0.03076802926401604
medium,3,mul_cc,openfhe,1277.753,19.646,0.015375428584397768
medium,3,mul_cc,seal,938.864,11.075,0.011796170691388741
medium,3,mul_cc_rlk,lattigo,5904.486,49.553,0.008392432465755698
medium,3,mul_cc_rlk,openfhe,5821.0,339.29,0.05828723587012541
medium,3,mul_cc_rlk,seal,6751.46,24.628,0.003647803586187284
medium,3,relin,lattigo,5614.74,46.731,0.008322914329069557
medium,3,relin,openfhe,5912.503,2957.995,0.5002948835713065
medium,3,relin,seal,5906.977,32.77,0.005547676925100606
medium,3,rescale,lattigo,1295.293,20.729,0.016003328976532723
medium,3,rescale,openfhe,1167.435,31.754,0.027199801273732588
medium,3,rescale,seal,1403.812,27.923,0.019890840083999852
medium,3,rot1,lattigo,5492.546,37.133,0.006760617025328509
medium,3,rot1,openfhe,5530.148,3544.295,0.6409041855661006
medium,3,rot1,seal,5957.514,10.55,0.0017708728842265415
medium,4,add_cc,lattigo,116.693,6.822,0.058461090211066644
medium,4,add_cc,openfhe,304.428,11.803,0.03877107230609537
medium,4,add_cc,seal,190.715,7.537,0.0395197021734001
medium,4,add_cp,lattigo,140.967,257.493,1.8266189959352186
medium,4,add_cp,openfhe,239.65,8.177,0.03412059253077404
medium,4,add_cp,seal,116.513,5.362,0.046020615725283875
medium,4,mul_cp,lattigo,229.295,9.658,0.04212041256896138
medium,4,mul_cp,openfhe,306.134,9.221,0.030120796775268344
medium,4,mul_cp,seal,568.03,13.683,0.024088516451595866
medium,4,mul_cc,lattigo,487.228,13.183,0.02705714778296814
medium,4,mul_cc,openfhe,1596.252,19.732,0.012361456712348676
medium,4,mul_cc,seal,1198.753,42.606,0.035541933993074475
medium,4,mul_cc_rlk,lattigo,8640.295,41.104,0.004757244978325393
medium,4,mul_cc_rlk,openfhe,10472.21,3376.73,0.3224467423781609
medium,4,mul_cc_rlk,seal,9268.758,49.115,0.005298983963115663
medium,4,relin,lattigo,8267.473,42.947,0.005194694920684954
medium,4,relin,openfhe,8358.019,2956.908,0.3537809617326785
medium,4,relin,seal,8200.676,19.492,0.0023768772232923238
medium,4,rescale,lattigo,1617.34,25.729,0.015908219669333597
medium,4,rescale,openfhe,1211.462,14.466,0.011940944082439234
medium,4,rescale,seal,1790.974,21.371,0.011932613203765102
medium,4,rot1,lattigo,8117.224,28.472,0.0035076030918944705
medium,4,rot1,openfhe,9091.268,4392.91,0.4832010232236031
medium,4,rot1,seal,8286.471,168.065,0.020281854603726966
medium,5,add_cc,lattigo,137.202,5.545,0.04041486275710267
medium,5,add_cc,openfhe,406.01,10.864,0.026757961626560925
medium,5,add_cc,seal,234.076,12.601,0.053832943146670316
medium,5,add_cp,lattigo,115.595,4.388,0.03796011938232623
medium,5,add_cp,openfhe,319.085,8.344,0.026149772004324865
medium,5,add_cp,seal,145.532,5.476,0.03762746337575241
medium,5,mul_cp,lattigo,277.534,18.005,0.06487493424229103
medium,5,mul_cp,openfhe,387.972,10.656,0.027465899601002135
medium,5,mul_cp,seal,692.763,16.41,0.023687754686667735
medium,5,mul_cc,lattigo,589.876,11.215,0.019012470417511477
medium,5,mul_cc,openfhe,1919.567,26.52,0.013815615709167743
medium,5,mul_cc,seal,1420.861,14.789,0.010408477676563716
medium,5,mul_cc_rlk,lattigo,9800.465,51.83,0.005288524575109446
medium,5,mul_cc_rlk,openfhe,11204.287,4763.141,0.425117725027929
medium,5,mul_cc_rlk,seal,12238.196,96.26,0.007865538352221193
medium,5,relin,lattigo,9346.925,41.068,0.004393744466763133
medium,5,relin,openfhe,9768.198,3242.28,0.3319220187797176
medium,5,relin,seal,10899.074,39.395,0.003614527252498699
medium,5,rescale,lattigo,1939.457,19.565,0.01008787511143583
medium,5,rescale,openfhe,1243.09,15.763,0.012680497791793033
medium,5,rescale,seal,2187.05,9.939,0.004544477721131204
medium,5,rot1,lattigo,9185.947,35.071,0.003817897055143035
medium,5,rot1,openfhe,10319.274,5739.694,0.5562110280238708
medium,5,rot1,seal,10974.305,28.056,0.0025565172464224388
medium,6,add_cc,lattigo,162.41,6.127,0.037725509512961025
medium,6,add_cc,openfhe,426.681,12.396,0.02905214902936855
medium,6,add_cc,seal,281.035,11.554,0.04111231697119576
medium,6,add_cp,lattigo,134.566,5.11,0.03797393100783259
medium,6,add_cp,openfhe,380.387,12.506,0.03287704364239577
medium,6,add_cp,seal,175.21,7.64,0.04360481707665087
medium,6,mul_cp,lattigo,322.304,11.551,0.03583883538522637
medium,6,mul_cp,openfhe,411.093,15.861,0.0385825105268151
medium,6,mul_cp,seal,801.429,6.134,0.0076538283491114
medium,6,mul_cc,lattigo,712.326,18.736,0.026302563713805197
medium,6,mul_cc,openfhe,2218.211,22.776,0.010267733772846678
medium,6,mul_cc,seal,1652.307,5.813,0.003518111343715181
medium,6,mul_cc_rlk,lattigo,13354.255,105.453,0.007896584272203879
medium,6,mul_cc_rlk,openfhe,10140.338,2375.218,0.23423459849168735
medium,6,mul_cc_rlk,seal,15725.545,550.546,0.035009661032415734
medium,6,relin,lattigo,12788.366,90.43,0.007071270872291269
medium,6,relin,openfhe,8331.136,2169.25,0.2603786566441839
medium,6,relin,seal,14126.909,248.356,0.01758034967167977
medium,6,rescale,lattigo,2269.743,41.906,0.01846288324272836
medium,6,rescale,openfhe,1291.39,19.464,0.015072131579151144
medium,6,rescale,seal,2577.882,20.777,0.008059717240742593
medium,6,rot1,lattigo,12591.748,60.939,0.004839598124104771
medium,6,rot1,openfhe,10010.737,4957.958,0.4952640350056145
medium,6,rot1,seal,14053.595,60.228,0.004285593828483033
medium,7,add_cc,lattigo,190.124,12.877,0.06772948181187015
medium,7,add_cc,openfhe,565.745,14.0,0.024746131207522823
medium,7,add_cc,seal,326.747,10.997,0.03365600908348049
medium,7,add_cp,lattigo,154.957,6.746,0.043534658001897306
medium,7,add_cp,openfhe,550.296,9.854,0.017906726561704972
medium,7,add_cp,seal,210.373,7.963,0.03785181558469956
medium,7,mul_cp,lattigo,371.846,14.16,0.03808028054624764
medium,7,mul_cp,openfhe,573.583,8.742,0.015241037478446889
medium,7,mul_cp,seal,928.299,13.873,0.01494453834378794
medium,7,mul_cc,lattigo,806.918,14.103,0.01747761234722735
medium,7,mul_cc,openfhe,4122.632,28.357,0.006878372845308531
medium,7,mul_cc,seal,1889.149,18.433,0.00975730342074659
medium,7,mul_cc_rlk,lattigo,14948.572,125.239,0.00837799088769148
medium,7,mul_cc_rlk,openfhe,17089.754,9410.908,0.5506754515015253
medium,7,mul_cc_rlk,seal,19263.775,80.128,0.004159517020936965
medium,7,relin,lattigo,14180.739,121.087,0.008538835669988708
medium,7,relin,openfhe,12022.697,4290.316,0.3568513786881595
medium,7,relin,seal,17595.197,123.014,0.006991339738907157
medium,7,rescale,lattigo,2594.06,33.957,0.01309029089535323
medium,7,rescale,openfhe,1700.892,12.483,0.0073390903126124415
medium,7,rescale,seal,2971.155,34.453,0.011595827211976488
medium,7,rot1,lattigo,14051.663,159.108,0.011323072578669158
medium,7,rot1,openfhe,19444.502,12428.941,0.6392007879656676
medium,7,rot1,seal,17662.825,130.992,0.007416254194898041
medium,8,add_cc,lattigo,215.117,7.749,0.03602225765513651
medium,8,add_cc,openfhe,561.87,11.243,0.02000996671828003
medium,8,add_cc,seal,366.221,14.798,0.04040729504861818
medium,8,add_cp,lattigo,175.406,8.192,0.046703077431786824
medium,8,add_cp,openfhe,491.318,10.521,0.02141382973959839
medium,8,add_cp,seal,238.453,10.378,0.043522203536965356
medium,8,mul_cp,lattigo,421.009,12.261,0.02912289285977259
medium,8,mul_cp,openfhe,575.061,18.124,0.031516656493832826
medium,8,mul_cp,seal,1058.312,35.963,0.03398147238243543
medium,8,mul_cc,lattigo,911.849,16.487,0.018080844525793192
medium,8,mul_cc,openfhe,2849.512,25.06,0.008794488319403462
medium,8,mul_cc,seal,2145.143,30.87,0.014390649015007391
medium,8,mul_cc_rlk,lattigo,19888.424,567.386,0.028528454542200026
medium,8,mul_cc_rlk,openfhe,20005.341,13051.68,0.6524097739698613
medium,8,mul_cc_rlk,seal,23646.515,239.524,0.010129357328130594
medium,8,relin,lattigo,18800.374,381.709,0.020303266307361758
medium,8,relin,openfhe,16255.878,6137.253,0.3775405425655876
medium,8,relin,seal,21592.019,205.641,0.009523935672713145
medium,8,rescale,lattigo,2904.922,26.045,0.00896581732659259
medium,8,rescale,openfhe,1790.119,66.824,0.03732936190275619
medium,8,rescale,seal,3378.448,47.023,0.01391852116711579
medium,8,rot1,lattigo,18250.164,234.769,0.012863939195286136
medium,8,rot1,openfhe,17731.605,8223.133,0.46375570626573287
medium,8,rot1,seal,21665.868,239.452,0.011052038164360643
medium,9,add_cc,lattigo,240.321,8.16,0.03395458574157065
medium,9,add_cc,openfhe,639.462,33.28,0.05204374927673576
medium,9,add_cc,seal,402.391,14.604,0.03629305824434443
medium,9,add_cp,lattigo,198.668,14.211,0.07153139911812673
medium,9,add_cp,openfhe,557.831,10.094,0.018095086146162547
medium,9,add_cp,seal,269.281,9.245,0.034332166027309756
medium,9,mul_cp,lattigo,471.467,13.219,0.02803801750705776
medium,9,mul_cp,openfhe,588.206,11.654,0.019812786676776502
medium,9,mul_cp,seal,1168.468,16.807,0.014383791426038194
medium,9,mul_cc,lattigo,1026.464,23.993,0.0233744193659008
medium,9,mul_cc,openfhe,3167.879,35.824,0.01130851273044204
medium,9,mul_cc,seal,2443.587,109.535,0.04482549628885732
medium,9,mul_cc_rlk,lattigo,21275.695,235.829,0.011084432259439704
medium,9,mul_cc_rlk,openfhe,16944.137,7650.6,0.4515190121515189
medium,9,mul_cc_rlk,seal,28666.258,181.717,0.0063390554846747
medium,9,relin,lattigo,20170.366,240.246,0.011910839892543348
medium,9,relin,openfhe,15695.968,5720.981,0.364487300177982
medium,9,relin,seal,26432.957,125.954,0.0047650363143253325
medium,9,rescale,lattigo,3237.391,25.114,0.0077574812557395754
medium,9,rescale,openfhe,1386.706,67.528,0.0486966956225761
medium,9,rescale,seal,3783.555,71.055,0.018779956945253872
medium,9,rot1,lattigo,19870.76,367.368,0.018487868606938036
medium,9,rot1,openfhe,11307.005,847.174,0.07492470375665351
medium,9,rot1,seal,27973.938,1451.81,0.05189866367759877
medium,10,add_cc,lattigo,267.427,12.37,0.04625561368149064
medium,10,add_cc,openfhe,642.207,17.771,0.027671763154247776
medium,10,add_cc,seal,448.08,18.746,0.04183627923585074
medium,10,add_cp,lattigo,215.821,8.508,0.03942155767974386
medium,10,add_cp,openfhe,606.005,16.066,0.026511332414749053
medium,10,add_cp,seal,295.394,10.83,0.036662897689188
medium,10,mul_cp,lattigo,529.99,28.34,0.053472707032208154
medium,10,mul_cp,openfhe,615.071,58.805,0.09560684864023827
medium,10,mul_cp,seal,1286.363,21.786,0.016936121452498246
medium,10,mul_cc,lattigo,1158.689,21.974,0.018964536644431765
medium,10,mul_cc,openfhe,3553.571,113.317,0.03188820485083878
medium,10,mul_cc,seal,2623.895,14.916,0.005684678693316615
medium,10,mul_cc_rlk,lattigo,27523.855,297.154,0.010796234757086172
medium,10,mul_cc_rlk,openfhe,20651.636,12201.005,0.5908008934497974
medium,10,mul_cc_rlk,seal,33937.768,290.936,0.00857263211888301
medium,10,relin,lattigo,26054.338,524.188,0.020119029698624467
medium,10,relin,openfhe,13081.653,3709.385,0.2835562906308553
medium,10,relin,seal,31694.34,684.508,0.021597168453421023
medium,10,rescale,lattigo,3563.569,35.154,0.009864829332615703
medium,10,rescale,openfhe,1438.2,45.074,0.03134056459463218
medium,10,rescale,seal,4160.146,61.017,0.014667033320465197
medium,10,rot1,lattigo,25581.391,237.697,0.009291793397786696
medium,10,rot1,openfhe,13376.396,6568.018,0.4910155171841503
medium,10,rot1,seal,31760.516,306.224,0.009641656955447449
large,1,add_cc,lattigo,92.598,3.922,0.0423551264606147
large,1,add_cc,openfhe,183.576,5.554,0.030254499498845167
large,1,add_cc,seal,142.164,6.299,0.04430798233026646
large,1,add_cp,lattigo,64.856,2.453,0.03782225237449118
large,1,add_cp,openfhe,159.756,5.857,0.036662159793685374
large,1,add_cp,seal,88.822,3.149,0.035452928328567244
large,1,mul_cp,lattigo,184.117,7.132,0.0387362383701668
large,1,mul_cp,openfhe,272.375,5.552,0.020383662230380906
large,1,mul_cp,seal,460.024,29.104,0.06326626436881554
large,1,mul_cc,lattigo,392.543,8.684,0.022122417161941493
large,1,mul_cc,openfhe,950.171,17.284,0.018190409936737702
large,1,mul_cc,seal,940.603,11.801,0.012546207060789728
large,1,mul_cc_rlk,lattigo,6086.142,33.73,0.00554209875484338
large,1,mul_cc_rlk,openfhe,8481.719,556.94,0.06566357598029363
large,1,mul_cc_rlk,seal,5975.169,122.154,0.02044360586286346
large,1,relin,lattigo,5773.213,42.567,0.0073731906305899335
large,1,relin,openfhe,10318.557,3408.659,0.3303426050754965
large,1,relin,seal,5102.927,65.242,0.012785211311076959
large,1,rescale,lattigo,1372.401,16.887,0.012304712689658489
large,1,rescale,openfhe,1854.731,19.598,0.01056649185245731
large,1,rescale,seal,1393.538,21.118,0.015154233325535435
large,1,rot1,lattigo,5735.613,96.959,0.016904731891778612
large,1,rot1,openfhe,8617.565,1146.23,0.1330108911275981
large,1,rot1,seal,5171.115,94.692,0.01831171807240798
large,2,add_cc,lattigo,145.66,4.134,0.02838116160922697
large,2,add_cc,openfhe,287.335,6.756,0.02351262463674805
large,2,add_cc,seal,246.073,6.584,0.026756287768263887
large,2,add_cp,lattigo,119.146,3.099,0.02601010524902221
large,2,add_cp,openfhe,252.594,5.368,0.02125149449313919
large,2,add_cp,seal,141.129,4.168,0.029533263893317466
large,2,mul_cp,lattigo,283.034,8.654,0.030575831878855545
large,2,mul_cp,openfhe,354.164,7.67,0.021656633649947483
large,2,mul_cp,seal,693.918,10.925,0.015743935162367887
large,2,mul_cc,lattigo,603.089,12.142,0.02013301519344574
large,2,mul_cc,openfhe,1433.876,15.932,0.011111142107127813
large,2,mul_cc,seal,1423.17,21.354,0.015004532136006239
large,2,mul_cc_rlk,lattigo,10409.557,70.18,0.00674188152291207
large,2,mul_cc_rlk,openfhe,10134.997,3124.797,0.308317506162064
large,2,mul_cc_rlk,seal,9730.706,176.412,0.01812941424805148
large,2,relin,lattigo,9943.834,42.017,0.004225432564542006
large,2,relin,openfhe,8938.794,551.741,0.06172432209535201
large,2,relin,seal,8519.483,120.174,0.01410578552712647
large,2,rescale,lattigo,2050.075,28.116,0.01371462019682207
large,2,rescale,openfhe,1930.963,14.514,0.007516456814553153
large,2,rescale,seal,2210.565,12.806,0.005793089097131276
large,2,rot1,lattigo,9788.133,54.121,0.005529246486536299
large,2,rot1,openfhe,9683.058,6086.693,0.6285920212395711
large,2,rot1,seal,8525.62,114.729,0.013456968525456211
large,3,add_cc,lattigo,201.72,7.714,0.03824112631370216
large,3,add_cc,openfhe,369.899,8.964,0.024233642156372415
large,3,add_cc,seal,303.857,6.925,0.022790325712423933
large,3,add_cp,lattigo,160.907,4.671,0.029029190774795377
large,3,add_cp,openfhe,352.68,7.28,0.02064194170352728
large,3,add_cp,seal,198.872,5.979,0.030064564141759523
large,3,mul_cp,lattigo,378.422,9.497,0.025096321038417427
large,3,mul_cp,openfhe,432.519,6.974,0.01612414714729295
large,3,mul_cp,seal,933.635,15.007,0.01607373331119763
large,3,mul_cc,lattigo,834.296,11.342,0.013594695407864834
large,3,mul_cc,openfhe,2163.504,22.323,0.010317984159030905
large,3,mul_cc,seal,1907.97,23.959,0.012557325324821669
large,3,mul_cc_rlk,lattigo,12473.22,109.245,0.008758363918859766
large,3,mul_cc_rlk,openfhe,12024.337,2608.955,0.21697287758984135
large,3,mul_cc_rlk,seal,14331.237,69.673,0.004861618016644342
large,3,relin,lattigo,11739.03,68.864,0.005866242781558613
large,3,relin,openfhe,10162.311,1372.303,0.1350384769763492
large,3,relin,seal,12696.207,294.604,0.023204095522387117
large,3,rescale,lattigo,2719.221,22.43,0.008248685928800932
large,3,rescale,openfhe,2295.965,20.57,0.008959195806556285
large,3,rescale,seal,3032.514,28.955,0.009548183454388008
large,3,rot1,lattigo,11675.345,111.912,0.00958532702888009
large,3,rot1,openfhe,9731.405,3326.119,0.34179226946160396
large,3,rot1,seal,12784.027,171.947,0.013450143683207178
large,4,add_cc,lattigo,323.957,374.737,1.156749198196057
large,4,add_cc,openfhe,554.59,8.583,0.015476297805586108
large,4,add_cc,seal,402.131,10.366,0.02577766946592031
large,4,add_cp,lattigo,208.134,12.354,0.05935599181296665
large,4,add_cp,openfhe,523.748,16.407,0.03132613394227758
