library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,9,relin,52113.945,437.798,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,9,rescale,11351.308,104.905,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,9,rot1,50355.173,269.255,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,add_cc,933.170,12.231,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,add_cp,866.598,13.309,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,mul_cp,1881.703,17.536,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,mul_cc,5600.054,96.874,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,mul_cc_rlk,50850.224,345.135,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,relin,47659.929,310.719,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,rescale,10034.958,31.587,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,8,rot1,46420.565,291.896,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,add_cc,826.093,10.042,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,add_cp,778.587,11.496,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,mul_cp,1676.371,18.391,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,mul_cc,4943.275,77.343,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,mul_cc_rlk,46396.196,370.492,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,relin,43559.233,190.679,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,rescale,8979.998,15.966,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,7,rot1,42344.596,282.004,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,add_cc,717.602,9.316,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,add_cp,673.380,9.219,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,mul_cp,1465.117,17.470,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,mul_cc,4298.709,15.652,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,mul_cc_rlk,41936.142,271.202,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,relin,39442.823,182.096,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,rescale,7653.140,21.626,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,6,rot1,38578.245,219.167,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,add_cc,613.670,11.230,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,add_cp,578.399,10.659,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,mul_cp,1253.292,20.397,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,mul_cc,3428.633,75.998,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,mul_cc_rlk,37030.459,140.824,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,relin,35372.705,445.658,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,rescale,6618.517,87.121,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,5,rot1,34225.223,387.455,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,add_cc,508.019,11.029,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,add_cp,459.607,11.008,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,mul_cp,1037.634,15.988,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,mul_cc,2439.562,23.629,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,mul_cc_rlk,23598.048,111.658,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,relin,22595.673,197.611,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,rescale,5278.935,20.342,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,4,rot1,21100.303,103.882,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,add_cc,402.320,9.539,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,add_cp,336.041,8.451,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,mul_cp,821.687,13.468,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,mul_cc,1940.167,18.990,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,mul_cc_rlk,19598.775,102.678,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,relin,18737.419,208.747,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,rescale,4241.729,20.900,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,3,rot1,17916.737,33.756,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,add_cc,291.266,8.208,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,add_cp,248.081,8.259,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,mul_cp,600.046,10.566,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,mul_cc,1475.777,150.771,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,mul_cc_rlk,16603.494,36.365,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,relin,15393.726,197.857,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,rescale,2885.739,15.784,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,2,rot1,15443.214,23.866,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,add_cc,184.260,6.438,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,add_cp,147.353,5.972,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,mul_cp,388.696,8.148,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,mul_cc,948.776,13.216,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,mul_cc_rlk,13813.635,164.910,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,relin,12881.704,33.510,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,rescale,1860.659,23.495,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
openfhe,3,15,60,40,13,3,4,240,580,820,881,61,13,1,rot1,13029.202,142.447,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,add_cc,670.100,11.298,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,add_cp,547.768,10.735,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,mul_cp,1396.283,22.294,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,mul_cc,3127.164,157.731,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,mul_cc_rlk,57836.274,477.582,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,relin,52474.990,336.897,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,rescale,9525.148,193.780,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,13,rot1,52111.890,371.049,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,add_cc,698.841,13.252,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,add_cp,543.197,10.717,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,mul_cp,1546.565,21.405,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,mul_cc,3384.491,17.716,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,mul_cc_rlk,54943.870,1656.295,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
lattigo,3,15,60,40,13,3,5,300,580,880,881,1,13,12,relin,49271.072,492.417,30,L13=3;L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1,
