library,exp,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,2,27.2079
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,2,30.3229
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,2,27.2260
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,2,30.3212
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,2,27.2206
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,2,30.3111
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,2,27.2127
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,2,30.3152
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,2,27.2175
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,2,30.3012
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,2,27.2029
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,3,30.3094
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,3,26.2054
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,3,30.3138
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,3,26.1771
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,3,30.3225
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,3,26.2055
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,3,30.3314
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,3,26.1945
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,3,30.3188
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,3,26.1847
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,3,30.3276
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,3,26.1960
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,3,30.3127
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,3,26.2035
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,3,30.3077
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,3,26.2081
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,3,30.3113
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,3,26.2079
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,3,30.3099
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,3,26.1957
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,3,30.3126
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,3,26.1952
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,3,30.3143
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,3,26.1941
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,4,30.3301
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,4,27.0453
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,4,30.3030
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,4,27.0401
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,4,30.3321
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,4,27.0417
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,4,30.3257
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,4,27.0520
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,4,30.3196
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,4,27.0593
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,4,30.3122
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,4,27.0377
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,4,30.3169
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,4,27.0706
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,4,30.3183
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,4,27.0363
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,4,30.3146
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,4,27.0477
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,4,30.3266
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,4,27.0504
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,4,30.3256
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,4,27.0681
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,4,30.3116
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,4,27.0687
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,5,30.3255
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,5,27.9319
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,5,30.3135
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,5,27.9452
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,5,30.3190
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,5,27.9246
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,5,30.3312
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,5,27.9326
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,5,30.3177
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,5,27.9373
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,5,30.3197
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,5,27.9265
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,5,30.3268
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,5,27.9387
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,5,30.3223
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,5,27.9467
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,5,30.3245
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,5,27.9423
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,5,30.3019
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,5,27.9370
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,5,30.3157
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,5,27.9351
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,5,30.3120
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,5,27.9376
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,6,30.3190
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,6,27.0868
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,6,30.3165
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,6,27.0850
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,6,30.3136
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,6,27.0789
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,6,30.3176
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,6,27.0703
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,6,30.3077
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,6,27.0782
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,6,30.3244
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,6,27.0932
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,6,30.3162
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,6,27.0934
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,6,30.3092
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,6,27.0894
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,6,30.3276
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,6,27.0914
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,6,30.3345
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,6,27.0815
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,6,30.3296
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,6,27.0748
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,6,30.3194
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,6,27.0992
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,7,30.3178
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,7,27.6880
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,7,30.3235
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,7,27.6965
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,7,30.3064
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,7,27.6862
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,7,30.3105
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,7,27.6902
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,7,30.3295
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,7,27.6915
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,7,30.3133
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,7,27.6963
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,7,30.3173
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,7,27.7004
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,7,30.3082
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,7,27.6820
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,7,30.3351
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,7,27.6854
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,7,30.3099
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,7,27.6825
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,7,30.3260
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,7,27.6737
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,7,30.3221
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,7,27.6727
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,8,30.3204
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,8,27.6973
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,8,30.3141
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,8,27.6843
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,8,30.3092
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,8,27.6694
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,8,30.3248
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,8,27.6749
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,8,30.3125
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,8,27.6966
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,8,30.3225
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,8,27.6707
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,8,30.3156
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,8,27.6820
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,8,30.3146
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,8,27.6850
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,8,30.3130
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,8,27.6576
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,8,30.3092
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,8,27.6850
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,8,30.3172
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,8,27.6692
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,8,30.3076
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,8,27.6674
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,9,30.3117
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,9,27.3828
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,9,30.3260
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,9,27.3718
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,9,30.3257
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,9,27.3935
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,9,30.3287
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,9,27.3846
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,9,30.3191
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,9,27.3730
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,9,30.3189
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,9,27.3760
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,9,30.3012
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,9,27.3688
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,9,30.3201
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,9,27.3740
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,9,30.3379
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,9,27.3794
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,9,30.3171
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,9,27.3791
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,9,30.3189
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,9,27.3725
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,9,30.3196
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,9,27.3643
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,10,30.3258
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,10,27.8347
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,10,30.3049
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,10,27.8435
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,10,30.3115
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,10,27.8486
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,10,30.3045
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,10,27.8347
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,10,30.2984
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,10,27.8213
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,10,30.3171
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,10,27.8413
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,10,30.3140
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,10,27.8274
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,10,30.3206
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,10,27.8386
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,10,30.3201
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,10,27.8381
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,10,30.3133
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,10,27.8360
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,10,30.3305
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,10,27.8351
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,10,30.3224
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,10,27.8381
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,11,30.3187
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,11,26.0074
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,11,30.3149
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,11,25.9992
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,11,30.3048
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,11,26.0198
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,11,30.3052
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,11,26.0166
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,11,30.3220
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,11,26.0179
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,11,30.3106
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,11,26.0151
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,11,30.3147
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,11,26.0091
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,11,30.3244
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,11,26.0195
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,11,30.3259
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,11,26.0107
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,11,30.3135
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,11,26.0149
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,11,30.3097
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,11,26.0121
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,11,30.3258
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,11,26.0130
lattigo,7,15,60,42,12,3,5,300,228,12,enc_dec,0,33.6244
lattigo,7,15,60,42,12,3,5,300,228,12,rot1,0,30.0565
lattigo,7,15,60,42,12,3,5,300,228,11,enc_dec,0,33.6357
lattigo,7,15,60,42,12,3,5,300,228,11,rot1,0,30.0640
lattigo,7,15,60,42,12,3,5,300,228,10,enc_dec,0,33.6615
lattigo,7,15,60,42,12,3,5,300,228,10,rot1,0,30.0783
lattigo,7,15,60,42,12,3,5,300,228,9,enc_dec,0,33.6345
lattigo,7,15,60,42,12,3,5,300,228,9,rot1,0,30.0696
lattigo,7,15,60,42,12,3,5,300,228,8,enc_dec,0,33.6424
lattigo,7,15,60,42,12,3,5,300,228,8,rot1,0,30.0522
lattigo,7,15,60,42,12,3,5,300,228,7,enc_dec,0,33.6369
lattigo,7,15,60,42,12,3,5,300,228,7,rot1,0,30.0863
lattigo,7,15,60,42,12,3,5,300,228,6,enc_dec,0,33.6256
lattigo,7,15,60,42,12,3,5,300,228,6,rot1,0,30.0668
lattigo,7,15,60,42,12,3,5,300,228,5,enc_dec,0,33.6347
lattigo,7,15,60,42,12,3,5,300,228,5,rot1,0,30.0653
lattigo,7,15,60,42,12,3,5,300,228,4,enc_dec,0,33.6355
lattigo,7,15,60,42,12,3,5,300,228,4,rot1,0,30.0667
lattigo,7,15,60,42,12,3,5,300,228,3,enc_dec,0,33.6343
lattigo,7,15,60,42,12,3,5,300,228,3,rot1,0,30.0541
lattigo,7,15,60,42,12,3,5,300,228,2,enc_dec,0,33.6267
lattigo,7,15,60,42,12,3,5,300,228,2,rot1,0,30.0522
lattigo,7,15,60,42,12,3,5,300,228,1,enc_dec,0,33.6236
lattigo,7,15,60,42,12,3,5,300,228,1,rot1,0,30.0546
lattigo,7,15,60,42,12,3,5,300,228,12,enc_dec,1,33.6299
lattigo,7,15,60,42,12,3,5,300,228,12,rot1,1,30.0960
lattigo,7,15,60,42,12,3,5,300,228,11,enc_dec,1,33.6343
lattigo,7,15,60,42,12,3,5,300,228,11,rot1,1,30.0687
lattigo,7,15,60,42,12,3,5,300,228,10,enc_dec,1,33.6364
lattigo,7,15,60,42,12,3,5,300,228,10,rot1,1,30.0668
lattigo,7,15,60,42,12,3,5,300,228,9,enc_dec,1,33.6414
lattigo,7,15,60,42,12,3,5,300,228,9,rot1,1,30.0771
lattigo,7,15,60,42,12,3,5,300,228,8,enc_dec,1,33.6213
lattigo,7,15,60,42,12,3,5,300,228,8,rot1,1,30.0750
lattigo,7,15,60,42,12,3,5,300,228,7,enc_dec,1,33.6137
lattigo,7,15,60,42,12,3,5,300,228,7,rot1,1,30.0703
lattigo,7,15,60,42,12,3,5,300,228,6,enc_dec,1,33.6323
lattigo,7,15,60,42,12,3,5,300,228,6,rot1,1,30.0754
lattigo,7,15,60,42,12,3,5,300,228,5,enc_dec,1,33.6270
lattigo,7,15,60,42,12,3,5,300,228,5,rot1,1,30.0862
lattigo,7,15,60,42,12,3,5,300,228,4,enc_dec,1,33.6310
lattigo,7,15,60,42,12,3,5,300,228,4,rot1,1,30.0895
lattigo,7,15,60,42,12,3,5,300,228,3,enc_dec,1,33.6315
lattigo,7,15,60,42,12,3,5,300,228,3,rot1,1,30.0798
lattigo,7,15,60,42,12,3,5,300,228,2,enc_dec,1,33.6330
lattigo,7,15,60,42,12,3,5,300,228,2,rot1,1,30.0619
lattigo,7,15,60,42,12,3,5,300,228,1,enc_dec,1,33.6249
lattigo,7,15,60,42,12,3,5,300,228,1,rot1,1,30.0687
lattigo,7,15,60,42,12,3,5,300,228,12,enc_dec,2,33.6315
lattigo,7,15,60,42,12,3,5,300,228,12,rot1,2,30.0831
lattigo,7,15,60,42,12,3,5,300,228,11,enc_dec,2,33.6240
lattigo,7,15,60,42,12,3,5,300,228,11,rot1,2,30.0756
lattigo,7,15,60,42,12,3,5,300,228,10,enc_dec,2,33.6423
lattigo,7,15,60,42,12,3,5,300,228,10,rot1,2,30.0809
lattigo,7,15,60,42,12,3,5,300,228,9,enc_dec,2,33.6381
lattigo,7,15,60,42,12,3,5,300,228,9,rot1,2,30.0839
lattigo,7,15,60,42,12,3,5,300,228,8,enc_dec,2,33.6269
lattigo,7,15,60,42,12,3,5,300,228,8,rot1,2,30.0714
lattigo,7,15,60,42,12,3,5,300,228,7,enc_dec,2,33.6321
lattigo,7,15,60,42,12,3,5,300,228,7,rot1,2,30.0684
lattigo,7,15,60,42,12,3,5,300,228,6,enc_dec,2,33.6230
lattigo,7,15,60,42,12,3,5,300,228,6,rot1,2,30.0832
lattigo,7,15,60,42,12,3,5,300,228,5,enc_dec,2,33.6216
lattigo,7,15,60,42,12,3,5,300,228,5,rot1,2,30.0846
lattigo,7,15,60,42,12,3,5,300,228,4,enc_dec,2,33.6350
lattigo,7,15,60,42,12,3,5,300,228,4,rot1,2,30.0757
lattigo,7,15,60,42,12,3,5,300,228,3,enc_dec,2,33.6342
lattigo,7,15,60,42,12,3,5,300,228,3,rot1,2,30.0772
lattigo,7,15,60,42,12,3,5,300,228,2,enc_dec,2,33.6189
lattigo,7,15,60,42,12,3,5,300,228,2,rot1,2,30.0684
lattigo,7,15,60,42,12,3,5,300,228,1,enc_dec,2,33.6252
lattigo,7,15,60,42,12,3,5,300,228,1,rot1,2,30.0927
lattigo,7,15,60,42,12,3,5,300,228,12,enc_dec,3,33.6416
lattigo,7,15,60,42,12,3,5,300,228,12,rot1,3,30.0586
lattigo,7,15,60,42,12,3,5,300,228,11,enc_dec,3,33.6246
lattigo,7,15,60,42,12,3,5,300,228,11,rot1,3,30.0701
lattigo,7,15,60,42,12,3,5,300,228,10,enc_dec,3,33.6313
lattigo,7,15,60,42,12,3,5,300,228,10,rot1,3,30.0827
lattigo,7,15,60,42,12,3,5,300,228,9,enc_dec,3,33.6274
lattigo,7,15,60,42,12,3,5,300,228,9,rot1,3,30.0856
lattigo,7,15,60,42,12,3,5,300,228,8,enc_dec,3,33.6271
lattigo,7,15,60,42,12,3,5,300,228,8,rot1,3,30.0803
lattigo,7,15,60,42,12,3,5,300,228,7,enc_dec,3,33.6270
lattigo,7,15,60,42,12,3,5,300,228,7,rot1,3,30.0731
lattigo,7,15,60,42,12,3,5,300,228,6,enc_dec,3,33.6526
lattigo,7,15,60,42,12,3,5,300,228,6,rot1,3,30.0653
lattigo,7,15,60,42,12,3,5,300,228,5,enc_dec,3,33.6125
