library,preset,logN,maxLevel,level,op,mean_us,std_us,reps
openfhe,large,15,15,4,mul_cp,1035.582,16.915,30
openfhe,large,15,15,4,mul_cc,2437.380,24.519,30
openfhe,large,15,15,4,mul_cc_rlk,25748.715,347.089,30
openfhe,large,15,15,4,relin,23311.335,0.000,30
openfhe,large,15,15,4,rescale,5289.057,68.263,30
openfhe,large,15,15,4,rot1,22903.163,172.156,30
openfhe,large,15,15,3,add_cc,399.863,9.838,30
openfhe,large,15,15,3,add_cp,337.270,9.319,30
openfhe,large,15,15,3,mul_cp,819.937,12.366,30
openfhe,large,15,15,3,mul_cc,1937.623,17.638,30
openfhe,large,15,15,3,mul_cc_rlk,21732.412,162.898,30
openfhe,large,15,15,3,relin,19794.789,0.000,30
openfhe,large,15,15,3,rescale,4231.730,19.276,30
openfhe,large,15,15,3,rot1,20082.842,173.240,30
openfhe,large,15,15,2,add_cc,293.584,6.944,30
openfhe,large,15,15,2,add_cp,232.665,6.399,30
openfhe,large,15,15,2,mul_cp,603.660,11.152,30
openfhe,large,15,15,2,mul_cc,1444.290,21.584,30
openfhe,large,15,15,2,mul_cc_rlk,19035.919,442.064,30
openfhe,large,15,15,2,relin,17591.628,0.000,30
openfhe,large,15,15,2,rescale,2893.922,13.948,30
openfhe,large,15,15,2,rot1,17480.926,55.417,30
openfhe,large,15,15,1,add_cc,184.985,5.147,30
openfhe,large,15,15,1,add_cp,145.548,4.823,30
openfhe,large,15,15,1,mul_cp,390.359,9.683,30
openfhe,large,15,15,1,mul_cc,953.149,13.825,30
openfhe,large,15,15,1,mul_cc_rlk,15678.401,93.073,30
openfhe,large,15,15,1,relin,14725.252,0.000,30
openfhe,large,15,15,1,rescale,1862.526,19.567,30
openfhe,large,15,15,1,rot1,14862.053,104.017,30
