library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,threads,nthreads,ok,err
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,10,relin,44242.297,502.747,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,10,rescale,2532.691,30.198,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,10,rot1,42664.601,848.889,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,add_cc,1083.442,10.880,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,add_cp,1024.381,10.344,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,mul_cp,1019.489,8.463,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,mul_cc,3860.416,41.917,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,mul_cc_rlk,33903.680,660.299,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,relin,33099.164,574.065,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,rescale,2312.118,32.022,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,9,rot1,30974.547,460.463,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,add_cc,972.818,11.944,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,add_cp,931.531,9.477,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,mul_cp,923.944,8.465,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,mul_cc,3532.699,437.861,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,mul_cc_rlk,30871.003,463.556,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,relin,30314.798,680.216,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,rescale,2101.444,34.224,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,8,rot1,28381.180,310.627,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,add_cc,865.013,9.566,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,add_cp,827.039,11.555,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,mul_cp,823.931,8.629,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,mul_cc,3011.852,13.113,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,mul_cc_rlk,28112.725,411.980,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,relin,27471.993,701.339,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,rescale,1873.242,32.236,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,7,rot1,26037.838,395.334,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,add_cc,762.452,11.075,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,add_cp,716.173,8.281,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,mul_cp,726.525,21.586,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,mul_cc,2641.685,46.657,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,mul_cc_rlk,25289.362,565.400,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,relin,24728.286,457.118,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,rescale,1670.102,44.077,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,rot1,23385.168,319.067,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,add_cc,647.216,8.859,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,add_cp,598.142,8.647,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,mul_cp,615.324,6.591,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,mul_cc,2242.435,12.839,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,mul_cc_rlk,22393.349,489.719,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,relin,21853.589,360.050,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,rescale,1432.395,28.482,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,rot1,20886.129,333.169,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,add_cc,539.867,7.396,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,add_cp,475.802,6.678,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,mul_cp,500.740,8.504,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,mul_cc,1169.096,14.470,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,mul_cc_rlk,14135.029,358.749,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,relin,14249.431,150.373,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,rescale,1210.020,25.379,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,rot1,12726.409,153.741,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,add_cc,431.987,8.622,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,add_cp,363.608,9.356,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,mul_cp,382.838,6.234,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,mul_cc,911.043,11.321,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,mul_cc_rlk,11213.305,136.167,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,relin,11409.243,127.706,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,rescale,971.340,21.577,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,rot1,10170.830,79.402,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,add_cc,316.155,6.231,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,add_cp,254.080,6.256,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,mul_cp,273.059,5.969,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,mul_cc,661.105,10.169,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,mul_cc_rlk,9183.238,64.961,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,relin,8532.337,60.566,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,rescale,785.146,250.544,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,rot1,8716.961,43.052,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,add_cc,194.615,5.332,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,add_cp,161.530,5.901,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,mul_cp,168.671,4.688,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,mul_cc,412.175,8.419,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,mul_cc_rlk,7656.980,55.641,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,relin,7325.876,35.788,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,rescale,508.011,14.562,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,rot1,7453.869,83.591,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,1t,1,1,
