library,exp,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
seal,7,15,60,42,12,13,1,60,60,1,rot1,2,27.9978
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,3,33.6142
seal,7,15,60,42,12,13,1,60,60,12,rot1,3,27.9772
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,3,33.6290
seal,7,15,60,42,12,13,1,60,60,11,rot1,3,27.9520
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,3,33.6131
seal,7,15,60,42,12,13,1,60,60,10,rot1,3,27.9496
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,3,33.6300
seal,7,15,60,42,12,13,1,60,60,9,rot1,3,27.9589
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,3,33.6211
seal,7,15,60,42,12,13,1,60,60,8,rot1,3,27.9673
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,3,33.6169
seal,7,15,60,42,12,13,1,60,60,7,rot1,3,27.9605
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,3,33.6334
seal,7,15,60,42,12,13,1,60,60,6,rot1,3,27.9513
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,3,33.6160
seal,7,15,60,42,12,13,1,60,60,5,rot1,3,27.9591
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,3,33.6249
seal,7,15,60,42,12,13,1,60,60,4,rot1,3,27.9614
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,3,33.6050
seal,7,15,60,42,12,13,1,60,60,3,rot1,3,27.9575
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,3,33.6253
seal,7,15,60,42,12,13,1,60,60,2,rot1,3,27.9446
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,3,33.6243
seal,7,15,60,42,12,13,1,60,60,1,rot1,3,27.9546
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,4,33.6300
seal,7,15,60,42,12,13,1,60,60,12,rot1,4,27.9714
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,4,33.6222
seal,7,15,60,42,12,13,1,60,60,11,rot1,4,27.9674
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,4,33.6225
seal,7,15,60,42,12,13,1,60,60,10,rot1,4,27.9618
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,4,33.6253
seal,7,15,60,42,12,13,1,60,60,9,rot1,4,27.9782
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,4,33.6180
seal,7,15,60,42,12,13,1,60,60,8,rot1,4,27.9619
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,4,33.6347
seal,7,15,60,42,12,13,1,60,60,7,rot1,4,27.9634
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,4,33.6206
seal,7,15,60,42,12,13,1,60,60,6,rot1,4,27.9688
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,4,33.6141
seal,7,15,60,42,12,13,1,60,60,5,rot1,4,27.9737
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,4,33.6258
seal,7,15,60,42,12,13,1,60,60,4,rot1,4,27.9550
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,4,33.6257
seal,7,15,60,42,12,13,1,60,60,3,rot1,4,27.9605
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,4,33.6140
seal,7,15,60,42,12,13,1,60,60,2,rot1,4,27.9797
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,4,33.6212
seal,7,15,60,42,12,13,1,60,60,1,rot1,4,27.9675
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,5,33.6205
seal,7,15,60,42,12,13,1,60,60,12,rot1,5,27.9585
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,5,33.6165
seal,7,15,60,42,12,13,1,60,60,11,rot1,5,27.9515
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,5,33.6079
seal,7,15,60,42,12,13,1,60,60,10,rot1,5,27.9615
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,5,33.6290
seal,7,15,60,42,12,13,1,60,60,9,rot1,5,27.9477
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,5,33.6075
seal,7,15,60,42,12,13,1,60,60,8,rot1,5,27.9505
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,5,33.6198
seal,7,15,60,42,12,13,1,60,60,7,rot1,5,27.9495
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,5,33.6198
seal,7,15,60,42,12,13,1,60,60,6,rot1,5,27.9528
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,5,33.6179
seal,7,15,60,42,12,13,1,60,60,5,rot1,5,27.9492
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,5,33.6187
seal,7,15,60,42,12,13,1,60,60,4,rot1,5,27.9554
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,5,33.6215
seal,7,15,60,42,12,13,1,60,60,3,rot1,5,27.9381
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,5,33.6011
seal,7,15,60,42,12,13,1,60,60,2,rot1,5,27.9410
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,5,33.6012
seal,7,15,60,42,12,13,1,60,60,1,rot1,5,27.9509
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,6,33.6141
seal,7,15,60,42,12,13,1,60,60,12,rot1,6,27.9353
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,6,33.6263
seal,7,15,60,42,12,13,1,60,60,11,rot1,6,27.9432
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,6,33.6317
seal,7,15,60,42,12,13,1,60,60,10,rot1,6,27.9416
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,6,33.5993
seal,7,15,60,42,12,13,1,60,60,9,rot1,6,27.9344
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,6,33.6047
seal,7,15,60,42,12,13,1,60,60,8,rot1,6,27.9365
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,6,33.6286
seal,7,15,60,42,12,13,1,60,60,7,rot1,6,27.9375
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,6,33.6168
seal,7,15,60,42,12,13,1,60,60,6,rot1,6,27.9287
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,6,33.6365
seal,7,15,60,42,12,13,1,60,60,5,rot1,6,27.9320
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,6,33.6213
seal,7,15,60,42,12,13,1,60,60,4,rot1,6,27.9447
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,6,33.6153
seal,7,15,60,42,12,13,1,60,60,3,rot1,6,27.9365
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,6,33.6106
seal,7,15,60,42,12,13,1,60,60,2,rot1,6,27.9418
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,6,33.6225
seal,7,15,60,42,12,13,1,60,60,1,rot1,6,27.9454
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,7,33.6157
seal,7,15,60,42,12,13,1,60,60,12,rot1,7,27.9767
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,7,33.6233
seal,7,15,60,42,12,13,1,60,60,11,rot1,7,27.9949
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,7,33.6052
seal,7,15,60,42,12,13,1,60,60,10,rot1,7,27.9869
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,7,33.6075
seal,7,15,60,42,12,13,1,60,60,9,rot1,7,27.9902
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,7,33.6144
seal,7,15,60,42,12,13,1,60,60,8,rot1,7,27.9933
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,7,33.6136
seal,7,15,60,42,12,13,1,60,60,7,rot1,7,27.9929
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,7,33.6075
seal,7,15,60,42,12,13,1,60,60,6,rot1,7,27.9796
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,7,33.6188
seal,7,15,60,42,12,13,1,60,60,5,rot1,7,27.9812
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,7,33.6246
seal,7,15,60,42,12,13,1,60,60,4,rot1,7,27.9766
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,7,33.6157
seal,7,15,60,42,12,13,1,60,60,3,rot1,7,27.9731
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,7,33.6191
seal,7,15,60,42,12,13,1,60,60,2,rot1,7,27.9938
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,7,33.6110
seal,7,15,60,42,12,13,1,60,60,1,rot1,7,27.9830
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,8,33.6101
seal,7,15,60,42,12,13,1,60,60,12,rot1,8,27.9438
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,8,33.6167
seal,7,15,60,42,12,13,1,60,60,11,rot1,8,27.9441
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,8,33.6060
seal,7,15,60,42,12,13,1,60,60,10,rot1,8,27.9419
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,8,33.6132
seal,7,15,60,42,12,13,1,60,60,9,rot1,8,27.9453
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,8,33.6082
seal,7,15,60,42,12,13,1,60,60,8,rot1,8,27.9386
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,8,33.6204
seal,7,15,60,42,12,13,1,60,60,7,rot1,8,27.9676
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,8,33.6253
seal,7,15,60,42,12,13,1,60,60,6,rot1,8,27.9560
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,8,33.6200
seal,7,15,60,42,12,13,1,60,60,5,rot1,8,27.9551
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,8,33.6321
seal,7,15,60,42,12,13,1,60,60,4,rot1,8,27.9521
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,8,33.5990
seal,7,15,60,42,12,13,1,60,60,3,rot1,8,27.9500
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,8,33.6328
seal,7,15,60,42,12,13,1,60,60,2,rot1,8,27.9483
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,8,33.6046
seal,7,15,60,42,12,13,1,60,60,1,rot1,8,27.9432
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,9,33.6083
seal,7,15,60,42,12,13,1,60,60,12,rot1,9,27.9659
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,9,33.6183
seal,7,15,60,42,12,13,1,60,60,11,rot1,9,27.9701
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,9,33.6204
seal,7,15,60,42,12,13,1,60,60,10,rot1,9,27.9543
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,9,33.6266
seal,7,15,60,42,12,13,1,60,60,9,rot1,9,27.9584
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,9,33.6240
seal,7,15,60,42,12,13,1,60,60,8,rot1,9,27.9636
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,9,33.6079
seal,7,15,60,42,12,13,1,60,60,7,rot1,9,27.9680
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,9,33.6047
seal,7,15,60,42,12,13,1,60,60,6,rot1,9,27.9599
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,9,33.6252
seal,7,15,60,42,12,13,1,60,60,5,rot1,9,27.9494
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,9,33.6175
seal,7,15,60,42,12,13,1,60,60,4,rot1,9,27.9585
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,9,33.6287
seal,7,15,60,42,12,13,1,60,60,3,rot1,9,27.9572
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,9,33.5977
seal,7,15,60,42,12,13,1,60,60,2,rot1,9,27.9605
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,9,33.6118
seal,7,15,60,42,12,13,1,60,60,1,rot1,9,27.9647
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,10,33.6095
seal,7,15,60,42,12,13,1,60,60,12,rot1,10,27.9608
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,10,33.6082
seal,7,15,60,42,12,13,1,60,60,11,rot1,10,27.9700
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,10,33.6171
seal,7,15,60,42,12,13,1,60,60,10,rot1,10,27.9637
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,10,33.6204
seal,7,15,60,42,12,13,1,60,60,9,rot1,10,27.9766
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,10,33.6292
seal,7,15,60,42,12,13,1,60,60,8,rot1,10,27.9605
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,10,33.6249
seal,7,15,60,42,12,13,1,60,60,7,rot1,10,27.9660
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,10,33.6285
seal,7,15,60,42,12,13,1,60,60,6,rot1,10,27.9764
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,10,33.6353
seal,7,15,60,42,12,13,1,60,60,5,rot1,10,27.9751
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,10,33.6243
seal,7,15,60,42,12,13,1,60,60,4,rot1,10,27.9805
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,10,33.6146
seal,7,15,60,42,12,13,1,60,60,3,rot1,10,27.9675
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,10,33.6288
seal,7,15,60,42,12,13,1,60,60,2,rot1,10,27.9657
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,10,33.6266
seal,7,15,60,42,12,13,1,60,60,1,rot1,10,27.9675
seal,7,15,60,42,12,13,1,60,60,12,enc_dec,11,33.6226
seal,7,15,60,42,12,13,1,60,60,12,rot1,11,28.0034
seal,7,15,60,42,12,13,1,60,60,11,enc_dec,11,33.5952
seal,7,15,60,42,12,13,1,60,60,11,rot1,11,27.9918
seal,7,15,60,42,12,13,1,60,60,10,enc_dec,11,33.6325
seal,7,15,60,42,12,13,1,60,60,10,rot1,11,27.9962
seal,7,15,60,42,12,13,1,60,60,9,enc_dec,11,33.6282
seal,7,15,60,42,12,13,1,60,60,9,rot1,11,27.9762
seal,7,15,60,42,12,13,1,60,60,8,enc_dec,11,33.6139
seal,7,15,60,42,12,13,1,60,60,8,rot1,11,27.9953
seal,7,15,60,42,12,13,1,60,60,7,enc_dec,11,33.6012
seal,7,15,60,42,12,13,1,60,60,7,rot1,11,28.0013
seal,7,15,60,42,12,13,1,60,60,6,enc_dec,11,33.6247
seal,7,15,60,42,12,13,1,60,60,6,rot1,11,27.9816
seal,7,15,60,42,12,13,1,60,60,5,enc_dec,11,33.6225
seal,7,15,60,42,12,13,1,60,60,5,rot1,11,28.0036
seal,7,15,60,42,12,13,1,60,60,4,enc_dec,11,33.6165
seal,7,15,60,42,12,13,1,60,60,4,rot1,11,27.9898
seal,7,15,60,42,12,13,1,60,60,3,enc_dec,11,33.6061
seal,7,15,60,42,12,13,1,60,60,3,rot1,11,27.9841
seal,7,15,60,42,12,13,1,60,60,2,enc_dec,11,33.6093
seal,7,15,60,42,12,13,1,60,60,2,rot1,11,28.0009
seal,7,15,60,42,12,13,1,60,60,1,enc_dec,11,33.6156
seal,7,15,60,42,12,13,1,60,60,1,rot1,11,27.9963
