library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,threads,nthreads,ok,err
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,add_cp,694.908,10.299,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,mul_cp,851.292,7.975,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,mul_cc,4474.430,37.497,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,mul_cc_rlk,21225.364,3939.064,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,relin,17748.695,2165.647,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,rescale,3305.330,78.132,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,6,rot1,19204.485,7244.572,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,add_cc,548.806,10.219,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,add_cp,555.216,11.261,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,mul_cp,669.308,6.571,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,mul_cc,3635.017,11.999,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,mul_cc_rlk,19538.274,3184.541,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,relin,17117.503,3507.464,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,rescale,2359.243,19.193,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,5,rot1,18046.169,7785.243,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,add_cc,463.749,10.450,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,add_cp,460.013,13.262,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,mul_cp,512.338,12.909,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,mul_cc,3017.496,18.625,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,mul_cc_rlk,12084.593,509.831,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,relin,12613.477,3264.059,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,rescale,2339.447,27.570,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,4,rot1,10263.501,1964.602,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,add_cc,476.793,15.058,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,add_cp,419.822,9.334,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,mul_cp,601.599,19.170,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,mul_cc,2476.971,23.542,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,mul_cc_rlk,12066.789,528.356,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,relin,11212.553,1399.660,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,rescale,2438.043,13.790,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,3,rot1,10809.548,350.873,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,add_cc,293.762,7.993,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,add_cp,259.052,7.060,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,mul_cp,447.713,7.504,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,mul_cc,1445.883,21.492,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,mul_cc_rlk,11523.024,363.046,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,relin,11186.887,1516.899,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,rescale,2292.465,16.788,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,2,rot1,10025.361,678.234,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,add_cc,189.658,6.543,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,add_cp,176.534,6.468,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,mul_cp,274.276,8.381,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,mul_cc,953.643,13.834,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,mul_cc_rlk,8621.636,522.617,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,relin,10330.404,6284.769,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,rescale,1852.748,18.282,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
openfhe,7,15,60,42,12,3,4,240,564,804,881,77,12,1,rot1,8154.681,1770.311,30,L12=3;L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1,mt,16,1,
