library,exp,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,2,27.0732
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,2,30.3207
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,2,27.0837
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,2,30.3298
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,2,27.0777
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,2,30.3146
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,2,27.0921
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,2,30.3349
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,2,27.0824
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,3,30.3210
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,3,27.8138
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,3,30.3199
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,3,27.8121
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,3,30.3112
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,3,27.8335
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,3,30.3186
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,3,27.8147
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,3,30.3293
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,3,27.8352
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,3,30.3332
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,3,27.8261
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,3,30.3212
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,3,27.8144
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,3,30.3323
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,3,27.8186
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,3,30.3245
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,3,27.8216
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,3,30.3336
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,3,27.8043
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,3,30.3213
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,3,27.8108
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,3,30.3298
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,3,27.8172
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,4,30.3227
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,4,27.2010
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,4,30.3264
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,4,27.1864
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,4,30.3277
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,4,27.1984
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,4,30.3418
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,4,27.2010
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,4,30.2968
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,4,27.1968
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,4,30.3198
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,4,27.2079
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,4,30.3093
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,4,27.2004
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,4,30.3219
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,4,27.1984
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,4,30.3155
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,4,27.1971
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,4,30.3276
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,4,27.1888
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,4,30.3124
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,4,27.2077
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,4,30.3081
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,4,27.1745
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,5,30.3218
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,5,27.9356
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,5,30.3146
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,5,27.9463
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,5,30.3265
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,5,27.9279
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,5,30.3285
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,5,27.9194
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,5,30.3261
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,5,27.9376
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,5,30.3179
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,5,27.9459
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,5,30.3237
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,5,27.9444
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,5,30.3197
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,5,27.9329
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,5,30.3178
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,5,27.9137
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,5,30.3231
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,5,27.9143
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,5,30.3162
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,5,27.9119
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,5,30.3167
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,5,27.9332
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,6,30.3054
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,6,27.1004
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,6,30.3289
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,6,27.0780
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,6,30.3096
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,6,27.0795
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,6,30.3085
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,6,27.0897
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,6,30.3109
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,6,27.0900
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,6,30.3169
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,6,27.0984
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,6,30.3289
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,6,27.0806
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,6,30.3150
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,6,27.0935
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,6,30.3312
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,6,27.0904
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,6,30.3116
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,6,27.0866
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,6,30.3185
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,6,27.0643
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,6,30.3175
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,6,27.0890
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,7,30.3302
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,7,27.8916
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,7,30.3320
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,7,27.9156
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,7,30.3334
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,7,27.9103
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,7,30.2929
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,7,27.8967
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,7,30.3073
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,7,27.8949
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,7,30.3035
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,7,27.8996
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,7,30.3188
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,7,27.8897
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,7,30.2976
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,7,27.8856
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,7,30.3178
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,7,27.9022
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,7,30.3113
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,7,27.9177
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,7,30.3195
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,7,27.9049
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,7,30.3123
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,7,27.9024
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,8,30.3169
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,8,27.9256
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,8,30.3150
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,8,27.9404
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,8,30.3163
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,8,27.9171
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,8,30.3242
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,8,27.9197
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,8,30.3161
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,8,27.9267
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,8,30.3226
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,8,27.9283
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,8,30.3074
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,8,27.9300
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,8,30.3240
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,8,27.9524
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,8,30.3218
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,8,27.9195
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,8,30.3177
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,8,27.9140
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,8,30.3195
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,8,27.9211
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,8,30.3177
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,8,27.9422
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,9,30.3110
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,9,26.8305
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,9,30.3099
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,9,26.8303
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,9,30.2933
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,9,26.8548
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,9,30.3068
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,9,26.8365
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,9,30.3030
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,9,26.8471
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,9,30.3206
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,9,26.8261
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,9,30.3141
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,9,26.8451
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,9,30.3278
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,9,26.8432
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,9,30.3263
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,9,26.8333
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,9,30.3201
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,9,26.8362
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,9,30.3186
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,9,26.8369
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,9,30.3201
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,9,26.8559
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,10,30.3316
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,10,27.5459
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,10,30.3191
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,10,27.5264
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,10,30.3298
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,10,27.5266
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,10,30.3089
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,10,27.5550
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,10,30.3144
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,10,27.5316
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,10,30.3295
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,10,27.5403
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,10,30.3266
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,10,27.5310
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,10,30.3185
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,10,27.5469
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,10,30.3176
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,10,27.5244
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,10,30.3253
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,10,27.5274
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,10,30.3185
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,10,27.5512
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,10,30.3118
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,10,27.5546
openfhe,7,15,60,42,12,3,4,240,228,12,enc_dec,11,30.3043
openfhe,7,15,60,42,12,3,4,240,228,12,rot1,11,26.0401
openfhe,7,15,60,42,12,3,4,240,228,11,enc_dec,11,30.3092
openfhe,7,15,60,42,12,3,4,240,228,11,rot1,11,26.0498
openfhe,7,15,60,42,12,3,4,240,228,10,enc_dec,11,30.3196
openfhe,7,15,60,42,12,3,4,240,228,10,rot1,11,26.0290
openfhe,7,15,60,42,12,3,4,240,228,9,enc_dec,11,30.3271
openfhe,7,15,60,42,12,3,4,240,228,9,rot1,11,26.0368
openfhe,7,15,60,42,12,3,4,240,228,8,enc_dec,11,30.3152
openfhe,7,15,60,42,12,3,4,240,228,8,rot1,11,26.0395
openfhe,7,15,60,42,12,3,4,240,228,7,enc_dec,11,30.3075
openfhe,7,15,60,42,12,3,4,240,228,7,rot1,11,26.0447
openfhe,7,15,60,42,12,3,4,240,228,6,enc_dec,11,30.3101
openfhe,7,15,60,42,12,3,4,240,228,6,rot1,11,26.0312
openfhe,7,15,60,42,12,3,4,240,228,5,enc_dec,11,30.3217
openfhe,7,15,60,42,12,3,4,240,228,5,rot1,11,26.0379
openfhe,7,15,60,42,12,3,4,240,228,4,enc_dec,11,30.3167
openfhe,7,15,60,42,12,3,4,240,228,4,rot1,11,26.0453
openfhe,7,15,60,42,12,3,4,240,228,3,enc_dec,11,30.3195
openfhe,7,15,60,42,12,3,4,240,228,3,rot1,11,26.0330
openfhe,7,15,60,42,12,3,4,240,228,2,enc_dec,11,30.3213
openfhe,7,15,60,42,12,3,4,240,228,2,rot1,11,26.0443
openfhe,7,15,60,42,12,3,4,240,228,1,enc_dec,11,30.3061
openfhe,7,15,60,42,12,3,4,240,228,1,rot1,11,26.0344
